lat camp flt x yday
5 21 1 -0.4982151 210
15 21 1 -0.3450874 210
25 21 1 -0.2824737 210
35 21 1 NA 210
5 22 1 -0.7578997 25
15 22 1 0.3504696 25.69633
25 22 1 2.020766 25.9619
35 22 1 3.05916 25.85816
-5 23 1 NA 270
5 23 1 -2.194882 270
15 23 1 -3.19624 270
25 23 1 -3.353188 270
35 23 1 -3.107324 270.5467
5 24 1 0.8958713 113
15 24 1 2.304639 113
25 24 1 2.860963 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.852159 213
35 22 2 1.354471 28
45 22 2 3.833827 28
55 22 2 4.861798 28
65 22 2 5.012033 29
75 22 2 5.858512 29
35 23 2 -3.320327 273
45 23 2 -3.327526 273
55 23 2 -3.127259 273
65 23 2 -3.070649 274
75 23 2 -2.589767 273.8494
35 24 2 4.980594 116
45 24 2 5.580696 116
55 24 2 6.374319 116
65 24 2 6.784339 117
75 24 2 7.201692 116.4878
25 21 3 -0.6076576 216
35 21 3 -1.852926 215.4057
45 21 3 -2.41479 215
55 21 3 -3.545077 215
65 21 3 -7.091293 215
15 22 3 NA 32
25 22 3 2.283391 32
35 22 3 4.271181 32
45 22 3 4.619484 31
55 22 3 5.357695 31
65 22 3 4.380593 31
25 23 3 -3.290133 276.5235
35 23 3 -2.440776 276
45 23 3 -2.538101 276
55 23 3 -1.797139 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.879937 118.7636
35 24 3 5.919674 118
45 24 3 4.861387 118
55 24 3 5.027004 118
65 24 3 NA 118
-15 21 4 -0.8798707 219
-5 21 4 -0.7589724 218.5256
5 21 4 -0.6732685 218
15 21 4 -0.8588509 218
-15 22 4 -0.9777013 34
-5 22 4 -0.8178918 33.82339
5 22 4 -0.09571286 33
15 22 4 0.7451061 33
-15 23 4 -2.4482 279
-5 23 4 -2.452939 279
5 23 4 -2.604607 278.4583
15 23 4 -3.311546 278
-15 24 4 -1.74076 121
-5 24 4 -0.9136108 120.7323
5 24 4 -0.07680531 120
15 24 4 1.830326 120
-45 21 5 -2.020475 220.8525
-35 21 5 -2.080657 220
-25 21 5 NA 220
-15 21 5 -0.9852748 220
-55 22 5 -4.025232 36
-45 22 5 -3.11894 35.98084
-35 22 5 -2.961337 35
-25 22 5 -1.802419 35
-15 22 5 -1.432999 35
-55 23 5 -2.541946 281
-45 23 5 -2.609748 280.9263
-35 23 5 -2.356223 280
-25 23 5 -2.060732 280
-15 23 5 -2.131524 280
-45 24 5 -2.949028 123
-35 24 5 -2.967349 122.4536
-25 24 5 -2.898656 122
-15 24 5 -2.5417 122
-65 21 6 -2.542956 225
-55 21 6 -2.388225 224.8609
-45 21 6 -2.401043 224
-65 22 6 -4.347316 40.63423
-55 22 6 -3.918 40.48457
-45 22 6 NA 40
-65 23 6 -3.154283 283.4625
-55 23 6 -3.018647 283.4305
-45 23 6 -2.753612 283
-65 24 6 -3.62513 126
-55 24 6 -3.347151 125.5208
-45 24 6 -3.592592 125
-55 21 7 -2.326277 227
