lat prs annmn cos sin
1 1 -3.407866 -0.4190406 -0.449365
2 1 -3.062715 -0.2634177 -0.3992023
3 1 -2.879932 -0.2355453 -0.4584304
4 1 -2.483397 -0.7223707 -0.3052465
5 1 -2.125183 -0.7027179 -0.05488297
6 1 -1.810371 -0.5000876 0.2819914
7 1 -1.526238 -0.5003345 1.121565
8 1 -1.225176 -0.542958 1.697706
9 1 -1.248755 -0.5773565 2.389488
10 1 -0.7137835 -1.091451 2.918632
11 1 -0.3414061 -1.133844 2.808585
12 1 -0.07154023 -0.4749446 3.235464
13 1 -0.153735 0.5622719 3.840794
14 1 -0.3962044 0.6155205 4.094755
15 1 -0.8675976 1.449014 4.159555
1 2 -3.658311 -0.4720859 -0.5056546
2 2 -3.303671 -0.3218802 -0.3990477
3 2 -2.973027 -0.1326667 -0.3833156
4 2 -2.668767 -0.4343274 -0.3319649
5 2 -2.551666 -1.238733 -0.3737495
6 2 -2.102873 -0.8549083 0.01447715
7 2 -1.316954 -0.0654241 0.6987625
8 2 -1.354812 -0.5520171 1.914207
9 2 -1.159522 -0.9067478 2.612328
10 2 -0.6138907 -1.133951 2.795363
11 2 -0.1593091 -1.008666 3.136484
12 2 0.05479398 -0.001491164 3.595512
13 2 0.2199901 0.8238719 4.132902
14 2 0.09801002 1.234981 4.825724
15 2 -0.3814061 2.026885 5.125231
1 3 -3.798067 -0.6155008 -0.5472974
2 3 -3.471683 -0.4372884 -0.4773868
3 3 -3.083033 -0.1983 -0.3902885
4 3 -2.808603 -0.2637445 -0.3572911
5 3 -2.497032 -0.7895707 -0.3418776
6 3 -2.032555 -0.5506517 0.07232299
7 3 -0.9282943 0.5626764 0.5773568
8 3 -1.32553 -0.5540095 2.105131
9 3 -1.184635 -0.9895802 2.801201
10 3 -0.4243603 -0.7690048 2.890382
11 3 0.06250775 -0.7698883 3.454976
12 3 0.2686363 0.2311746 3.952417
13 3 0.616363 0.7268433 4.173621
14 3 0.3338927 1.589291 5.329365
15 3 -0.231818 2.287247 5.594338
1 4 -3.897093 -0.6973515 -0.5755162
2 4 -3.61257 -0.4900842 -0.5365012
3 4 -3.228166 -0.2128671 -0.4151898
4 4 -2.945254 -0.02607619 -0.5600567
5 4 -2.31406 -0.1543079 -0.3380177
6 4 -2.007842 -0.2471452 -0.01006156
7 4 -0.4501836 1.410536 0.3377039
8 4 -1.008229 -0.4481326 2.232478
9 4 -1.028306 -0.846511 2.929372
10 4 -0.209155 -0.4957552 3.209094
11 4 0.1912206 -0.2500012 3.756515
12 4 0.4822805 0.3188347 4.199204
13 4 0.9678262 0.7344915 4.146279
14 4 0.4338553 2.009045 5.711199
15 4 -0.1330978 2.429376 6.277389
1 5 -3.959202 -0.7284729 -0.6349945
2 5 -3.737349 -0.5383367 -0.5926417
3 5 -3.35871 -0.1652412 -0.4356588
4 5 -3.047145 0.1030644 -0.4506025
5 5 -2.490977 -0.002387398 -0.5424731
6 5 -2.089043 -0.1647946 -0.1842414
7 5 -0.1375054 1.314417 0.3942015
8 5 -0.5375569 -0.5786392 2.768706
9 5 -0.5811296 -0.7200269 3.355787
10 5 -0.1121094 -0.03663133 3.624177
11 5 0.4051476 0.139923 4.069779
12 5 0.6931448 0.5576295 4.445848
13 5 1.44853 0.5811089 4.094909
14 5 0.8501325 1.407261 5.696465
15 5 -0.05895583 2.565484 6.697502
1 6 -4.002486 -0.7210382 -0.7117047
2 6 -3.841697 -0.5831256 -0.615064
3 6 -3.471343 -0.1492461 -0.392021
4 6 -3.192657 -0.08233276 -0.2676626
5 6 -2.656495 0.2640965 -0.4020567
6 6 -2.371245 -0.02517919 -0.2947442
7 6 -0.9639869 0.01029255 0.6165954
8 6 -0.4613516 -0.5241183 2.609029
9 6 -0.2692058 -0.3815297 3.68383
10 6 0.1076757 0.2587729 3.989142
11 6 0.5537813 0.6863768 4.185009
12 6 0.9348179 0.7286804 4.911219
13 6 2.121025 0.6536023 3.898801
14 6 0.873431 1.984069 6.049156
15 6 0.1132876 2.995051 6.967684
1 7 -4.065712 -0.8482797 -0.7834196
2 7 -3.922263 -0.6440769 -0.5163071
3 7 -3.865082 -0.7461264 -0.4068438
4 7 -3.540882 -0.6202761 -0.2057951
5 7 -3.092804 0.2118709 -0.3371822
6 7 -2.581359 -0.2359338 -0.421076
7 7 -1.691345 -0.5349309 0.2307476
8 7 -0.4556662 -0.9258009 2.498081
9 7 0.2684683 -0.1136715 4.151453
10 7 0.4757571 0.6725451 4.87085
11 7 0.6209247 1.121561 4.33203
12 7 1.198534 0.6296414 4.878132
13 7 2.344561 1.256848 4.102499
14 7 2.463643 0.3378835 4.939084
15 7 0.4245527 3.13014 7.253605
