lat camp flt x yday
-65 23 7 -3.358643 286
-55 23 7 -3.350282 286
-65 24 7 -4.008591 128
-55 24 7 -3.721993 128
-5 21 8 -0.8932046 229
5 21 8 -2.63967 229
15 21 8 -4.499667 229
25 21 8 -3.946278 229
35 21 8 -3.462782 229
-5 22 8 0.683668 45
5 22 8 2.296858 45
15 22 8 1.000463 45
25 22 8 1.220705 45
35 22 8 1.609659 45
-55 23 8 NA 289
-45 23 8 -2.979189 289
-35 23 8 -2.807873 289
-25 23 8 -2.719912 289
-15 23 8 -2.682754 289
-5 23 8 -1.058572 289
-55 24 8 -3.893108 131
-45 24 8 -3.54126 131
-35 24 8 -3.148298 131
-25 24 8 -2.658388 131
-15 24 8 -2.5977 131
-5 24 8 -1.216959 131
35 21 9 NA 232
45 21 9 -5.196493 232
55 21 9 NA 232
65 21 9 -7.591786 232
75 21 9 -8.838488 232
35 22 9 1.826235 48
45 22 9 1.447365 48
55 22 9 2.603861 48
65 22 9 3.854988 48
75 22 9 3.863065 48
-5 23 9 -1.970837 291
5 23 9 -4.1442 291
15 23 9 -4.143505 291
-5 24 9 -1.406299 133
5 24 9 1.603486 133
15 24 9 3.077929 133
25 24 9 2.664063 133
35 24 9 3.088482 133
65 22 10 4.13185 49
75 22 10 4.586106 49
5 23 10 -4.722722 292
15 23 10 -3.866052 292
25 23 10 -3.301096 292
35 23 10 -2.703057 292
35 24 10 3.195509 136
45 24 10 3.296753 136
55 24 10 3.522096 136
65 24 10 4.515472 136
35 22 11 2.0013 51
45 22 11 3.650462 51
55 22 11 4.198974 51
65 22 11 4.222364 51
35 23 11 -2.811057 295
45 23 11 -2.286503 295
55 23 11 -2.057381 295
65 23 11 -1.48258 295
45 24 11 4.213281 137
65 24 11 4.770004 137
45 23 12 -2.565178 297
55 23 12 -0.01380831 297
65 23 12 -2.283211 297
75 23 12 -2.261101 297
45 24 12 3.381304 138
55 24 12 NA 138
65 24 12 4.981359 138.286
75 24 12 4.857516 138
35 23 13 -2.821645 299.0926
45 23 13 -2.748537 299
55 23 13 -2.237406 299
65 23 13 -1.761184 299
35 24 13 3.122074 140
45 24 13 4.077559 140
55 24 13 5.207531 140
65 24 13 5.102159 140
