lat camp flt x yday
-55 21 6 -2.886927 225
-45 21 6 -2.914714 225
-65 22 6 -4.627426 41
-55 22 6 -4.258761 41
-45 22 6 NA 41
-65 23 6 -3.346742 284
-55 23 6 -3.399952 284
-45 23 6 -3.158617 283.873
-65 24 6 -3.806064 126
-55 24 6 -3.65865 126
-45 24 6 -3.62543 126
-55 21 7 -2.788957 227
-45 21 7 -2.626034 227
-35 21 7 -2.338455 227
-25 21 7 -1.66893 227
-15 21 7 -1.329458 227.9406
-5 21 7 NA 228
-55 22 7 -3.929347 43
-45 22 7 -3.678261 43
-35 22 7 -3.297495 43
-25 22 7 -4.204781 43.92857
-15 22 7 -3.753232 44
-5 22 7 -2.130837 44
-65 23 7 -3.403266 286.4455
-55 23 7 -3.501412 286.3064
-65 24 7 -3.961917 128
-55 24 7 -3.814306 128.5599
-5 21 8 -0.9353311 229
5 21 8 -1.231473 229
15 21 8 -3.866165 229
25 21 8 -4.232141 229
35 21 8 -3.115218 229
-5 22 8 0.6970525 45
5 22 8 1.394922 45
15 22 8 0.9275723 45
25 22 8 1.147969 45
35 22 8 1.399165 45.37225
-55 23 8 NA 289
-45 23 8 -2.905086 289
-35 23 8 -3.043969 289
-25 23 8 -2.908209 289
-15 23 8 -2.145781 289
-5 23 8 -0.4658162 290
-55 24 8 -3.833663 131
-45 24 8 -3.480958 131
-35 24 8 -2.677784 131
-25 24 8 -2.673223 131.5099
-15 24 8 -2.780449 132
-5 24 8 -1.718139 132
35 21 9 NA 232
45 21 9 -4.160968 232
55 21 9 NA 232
65 21 9 -8.718506 232.3394
75 21 9 -9.51164 232
35 22 9 1.18304 48
45 22 9 1.291694 48
55 22 9 1.692747 48
65 22 9 4.179485 48
75 22 9 3.975456 48
-5 23 9 -1.915901 291
5 23 9 -4.627897 291
15 23 9 -4.55072 291
-5 24 9 -1.713363 133
5 24 9 0.4710253 133
15 24 9 2.808601 133
25 24 9 2.660344 133
35 24 9 3.601465 134
65 22 10 4.6603 50
75 22 10 4.504396 49.8444
5 23 10 -4.880549 292
15 23 10 -4.360579 292
25 23 10 -3.360598 292
35 23 10 -2.775208 292
35 24 10 3.673166 136
45 24 10 4.004349 136
55 24 10 3.868234 136
65 24 10 4.808068 136.2173
35 22 11 2.645748 52
45 22 11 3.788905 52
55 22 11 4.235027 52
65 22 11 4.171269 52
35 23 11 -3.384898 295
45 23 11 -2.43812 295.2263
55 23 11 -2.162879 295
65 23 11 -1.426893 295
45 24 11 4.172011 137
65 24 11 5.251556 137
45 23 12 -2.878722 297
55 23 12 0.01101107 297
65 23 12 -2.189007 297.5045
75 23 12 -1.991191 297.9008
45 24 12 4.298439 138
55 24 12 NA 138
65 24 12 5.434558 138.3845
75 24 12 4.895108 139
35 23 13 -2.926707 300
45 23 13 -2.814217 300
55 23 13 -2.368043 300
65 23 13 -1.759964 300
35 24 13 2.895912 141
45 24 13 4.375648 141
55 24 13 5.229589 140.3025
65 24 13 4.680918 140
