lat prs camp flt x yday
15 350 21 1 NaN 210
5 450 21 1 NaN 211
15 450 21 1 NaN 210.3333
35 450 21 1 NaN 210
25 550 21 1 NaN 211
15 650 21 1 NaN 210.3333
35 650 21 1 NaN 210
5 750 21 1 NaN 211
15 750 21 1 NaN 211
25 750 21 1 NaN 210
15 850 21 1 NaN 211
5 950 21 1 NaN 211
15 950 21 1 NaN 210.75
25 950 21 1 NaN 210.5
5 350 22 1 0.2937541 26
25 350 22 1 0.3293215 26
35 350 22 1 0.2392431 26
5 450 22 1 0.2920962 26
5 550 22 1 0.1357375 26
5 650 22 1 0.5594024 26
15 650 22 1 0.5042882 26
25 650 22 1 0.3727521 26
5 750 22 1 0.3856097 26
15 750 22 1 0.2959644 26
5 850 22 1 0.382612 26
15 850 22 1 0.7429534 26
25 850 22 1 -0.1235142 26
5 950 22 1 0.5026481 26
15 950 22 1 0.3296547 26
5 350 23 1 0.2339061 271
25 350 23 1 0.2356656 271
35 350 23 1 0.2427832 271
-5 550 23 1 0.1128187 271
5 550 23 1 0.3775477 271
35 550 23 1 0.2282329 270.5
15 650 23 1 0.3693406 271
25 650 23 1 0.4504974 271
35 650 23 1 0.465181 270
5 750 23 1 0.3723336 271
15 750 23 1 0.3457091 271
25 750 23 1 0.4669664 271
5 950 23 1 0.3247046 271
15 950 23 1 0.3926802 271
25 950 23 1 0.3388127 271
5 350 24 1 NaN 114
25 350 24 1 0.1964376 113.5
35 350 24 1 0.1801625 113
5 450 24 1 0.2986281 114
15 450 24 1 0.1428251 114
25 450 24 1 0.2717537 114
35 450 24 1 0.175139 113.5
5 550 24 1 0.303113 114
15 550 24 1 0.3041522 114
15 650 24 1 0.2332993 114
25 650 24 1 0.3163842 114
5 750 24 1 0.201477 114
15 750 24 1 0.2331019 114
5 850 24 1 0.2980428 114
15 850 24 1 0.03874262 114
25 850 24 1 0.2045836 114
5 950 24 1 0.2883143 114
15 950 24 1 0.1672825 114
25 950 24 1 0.1915458 114
35 350 21 2 NaN 213
45 350 21 2 NaN 213
65 350 21 2 NaN 214
75 350 21 2 NaN 214
35 450 21 2 NaN 213
65 450 21 2 NaN 214
75 450 21 2 NaN 214
75 550 21 2 NaN 214
35 650 21 2 NaN 213
65 650 21 2 NaN 214
75 650 21 2 NaN 214
75 750 21 2 NaN 214
75 850 21 2 NaN 214
75 950 21 2 NaN 214
35 350 22 2 0.3220266 29
45 350 22 2 0.3101805 29
55 350 22 2 0.3189254 29
45 450 22 2 0.4593201 29
35 550 22 2 0.4262241 29
45 550 22 2 0.4923408 29
65 550 22 2 -0.7519221 29
45 650 22 2 0.2819764 29
55 650 22 2 0.383081 29
65 650 22 2 0.5492383 29
75 650 22 2 0.1545747 29
45 750 22 2 0.6722379 29
55 750 22 2 0.6037557 29
55 850 22 2 0.4595532 29
45 950 22 2 NaN 29
75 950 22 2 0.4645672 29
45 350 23 2 NaN 274
75 350 23 2 0.2404812 274
55 450 23 2 0.2127382 274
35 550 23 2 0.1904067 274
65 550 23 2 0.2536147 274
75 550 23 2 0.1055641 274
45 650 23 2 0.2960253 274
55 650 23 2 0.3101818 274
35 750 23 2 0.3780974 273
45 750 23 2 0.3370548 274
75 750 23 2 0.1513825 274
45 850 23 2 0.2739804 274
45 950 23 2 0.3510184 274
55 950 23 2 0.268287 274
35 350 24 2 0.10648 116
45 350 24 2 0.2248883 117
65 350 24 2 0.1985622 117
75 350 24 2 0.2723038 117
55 450 24 2 0.07842882 117
35 550 24 2 0.2367033 116
45 550 24 2 0.1546921 117
75 550 24 2 0.04807271 117
35 650 24 2 0.1636499 116
45 650 24 2 0.278574 117
75 650 24 2 0.06007359 117
35 750 24 2 0.2067815 117
55 750 24 2 0.166044 117
75 750 24 2 0.1061805 117
55 850 24 2 0.3137308 117
75 850 24 2 0.04483084 117
35 950 24 2 0.2005309 116
45 950 24 2 0.2233922 117
75 950 24 2 0.1505386 117
25 350 21 3 0.1277538 216
45 350 21 3 0.2630896 216
55 350 21 3 0.1882864 216
25 450 21 3 0.1521807 216
35 450 21 3 0.219946 216
45 450 21 3 -0.1383166 216
65 450 21 3 0.3503924 216
55 550 21 3 NaN 216
25 650 21 3 0.2719046 216
35 650 21 3 0.04953145 216
45 650 21 3 0.2691131 216
45 750 21 3 0.3661246 216
55 750 21 3 0.06594939 216
45 850 21 3 0.9079395 216
45 950 21 3 0.2463397 216
55 950 21 3 0.2862728 216
55 350 22 3 0.1363404 32
25 450 22 3 0.561543 32
35 450 22 3 0.1292604 32
45 450 22 3 0.07640099 32
55 450 22 3 0.1194638 32
25 550 22 3 0.2613626 32
25 650 22 3 0.2980397 32
45 650 22 3 0.2247126 32
55 650 22 3 NaN 32
65 650 22 3 0.200011 32
35 750 22 3 0.4688902 32
55 750 22 3 0.1706201 32
35 850 22 3 0.4908119 32
55 850 22 3 0.4279532 32
25 950 22 3 0.4407322 32
35 950 22 3 0.4482666 32
25 350 23 3 0.3273947 277
35 350 23 3 0.2001551 277
45 350 23 3 0.3156237 277
25 450 23 3 0.3284833 277
35 450 23 3 0.2393353 277
35 550 23 3 NaN 277
35 650 23 3 0.2017492 277
45 650 23 3 0.2371732 277
25 750 23 3 0.5506263 277
35 750 23 3 0.2058548 277
45 750 23 3 0.3644517 277
55 750 23 3 0.2068562 277
25 850 23 3 0.2688664 277
35 950 23 3 0.4316043 277
55 950 23 3 0.3588291 277
25 350 24 3 0.3726188 119
35 350 24 3 0.1935421 119
55 350 24 3 0.1272651 119
55 450 24 3 0.13095 119
25 550 24 3 0.6549564 119
35 550 24 3 0.1075426 119
45 550 24 3 0.2334573 119
55 550 24 3 0.1690698 119
25 650 24 3 0.01149943 119
35 650 24 3 0.2137584 119
45 650 24 3 0.1290217 119
35 750 24 3 0.1563932 119
45 750 24 3 -0.347388 119
55 750 24 3 0.155362 119
55 850 24 3 0.3052624 119
25 950 24 3 0.4367966 119
35 950 24 3 0.2659867 119
55 950 24 3 0.2614063 119
-5 350 21 4 0.1042871 219
5 350 21 4 NaN 219
15 350 21 4 0.2474829 219
-5 450 21 4 0.09043994 219
15 450 21 4 0.2249866 219
-15 550 21 4 0.178197 219
