lat prs annmn cos sin
1 1 0 0 0.1600204
2 1 0 0 0.1913187
3 1 0 0 0.1060444
4 1 0 0 0.295
5 1 0.03510282 0.1670416 0.08812045
6 1 0 0 0.02235577
7 1 -0.005431347 0.2687096 -0.04538385
8 1 0 0 -0.05860761
9 1 0 0 -0.007140377
10 1 0.0587227 -0.07076678 -0.01245164
11 1 0.0478495 -0.01399155 -0.04086902
12 1 0.05502976 0.01191861 -0.05652732
13 1 0.07839987 0.001678256 -0.05956756
14 1 0.02283316 0.08547279 -0.05409978
15 1 0 0 3.434066e-05
1 2 0.1697516 -0.07845661 -0.1619989
2 2 0.1008959 -0.009432339 -0.05329392
3 2 0.1773775 0.07524629 -0.01407974
4 2 0.4047895 -0.04809491 -0.4125374
5 2 0.01478496 0.06000518 -0.06004327
6 2 0.09294116 0.05317732 -0.06346388
7 2 0.09635156 -0.009811172 -0.02354675
8 2 0.06453978 -0.05406776 -0.03470883
9 2 0.02456288 -0.0008243314 -0.002958569
10 2 0.07457582 -0.07214484 0.04708165
11 2 0.09613336 -0.05440602 -0.001099445
12 2 0.1186326 -0.08141085 -0.0534201
13 2 0.103473 -0.02513819 -0.0509954
14 2 0.03980492 -0.008448734 -0.01730527
15 2 0.04568401 0.03005998 -0.03079617
1 3 0 0 NaN
2 3 0 0 0.3159167
3 3 0 0 0.05222222
4 3 0.1253784 0.3562658 0.1016705
5 3 0 0 0.2543636
6 3 0.1491786 0.1000425 0.01413395
7 3 0 0 0.143963
8 3 0.2496445 0.2433552 0.2572861
9 3 0 0 0.03027778
10 3 0 0 0.1252847
11 3 0 0 0.07928571
12 3 0 0 0.08
13 3 0 0 0.1883333
14 3 -0.03120886 0.1559439 -0.06298444
15 3 0 0 0.09840741
1 4 0 0 0.2581151
2 4 0 0 0.3208929
3 4 0.2520984 0.1436202 -0.06891291
4 4 0 0 0.3030357
5 4 -0.01308907 0.0553821 0.09915868
6 4 0 0 0.223
7 4 0 0 0.1351875
8 4 0 0 0.133375
9 4 0.1106836 0.06651455 0.05855817
10 4 0.08219802 -0.05889454 0.05277181
11 4 0.1015331 -0.02988435 0.04106747
12 4 0.03964394 -0.03795619 -0.03721476
13 4 0.06174048 -0.1973783 -0.1489954
14 4 0.1594078 -0.2927434 0.08605542
15 4 0.1154616 -0.05900468 -0.008279929
1 5 0 0 0.13175
2 5 0 0 0.1383333
3 5 0 0 0.2866667
4 5 0 0 0.07410714
5 5 0 0 0.5029762
6 5 0 0 0.230625
7 5 0.08938497 0.02932168 -0.001770524
8 5 0.09400352 0.04713733 -0.001794518
9 5 0.01110728 -0.1576275 -0.03924361
10 5 0 0 0.184375
11 5 0 0 0.1579444
12 5 0.1498876 0.08930192 0.001534126
13 5 0.1002349 0.07663047 -0.03175364
14 5 0 0 0.15625
15 5 0 0 -0.2373214
1 6 0 0 NaN
2 6 0 0 NaN
3 6 0 0 0.0775
4 6 0 0 0.39
5 6 0 0 0.07
6 6 0 0 -0.0125
7 6 0 0 0.1092083
8 6 0 0 0.1845536
9 6 0 0 0.008035714
10 6 0 0 -0.0025
11 6 0 0 0.2175
12 6 0 0 0.139375
13 6 0 0 0.1133333
14 6 0 0 0.16075
15 6 0 0 0.145
1 7 0.3307948 0.04062919 -0.2266289
2 7 0.2626683 -0.009248052 -0.09515941
3 7 0 0 0.22
4 7 0.04755057 -0.02647281 0.1285045
5 7 0.02342091 0.01355135 0.1030851
6 7 0 0 0.2453571
7 7 -0.008587028 0.156199 0.0509072
8 7 0.004101975 0.03492368 0.003271697
9 7 0.04335585 -0.01611501 -0.001327912
10 7 0.1019325 0.07492501 0.03609584
11 7 0.120183 0.09392864 0.07108074
12 7 0.4231171 1.244953 0.554276
13 7 0.1290915 0.06910723 0.05333975
14 7 0.2228678 -0.2483178 0.004741531
15 7 0.1004945 -0.00217036 -0.01250525
