lat prs annmn cos sin
1 1 -0.06362355 0.01216781 -0.04184786
2 1 -0.03839388 0.1399907 0.02272079
3 1 -0.009956428 0.1000178 -0.01992987
4 1 2.296618e-05 0.05887072 0.01680852
5 1 0.01136076 0.06012724 0.0275204
6 1 -0.01885419 0.04774068 0.03359545
7 1 -0.02150777 0.122365 -0.01507515
8 1 0.03921876 0.02806474 -0.02025052
9 1 0.01594336 0.05025563 -0.002167201
10 1 -0.02277942 0.04623458 0.02090736
11 1 0.02289657 0.03835574 -0.03520577
12 1 0.07418598 0.03100361 0.002979386
13 1 0.05811076 0.01852396 -0.01235151
14 1 -0.009224341 0.04437072 0.0103046
15 1 -0.04906711 0.06823044 -0.003014709
1 2 0.02446134 -0.02882089 -0.04933364
2 2 0.0081989 0.1097406 0.02339089
3 2 0.08799317 0.1883306 -0.009631816
4 2 0.09826217 0.0168468 -0.06797369
5 2 0.08362679 0.03014207 0.01112532
6 2 0.05741063 -0.01834307 -0.01222893
7 2 0.06970336 0.1116556 -0.04137345
8 2 0.1354977 0.003576244 0.01781178
9 2 0.0588161 0.0003099567 -0.01963303
10 2 0.1097367 0.03343537 -0.04217129
11 2 0.1096912 0.03414022 -0.02790815
12 2 0.1275676 0.002532635 -0.02432508
13 2 0.1568278 0.006215684 -0.0459332
14 2 0.02660938 0.01124369 -0.02290683
15 2 0.06247151 0.1000718 0.007187499
1 3 0.1267315 0.06194309 -0.0600029
2 3 0.1022557 0.1115141 0.05633793
3 3 0.2060176 0.2276472 -0.0233612
4 3 0.2134557 0.09139304 -0.03163897
5 3 0.1623118 0.1047792 0.02925327
6 3 0.1758454 0.06177626 0.01543216
7 3 0.2315152 0.1367153 -0.09570103
8 3 0.2416474 -0.001363788 0.04732431
9 3 0.1373553 -0.02773249 -0.009561473
10 3 0.1960663 0.03607475 -0.05628678
11 3 0.1846406 0.03720713 -0.03220518
12 3 0.1915624 -0.0084613 0.003105491
13 3 0.2038305 0.01360313 -0.005126124
14 3 0.1055464 -0.01765735 0.02832223
15 3 0.1568623 0.005647256 0.04577919
1 4 0.1567371 0.09802546 -0.03481628
2 4 0.2902642 0.1243392 0.02556548
3 4 0.234938 0.1798491 -0.01404452
4 4 0.2727489 0.115912 0.0183998
5 4 0.3202086 0.08781782 -0.03162905
6 4 0.2080553 0.182846 0.0105561
7 4 0.2511206 0.1000203 -0.09046326
8 4 0.3124134 0.001330997 0.03098473
9 4 0.2542705 -0.02218599 -0.03983195
10 4 0.2573063 0.02398812 -0.03654004
11 4 0.2141004 0.05141263 -0.04862988
12 4 0.2371367 -0.02753392 0.005110958
13 4 0.2398557 0.007345789 0.01082085
14 4 0.1677945 0.01322463 0.03264059
15 4 0.1678221 -0.04836342 0.01516368
1 5 0.1291388 0.1553524 0.1077584
2 5 0.3384503 0.07456115 0.1666318
3 5 0.3005466 0.02542873 -0.02883378
4 5 0.2869848 0.1740389 0.04792046
5 5 0.3155677 -0.09996938 -0.03457742
6 5 0.1976339 0.2484425 -0.009288176
7 5 0.2895718 0.08258873 0.005273011
8 5 0.3294738 0.001561991 0.007599427
9 5 0.2900431 -0.0001741068 0.04312118
10 5 0.2819903 -0.04778893 -0.06976667
11 5 0.2824167 0.04089449 -0.02368053
12 5 0.2887156 0.03058376 0.02485753
13 5 0.2656097 0.102509 0.07683509
14 5 0.1585624 0.1104313 0.1036698
15 5 0.186649 0.0002070118 0.01642308
1 6 0.2093866 0.2066801 0.06677604
2 6 0.290741 0.08659927 0.01170026
3 6 0.2808524 -0.03126654 -0.06782616
4 6 0.3311099 0.08920331 0.03535
5 6 0.3686907 -0.02971408 0.06442015
6 6 0.29095 -0.02676738 -0.01261119
7 6 0.3049728 0.004363099 0.05707679
8 6 0.3143268 -0.005715765 -0.002362156
9 6 0.3005179 0.02102295 -0.01528174
10 6 0.2822482 0.06423142 -0.03510203
11 6 0.2394535 0.08380971 -0.008295626
12 6 0.3078441 0.04366809 0.0133056
13 6 0.254757 0.06250494 0.03840633
14 6 0.08916035 0.2492552 0.235866
15 6 0.2168642 0.06299801 0.01342333
1 7 0.1996262 0.0635931 0.03112514
2 7 0.2829118 0.07846935 -0.02842237
3 7 0.3354926 0.04506244 -0.02477433
4 7 0.3312201 -0.00330489 0.04730304
5 7 0.3049071 0.02926543 0.1083756
6 7 0.3636425 -0.2344094 0.07647579
7 7 0.2764105 0.002792011 -0.01549286
8 7 0.2695538 0.0724299 -0.006171381
9 7 0.2969167 0.06595046 -0.01470404
10 7 0.3207839 0.002873005 -0.01641282
11 7 0.252757 0.1337508 0.02885585
12 7 0.3015834 0.07309861 -0.02592082
13 7 0.2461672 0.1123733 0.04244119
14 7 0.1774404 0.08067684 0.03058311
15 7 0.1902545 -0.03996656 0.06807886
