lat camp flt x yday
5 21 1 -0.5348444 210
15 21 1 -0.6484176 210
25 21 1 -0.5810855 210
35 21 1 NA 210
5 22 1 -1.007367 25
15 22 1 0.07333315 25.69633
25 22 1 1.339402 25.9619
35 22 1 2.702074 25.85816
-5 23 1 NA 270
5 23 1 -3.58417 270
15 23 1 -4.124566 270
25 23 1 -4.62759 270
35 23 1 -4.45395 270.5467
5 24 1 0.1822647 113
15 24 1 2.15083 113
25 24 1 1.960171 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.538678 213
35 22 2 2.156947 28
45 22 2 2.688954 28
55 22 2 3.735167 28
65 22 2 3.904141 29
75 22 2 3.779372 29
35 23 2 -3.857186 273
45 23 2 -3.202578 273
55 23 2 -4.210946 273
65 23 2 -4.033135 274
75 23 2 -4.220297 273.8494
35 24 2 4.248274 116
45 24 2 4.460325 116
55 24 2 5.890274 116
65 24 2 6.465167 117
75 24 2 6.886121 116.4878
25 21 3 -0.9033178 216
35 21 3 -2.071807 215.4057
45 21 3 -2.835913 215
55 21 3 -3.388233 215
65 21 3 -6.635262 215
15 22 3 NA 32
25 22 3 1.505205 32
35 22 3 3.320528 32
45 22 3 3.617091 31
55 22 3 4.007248 31
65 22 3 3.380544 31
25 23 3 -3.829044 276.5235
35 23 3 -3.644624 276
45 23 3 -3.187331 276
55 23 3 -3.550412 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.172083 118.7636
35 24 3 5.568893 118
45 24 3 3.452015 118
55 24 3 3.422255 118
65 24 3 NA 118
-15 21 4 -1.046086 219
-5 21 4 -0.9489938 218.5256
5 21 4 -0.9717473 218
15 21 4 -1.27652 218
-15 22 4 -1.273366 34
-5 22 4 -1.087863 33.82339
5 22 4 -0.4684547 33
15 22 4 0.4031653 33
-15 23 4 -3.099759 279
-5 23 4 -3.205601 279
5 23 4 -3.445061 278.4583
15 23 4 -3.818886 278
-15 24 4 -2.061737 121
-5 24 4 -1.005424 120.7323
5 24 4 0.1579209 120
15 24 4 1.889167 120
-45 21 5 -2.53657 220.8525
-35 21 5 -2.503417 220
-25 21 5 NA 220
-15 21 5 -1.183577 220
-55 22 5 -4.335608 36
-45 22 5 -3.179873 35.98084
-35 22 5 -3.043844 35
-25 22 5 -1.909682 35
-15 22 5 -1.215373 35
-55 23 5 -2.631143 281
-45 23 5 -2.881034 280.9263
-35 23 5 -2.834876 280
-25 23 5 -2.80353 280
-15 23 5 -3.014567 280
-45 24 5 -3.066542 123
-35 24 5 -2.950594 122.4536
-25 24 5 -3.019599 122
-15 24 5 -2.68592 122
-65 21 6 -3.05452 225
-55 21 6 -2.939093 224.8609
-45 21 6 -2.900812 224
-65 22 6 -4.74689 40.63423
-55 22 6 -4.354482 40.48457
-45 22 6 NA 40
-65 23 6 -3.21968 283.4625
-55 23 6 -3.209137 283.4305
-45 23 6 -2.878128 283
-65 24 6 -3.90287 126
-55 24 6 -3.538688 125.5208
-45 24 6 -3.669211 125
-55 21 7 -2.805289 227
-45 21 7 -2.816391 227
-35 21 7 -2.286203 227
-25 21 7 -1.86775 227
-15 21 7 -1.43305 227
-5 21 7 NA 227
-55 22 7 -3.7185 43
-45 22 7 -3.537241 43
-35 22 7 -3.042175 43
-25 22 7 -3.030034 43
-15 22 7 -3.421503 43
-5 22 7 0.1743431 43
-65 23 7 -3.346203 286
-55 23 7 -3.267983 286
-65 24 7 -4.017976 128
-55 24 7 -3.702487 128
-5 21 8 -0.9701438 229
5 21 8 -2.069959 229
15 21 8 -3.187816 229
25 21 8 -3.518345 229
35 21 8 -3.045537 229
-5 22 8 1.146466 45
5 22 8 2.44096 45
15 22 8 0.5282909 45
25 22 8 0.9878752 45
35 22 8 1.230451 45
-55 23 8 NA 289
-45 23 8 -3.159604 289
-35 23 8 -2.999714 289
-25 23 8 -2.720171 289
-15 23 8 -2.26252 289
-5 23 8 0.4517692 289
-55 24 8 -3.850477 131
-45 24 8 -3.684658 131
-35 24 8 -3.399216 131
-25 24 8 -2.623888 131
-15 24 8 -2.300293 131
-5 24 8 -1.214181 131
35 21 9 NA 232
45 21 9 -5.077707 232
55 21 9 NA 232
65 21 9 -9.412008 232
75 21 9 -9.627831 232
35 22 9 1.531829 48
45 22 9 1.259928 48
55 22 9 1.985836 48
65 22 9 4.443649 48
75 22 9 3.898794 48
-5 23 9 -1.215191 291
5 23 9 -4.289495 291
15 23 9 -3.743863 291
-5 24 9 -1.369136 133
5 24 9 -0.006809493 133
15 24 9 1.937035 133
25 24 9 2.058769 133
35 24 9 2.446894 133
65 22 10 4.996369 49
75 22 10 4.77828 49
5 23 10 -5.11422 292
15 23 10 -3.581193 292
25 23 10 -2.917459 292
35 23 10 -2.84946 292
35 24 10 3.109658 136
45 24 10 3.793198 136
55 24 10 3.446822 136
65 24 10 4.950099 136
35 22 11 2.42596 51
45 22 11 3.926965 51
55 22 11 4.544295 51
65 22 11 4.38731 51
35 23 11 -2.574645 295
45 23 11 -2.339401 295
55 23 11 -2.350626 295
65 23 11 -1.463737 295
45 24 11 4.027725 137
65 24 11 5.327061 137
45 23 12 -2.511108 297
55 23 12 0.9385578 297
65 23 12 -2.568811 297
75 23 12 -2.565092 297
45 24 12 3.055022 138
55 24 12 NA 138
65 24 12 5.681486 138.286
75 24 12 5.06736 138
35 23 13 -2.60802 299.0926
45 23 13 -2.735353 299
55 23 13 -2.370654 299
65 23 13 -2.232291 299
35 24 13 3.486677 140
45 24 13 4.074974 140
55 24 13 5.200168 140
65 24 13 4.86705 140
