lat prs annmn cos sin
1 1 -3.340286 -0.434607 -0.4157409
2 1 -2.95949 -0.238915 -0.3468156
3 1 -2.722972 -0.2165294 -0.3663849
4 1 -2.335755 -0.8183087 -0.2208503
5 1 -1.964155 -0.7768029 -0.03212212
6 1 -1.654328 -0.5566698 0.3737098
7 1 -1.116021 -0.2007357 1.197742
8 1 -0.8445689 -0.1184653 1.800407
9 1 -0.8187925 -0.352339 2.224137
10 1 -0.3826913 -0.8800113 2.906329
11 1 -0.1542536 -1.069359 2.971724
12 1 0.1486869 -0.369886 3.329376
13 1 0.07935123 0.5674068 3.898582
14 1 -0.1845536 0.5721038 4.160098
15 1 -0.6676302 1.476337 4.181733
1 2 -3.608288 -0.5081826 -0.4868102
2 2 -3.218394 -0.3232335 -0.365061
3 2 -2.838132 -0.0861248 -0.3198877
4 2 -2.49475 -0.3885213 -0.2376896
5 2 -2.368443 -1.071654 -0.270088
6 2 -1.939684 -0.8422274 0.141594
7 2 -1.106677 -0.1182144 0.8790466
8 2 -0.8324518 0.1166657 1.730082
9 2 -0.732217 -0.6394849 2.525497
10 2 -0.3779889 -0.9923014 2.90164
11 2 0.03883556 -0.9461322 3.252813
12 2 0.28286 -0.009863101 3.677371
13 2 0.4096877 0.7720526 4.179933
14 2 0.2899101 1.151681 4.839271
15 2 -0.2515158 2.108894 5.173701
1 3 -3.758087 -0.6494813 -0.5307534
2 3 -3.396741 -0.475144 -0.429297
3 3 -2.967163 -0.1447135 -0.3160059
4 3 -2.668252 -0.1560825 -0.2775143
5 3 -2.336491 -0.5199912 -0.1762258
6 3 -1.859344 -0.4822053 0.1389675
7 3 -0.888166 0.4585147 0.9928693
8 3 -0.7886358 0.2912168 1.887446
9 3 -0.7637701 -0.6973372 2.737684
10 3 -0.2386441 -0.7425377 3.119516
11 3 0.2304178 -0.7314564 3.558237
12 3 0.4494829 0.1668261 4.048228
13 3 0.7948467 0.6027785 4.178332
14 3 0.4695531 1.511512 5.348028
15 3 -0.1222629 2.378132 5.625478
1 4 -3.865102 -0.7105819 -0.5702718
2 4 -3.553678 -0.5348577 -0.4891721
3 4 -3.137211 -0.1924845 -0.3523358
4 4 -2.869081 0.1913117 -0.5824739
5 4 -2.160216 -0.1105241 -0.1641774
6 4 -1.829661 -0.118142 0.03289275
7 4 -0.5385315 1.054581 0.8949224
8 4 -0.5195081 0.3221419 2.097005
9 4 -0.7128175 -0.5208873 2.845355
10 4 -0.05665577 -0.4206313 3.373148
11 4 0.3446299 -0.2502251 3.836454
12 4 0.6424997 0.2712459 4.298316
13 4 1.125983 0.6331889 4.141359
14 4 0.5413485 2.010602 5.784912
15 4 -0.02684147 2.511216 6.292203
1 5 -3.93228 -0.7250268 -0.6309652
2 5 -3.707463 -0.5730888 -0.5584789
3 5 -3.26853 -0.1156 -0.36781
4 5 -2.995246 0.3108019 -0.4835432
5 5 -2.387082 0.05716415 -0.3756829
6 5 -1.976679 -0.09589919 -0.1246182
7 5 0.01603022 0.5407765 0.7444798
8 5 -0.1395321 -0.1044235 2.548104
9 5 -0.4045995 -0.3605226 3.359396
10 5 0.05611519 0.00358726 3.700628
11 5 0.5456879 0.1205466 4.105228
12 5 0.8411438 0.5536059 4.517419
13 5 1.612091 0.5348843 4.068373
14 5 0.9689495 1.398264 5.74426
15 5 0.0257126 2.607596 6.724866
1 6 -3.980391 -0.711811 -0.7057748
2 6 -3.811345 -0.5704981 -0.5965825
3 6 -3.553754 -0.3932632 -0.4273681
4 6 -3.188706 0.09674349 -0.334885
5 6 -2.640992 0.2161421 -0.3920919
6 6 -2.300278 0.06138677 -0.298166
7 6 -0.5753118 -0.04633054 0.7314307
8 6 0.03284583 0.02156072 2.446743
9 6 -0.1061829 -0.0836384 3.786623
10 6 0.1995314 0.2779062 4.115802
11 6 0.6658761 0.6962325 4.195562
12 6 1.082375 0.7403928 4.938581
13 6 2.292186 0.6092748 3.843199
14 6 0.8926381 2.01706 6.178802
15 6 0.1611786 3.000625 7.028533
1 7 -4.043967 -0.8387473 -0.7709497
2 7 -3.846392 -0.5322602 -0.4700849
3 7 -3.681935 -0.4556704 -0.3375179
4 7 -3.460643 -0.1941369 -0.2665516
5 7 -3.059032 0.1711889 -0.3261614
6 7 -2.495357 -0.1520631 -0.402028
7 7 -1.468464 -0.5688217 0.5313951
8 7 -0.003865881 -0.3869151 2.265487
9 7 0.3617223 0.04553449 4.249338
10 7 0.4882489 0.7592165 5.015288
11 7 0.6724549 1.184695 4.37431
12 7 1.314492 0.6227413 4.94887
13 7 2.444199 1.217773 4.134336
14 7 2.579043 0.3192279 4.981221
15 7 0.4371901 3.094337 7.356216
