lat camp flt x yday
5 21 1 -0.9320252 210
15 21 1 -0.8244628 210
25 21 1 -0.5771826 210
35 21 1 NA 210
5 22 1 -0.7087101 25
15 22 1 0.2366362 25.69633
25 22 1 1.531991 25.9619
35 22 1 2.401403 25.85816
-5 23 1 NA 270
5 23 1 -2.583581 270
15 23 1 -3.922133 270
25 23 1 -3.824481 270
35 23 1 -3.340619 270.5467
5 24 1 1.368213 113
15 24 1 2.079322 113
25 24 1 2.528408 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.954744 213
35 22 2 1.094138 28
45 22 2 3.006846 28
55 22 2 3.919455 28
65 22 2 3.944784 29
75 22 2 4.401873 29
35 23 2 -3.871014 273
45 23 2 -3.780768 273
55 23 2 -3.807688 273
65 23 2 -3.156375 274
75 23 2 -3.144912 273.8494
35 24 2 4.232582 116
45 24 2 4.745771 116
55 24 2 5.554776 116
65 24 2 6.102374 117
75 24 2 6.710563 116.4878
25 21 3 -0.9692873 216
35 21 3 -2.242383 215.4057
45 21 3 -2.696575 215
55 21 3 -3.773223 215
65 21 3 -7.355682 215
15 22 3 NA 32
25 22 3 1.904771 32
35 22 3 3.276861 32
45 22 3 3.758853 31
55 22 3 4.158183 31
65 22 3 3.568793 31
25 23 3 -3.670587 276.5235
35 23 3 -2.706663 276
45 23 3 -2.726127 276
55 23 3 -1.962609 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.166887 118.7636
35 24 3 4.976408 118
45 24 3 4.024303 118
55 24 3 4.236757 118
65 24 3 NA 118
-15 21 4 -0.8922825 219
-5 21 4 -0.7493737 218.5256
5 21 4 -0.7720235 218
15 21 4 -1.23481 218
-15 22 4 -1.05776 34
-5 22 4 -0.880738 33.82339
5 22 4 0.03592511 33
15 22 4 0.7835179 33
-15 23 4 -2.771811 279
-5 23 4 -2.594038 279
5 23 4 -2.833552 278.4583
15 23 4 -3.719153 278
-15 24 4 -1.724337 121
-5 24 4 -0.8073785 120.7323
5 24 4 0.09686556 120
15 24 4 1.652967 120
-45 21 5 -2.44878 220.8525
-35 21 5 -2.499437 220
-25 21 5 NA 220
-15 21 5 -1.015228 220
-55 22 5 -4.378987 36
-45 22 5 -3.394872 35.98084
-35 22 5 -3.093923 35
-25 22 5 -1.98893 35
-15 22 5 -1.679624 35
-55 23 5 -2.88585 281
-45 23 5 -2.930923 280.9263
-35 23 5 -2.79455 280
-25 23 5 -2.47006 280
-15 23 5 -2.492446 280
-45 24 5 -3.00871 123
-35 24 5 -3.038637 122.4536
-25 24 5 -2.909006 122
-15 24 5 -2.465355 122
-65 21 6 -2.920437 225
-55 21 6 -2.77585 224.8609
-45 21 6 -2.710366 224
-65 22 6 -4.677923 40.63423
-55 22 6 -4.253134 40.48457
-45 22 6 NA 40
-65 23 6 -3.330081 283.4625
-55 23 6 -3.226492 283.4305
-45 23 6 -3.102823 283
-65 24 6 -3.794189 126
-55 24 6 -3.521805 125.5208
-45 24 6 -3.782975 125
-55 21 7 -2.735282 227
-45 21 7 -2.729631 227
-35 21 7 -2.045219 227
-25 21 7 -1.745248 227
-15 21 7 -1.666737 227
-5 21 7 NA 227
-55 22 7 -3.705887 43
-45 22 7 -3.499313 43
-35 22 7 -2.976259 43
-25 22 7 -3.083974 43
-15 22 7 -2.928698 43
-5 22 7 -0.113851 43
-65 23 7 -3.344633 286
-55 23 7 -3.315879 286
-65 24 7 -3.965277 128
-55 24 7 -3.623317 128
-5 21 8 -1.005042 229
5 21 8 -3.235429 229
15 21 8 -4.220965 229
25 21 8 -3.993302 229
35 21 8 -3.5913 229
-5 22 8 1.261219 45
5 22 8 3.36696 45
15 22 8 1.643983 45
25 22 8 1.462813 45
35 22 8 1.767111 45
-55 23 8 NA 289
-45 23 8 -2.885632 289
-35 23 8 -2.753351 289
-25 23 8 -2.778145 289
-15 23 8 -2.356927 289
-5 23 8 -1.361372 289
-55 24 8 -3.787982 131
-45 24 8 -3.46921 131
-35 24 8 -3.437224 131
-25 24 8 -2.616923 131
-15 24 8 -2.52281 131
-5 24 8 -0.2587553 131
35 21 9 NA 232
45 21 9 -5.334316 232
55 21 9 NA 232
65 21 9 -7.648962 232
75 21 9 -9.066878 232
35 22 9 2.009938 48
45 22 9 1.626275 48
55 22 9 2.76684 48
65 22 9 4.010654 48
75 22 9 3.978912 48
-5 23 9 -1.534204 291
5 23 9 -1.898973 291
15 23 9 -3.06887 291
-5 24 9 -0.5106149 133
5 24 9 1.805931 133
15 24 9 3.240468 133
25 24 9 3.067675 133
35 24 9 3.463351 133
65 22 10 4.221371 49
75 22 10 4.663611 49
5 23 10 -2.497568 292
15 23 10 -3.041169 292
25 23 10 -2.824807 292
35 23 10 -2.559762 292
35 24 10 3.489429 136
45 24 10 3.601891 136
55 24 10 3.796596 136
65 24 10 4.75331 136
35 22 11 2.146753 51
45 22 11 3.785937 51
55 22 11 4.287434 51
65 22 11 4.251162 51
35 23 11 -2.738293 295
45 23 11 -2.143435 295
55 23 11 -1.958385 295
65 23 11 -1.405106 295
45 24 11 4.497317 137
65 24 11 4.982637 137
45 23 12 -2.34482 297
55 23 12 -0.07261634 297
65 23 12 -2.199319 297
75 23 12 -2.185399 297
45 24 12 3.712712 138
55 24 12 NA 138
65 24 12 5.342924 138.286
75 24 12 5.225195 138
35 23 13 -2.606045 299.0926
45 23 13 -2.541519 299
55 23 13 -2.141918 299
65 23 13 -1.723603 299
35 24 13 3.35907 140
45 24 13 4.402179 140
55 24 13 5.419444 140
65 24 13 5.338574 140
