lat prs camp flt x yday
5 350 21 1 -0.6128435 210
15 350 21 1 -0.7138307 210
25 350 21 1 -0.3318873 210
35 350 21 1 -0.6993686 210
5 450 21 1 -0.7150849 210
15 450 21 1 -0.6498414 210
25 450 21 1 -0.06468086 210
5 550 21 1 -0.7897154 210
15 550 21 1 -0.713746 210
25 550 21 1 -0.2989912 210
5 650 21 1 -0.8757961 210
15 650 21 1 -0.7990308 210
25 650 21 1 -0.7605759 210
5 750 21 1 -0.8776438 210
15 750 21 1 -0.8891857 210
5 850 21 1 -1.26935 210
15 850 21 1 -0.9338576 210
25 850 21 1 -0.7418063 210
5 950 21 1 -1.383743 210
15 950 21 1 -1.071748 210
25 950 21 1 -1.265154 210
5 350 22 1 -1.243748 25
15 350 22 1 -0.8956463 25.64151
25 350 22 1 -0.173011 25.73333
35 350 22 1 0.2147603 25.14894
5 450 22 1 -1.007268 25
15 450 22 1 -0.7857142 25.5
25 450 22 1 -0.3905218 26
35 450 22 1 1.113418 26
5 550 22 1 -1.03907 25
15 550 22 1 -0.878868 25.51852
25 550 22 1 0.1256542 26
35 550 22 1 2.142726 26
5 650 22 1 -0.5068833 25
15 650 22 1 -0.4405938 25.5
25 650 22 1 1.423055 26
35 650 22 1 3.145034 26
5 750 22 1 -0.6769705 25
15 750 22 1 0.5345216 25.71429
25 750 22 1 2.371568 26
35 750 22 1 3.483356 26
5 850 22 1 -0.4033384 25
15 850 22 1 1.740935 26
25 850 22 1 3.125916 26
35 850 22 1 4.309127 26
5 950 22 1 -0.08369302 25
15 950 22 1 2.381819 26
25 950 22 1 4.24128 26
-5 350 23 1 -2.63131 270
5 350 23 1 -2.618686 270
15 350 23 1 -3.04314 270
25 350 23 1 -2.978797 270
35 350 23 1 -3.247866 270.2581
-5 450 23 1 -2.700938 270
5 450 23 1 -2.803997 270
15 450 23 1 -3.297952 270
25 450 23 1 -3.139685 270
35 450 23 1 -3.348457 270.4923
-5 550 23 1 -2.625057 270
5 550 23 1 -2.988731 270
15 550 23 1 -3.715763 270
25 550 23 1 -3.297523 270
35 550 23 1 -3.407062 270.4688
5 650 23 1 -2.772699 270
15 650 23 1 -3.809746 270
25 650 23 1 -3.572891 270
35 650 23 1 -3.696624 270.4324
5 750 23 1 -2.581421 270
15 750 23 1 -3.737278 270
25 750 23 1 -3.775437 270
35 750 23 1 -3.565177 270.6154
5 850 23 1 -2.269653 270
15 850 23 1 -4.572368 270
25 850 23 1 -4.714032 270
35 850 23 1 -3.167295 270.66
5 950 23 1 -2.049879 270
15 950 23 1 -5.278682 270
25 950 23 1 -5.293003 270
35 950 23 1 -2.951854 270.9
5 350 24 1 0.8781358 113
15 350 24 1 1.633161 113
25 350 24 1 1.893833 113
35 350 24 1 2.307903 113
5 450 24 1 0.9679837 113
15 450 24 1 1.974993 113
25 450 24 1 2.25989 113
35 450 24 1 3.071385 113
5 550 24 1 0.5545636 113
15 550 24 1 1.767238 113
25 550 24 1 2.216322 113
35 550 24 1 3.57878 113.3462
5 650 24 1 0.9878763 113
15 650 24 1 1.700154 113
25 650 24 1 2.237 113
35 650 24 1 3.624245 113.4667
5 750 24 1 2.15999 113
15 750 24 1 1.997899 113
25 750 24 1 2.301117 113
5 850 24 1 2.317375 113
15 850 24 1 2.054358 113
25 850 24 1 2.095128 113
5 950 24 1 1.711569 113
15 950 24 1 3.427451 113
25 950 24 1 4.695569 113
35 350 21 2 -0.6102047 213
45 350 21 2 -0.5035178 213
65 350 21 2 -6.352976 213.1282
75 350 21 2 -7.510995 213
65 450 21 2 -6.397966 213.7614
75 450 21 2 -8.242311 213
65 550 21 2 -7.573752 213
75 550 21 2 -8.71232 213
65 650 21 2 -10.34665 213
75 650 21 2 -9.016332 213
75 750 21 2 -9.569248 213
75 850 21 2 -9.745514 213
75 950 21 2 -9.886485 213
35 350 22 2 0.3381982 28
45 350 22 2 1.334472 28
55 350 22 2 1.793837 28
65 350 22 2 1.391888 29
75 350 22 2 2.307692 29
35 450 22 2 0.3656638 28
45 450 22 2 2.425819 28
55 450 22 2 3.447566 28
65 450 22 2 3.253928 29
75 450 22 2 3.631912 29
35 550 22 2 0.5888173 28
45 550 22 2 2.806266 28
55 550 22 2 4.051418 28
65 550 22 2 3.918377 29
75 550 22 2 4.062416 29
35 650 22 2 0.8025467 28
45 650 22 2 3.066823 28
55 650 22 2 4.356983 28
65 650 22 2 4.333895 29
