lat camp flt x yday
-45 24 5 -3.236324 123
-35 24 5 -3.277158 122.4536
-25 24 5 -3.27977 122
-15 24 5 -3.017869 122
-65 21 6 -2.767995 225
-55 21 6 -2.793318 224.8609
-45 21 6 -2.798057 224
-65 22 6 -5.152142 40.63423
-55 22 6 -4.741177 40.48457
-45 22 6 NA 40
-65 23 6 -3.270459 283.4625
-55 23 6 -3.273452 283.4305
-45 23 6 -2.980766 283
-65 24 6 -3.733148 126
-55 24 6 -3.574573 125.5208
-45 24 6 -3.621821 125
-55 21 7 -2.813906 227
-45 21 7 -2.792185 227
-35 21 7 -2.244888 227
-25 21 7 -1.80095 227
-15 21 7 -1.241858 227
-5 21 7 NA 227
-55 22 7 -4.122671 43
-45 22 7 -3.973121 43
-35 22 7 -3.204402 43
-25 22 7 -3.373537 43
-15 22 7 -3.071443 43
-5 22 7 -1.663205 43
-65 23 7 -3.30532 286
-55 23 7 -3.342232 286
-65 24 7 -3.857995 128
-55 24 7 -3.635682 128
-5 21 8 -1.11749 229
5 21 8 -1.619337 229
15 21 8 -3.419881 229
25 21 8 -3.980382 229
35 21 8 -3.362461 229
-5 22 8 -0.1351148 45
5 22 8 0.47548 45
15 22 8 0.499384 45
25 22 8 1.617604 45
35 22 8 1.679994 45
-55 23 8 NA 289
-45 23 8 -3.106884 289
-35 23 8 -3.004291 289
-25 23 8 -2.682743 289
-15 23 8 -2.347932 289
-5 23 8 -0.9701821 289
-55 24 8 -3.668692 131
-45 24 8 -3.403705 131
-35 24 8 -3.364328 131
-25 24 8 -2.803441 131
-15 24 8 -2.884037 131
-5 24 8 -1.263836 131
35 21 9 NA 232
45 21 9 -4.795599 232
55 21 9 NA 232
65 21 9 -8.813789 232
75 21 9 -9.409153 232
35 22 9 2.28341 48
45 22 9 1.808657 48
55 22 9 2.269617 48
65 22 9 3.991964 48
75 22 9 3.787216 48
-5 23 9 -1.938853 291
5 23 9 -4.002587 291
15 23 9 -4.091502 291
-5 24 9 -1.375478 133
5 24 9 0.7654623 133
15 24 9 2.436584 133
25 24 9 2.766239 133
35 24 9 3.832149 133
65 22 10 5.39757 49
75 22 10 4.7774 49
5 23 10 -4.194813 292
15 23 10 -3.885529 292
25 23 10 -3.086928 292
35 23 10 -2.501268 292
35 24 10 4.079262 136
45 24 10 4.309736 136
55 24 10 4.439358 136
65 24 10 4.866336 136
35 22 11 2.852264 51
45 22 11 4.019368 51
55 22 11 4.413526 51
65 22 11 4.580145 51
35 23 11 -2.787172 295
45 23 11 -2.347724 295
55 23 11 -2.081433 295
65 23 11 -1.709367 295
45 24 11 4.556193 137
65 24 11 5.047527 137
45 23 12 -2.591198 297
55 23 12 -0.7570545 297
65 23 12 -2.120657 297
75 23 12 -2.216993 297
45 24 12 4.636474 138
55 24 12 NA 138
65 24 12 5.365255 138.286
75 24 12 5.243532 138
35 23 13 -2.92144 299.0926
45 23 13 -2.815309 299
55 23 13 -2.211208 299
65 23 13 -1.917727 299
35 24 13 3.957352 140
45 24 13 4.178422 140
55 24 13 4.84798 140
65 24 13 4.839993 140
