lat prs camp flt x yday
5 350 21 1 -0.4949278 210
15 350 21 1 -0.6871148 210
25 350 21 1 0.475145 210
35 350 21 1 -0.4489915 210
5 450 21 1 -0.6110527 210
15 450 21 1 -0.73229 210
25 450 21 1 0.6028616 210
5 550 21 1 -0.5571029 210
15 550 21 1 -0.8540507 210
25 550 21 1 0.5841306 210
5 650 21 1 -0.2616538 210
15 650 21 1 -0.8200415 210
25 650 21 1 0.2845561 210
5 750 21 1 -0.23602 210
15 750 21 1 -0.6485607 210
5 850 21 1 -0.2014781 210
15 850 21 1 -0.569559 210
25 850 21 1 -0.3022216 210
5 950 21 1 -0.1645736 210
15 950 21 1 -0.8124443 210
25 950 21 1 -1.055439 210
5 350 22 1 -1.505682 25
15 350 22 1 -0.665752 25.64151
25 350 22 1 0.3627457 25.73333
35 350 22 1 0.9538625 25.14894
5 450 22 1 -1.237454 25
15 450 22 1 -0.9865375 25.5
25 450 22 1 -0.2659938 26
35 450 22 1 2.056708 26
5 550 22 1 -1.116978 25
15 550 22 1 -0.8282199 25.51852
25 550 22 1 0.2023277 26
35 550 22 1 2.803134 26
5 650 22 1 -0.8118687 25
15 650 22 1 -0.05823021 25.5
25 650 22 1 1.033544 26
35 650 22 1 3.43144 26
5 750 22 1 -0.7884938 25
15 750 22 1 0.8544287 25.71429
25 750 22 1 2.165029 26
35 750 22 1 4.347596 26
5 850 22 1 -0.6245007 25
15 850 22 1 1.960475 26
25 850 22 1 3.487145 26
35 850 22 1 5.758922 26
5 950 22 1 -0.717029 25
15 950 22 1 2.522305 26
25 950 22 1 4.237351 26
-5 350 23 1 -3.08824 270
5 350 23 1 -3.163055 270
15 350 23 1 -3.455822 270
25 350 23 1 -3.405514 270
35 350 23 1 -3.819613 270.2581
-5 450 23 1 -3.262922 270
5 450 23 1 -3.268464 270
15 450 23 1 -3.583722 270
25 450 23 1 -3.426139 270
35 450 23 1 -4.047417 270.4923
-5 550 23 1 -3.265507 270
5 550 23 1 -3.221822 270
15 550 23 1 -3.776167 270
25 550 23 1 -3.68588 270
35 550 23 1 -4.451718 270.4688
5 650 23 1 -3.258726 270
15 650 23 1 -3.926405 270
25 650 23 1 -3.980324 270
35 650 23 1 -4.426824 270.4324
5 750 23 1 -3.245976 270
15 750 23 1 -4.38495 270
25 750 23 1 -4.466522 270
35 750 23 1 -3.925258 270.6154
5 850 23 1 -2.667797 270
15 850 23 1 -5.074573 270
25 850 23 1 -5.356357 270
35 850 23 1 -3.635489 270.66
5 950 23 1 -1.977946 270
15 950 23 1 -5.492924 270
25 950 23 1 -5.657654 270
35 950 23 1 -2.200314 270.9
5 350 24 1 0.9915045 113
15 350 24 1 1.631771 113
25 350 24 1 1.901732 113
35 350 24 1 2.632908 113
5 450 24 1 0.8356122 113
15 450 24 1 1.855508 113
25 450 24 1 2.112105 113
35 450 24 1 3.157809 113
5 550 24 1 0.8150559 113
15 550 24 1 1.868212 113
25 550 24 1 2.378508 113
35 550 24 1 3.521011 113.3462
5 650 24 1 0.8835996 113
15 650 24 1 2.083608 113
25 650 24 1 2.337943 113
35 650 24 1 3.551985 113.4667
5 750 24 1 1.559584 113
15 750 24 1 2.684955 113
25 750 24 1 2.078733 113
5 850 24 1 1.568263 113
15 850 24 1 3.116904 113
25 850 24 1 2.100252 113
5 950 24 1 1.333848 113
15 950 24 1 3.596625 113
25 950 24 1 3.148802 113
35 350 21 2 -0.3360484 213
45 350 21 2 -0.9394525 213
65 350 21 2 -8.280822 213.1282
75 350 21 2 -9.093024 213
65 450 21 2 -6.878465 213.7614
75 450 21 2 -9.666796 213
65 550 21 2 -9.067434 213
75 550 21 2 -9.776685 213
65 650 21 2 -10.77562 213
75 650 21 2 -9.52339 213
75 750 21 2 -9.710683 213
75 850 21 2 -9.331933 213
75 950 21 2 -8.798126 213
35 350 22 2 0.5624768 28
45 350 22 2 2.0352 28
55 350 22 2 2.642602 28
65 350 22 2 2.478768 29
75 350 22 2 1.97317 29
35 450 22 2 0.8082927 28
45 450 22 2 2.626957 28
55 450 22 2 4.259003 28
65 450 22 2 3.683568 29
75 450 22 2 4.031038 29
35 550 22 2 1.240242 28
45 550 22 2 2.671443 28
55 550 22 2 4.970208 28
65 550 22 2 4.100696 29
75 550 22 2 4.619369 29
35 650 22 2 1.525741 28
45 650 22 2 2.81061 28
55 650 22 2 5.158385 28
65 650 22 2 4.326708 29
75 650 22 2 5.249964 29
35 750 22 2 1.805211 28
45 750 22 2 3.337536 28
55 750 22 2 5.221486 28
65 750 22 2 4.660806 29
75 750 22 2 5.346373 29
35 850 22 2 2.297289 28
45 850 22 2 3.795726 28
55 850 22 2 5.256198 28
65 850 22 2 5.108792 29
75 850 22 2 5.443018 29
35 950 22 2 4.103446 28
45 950 22 2 4.561319 28
55 950 22 2 5.299737 28
65 950 22 2 6.321319 29
75 950 22 2 6.486513 29
35 350 23 2 -3.811805 273
45 350 23 2 -3.624909 273
55 350 23 2 -4.262621 273
65 350 23 2 -4.057281 274
75 350 23 2 -4.034305 273.5581
35 450 23 2 -3.65772 273
45 450 23 2 -3.575234 273
55 450 23 2 -4.253392 273
65 450 23 2 -4.044897 274
75 450 23 2 -4.05037 273.5455
35 550 23 2 -3.547017 273
45 550 23 2 -3.665643 273
55 550 23 2 -4.292531 273
65 550 23 2 -4.055444 274
75 550 23 2 -3.993866 273.8421
35 650 23 2 -3.744391 273
45 650 23 2 -3.84192 273
55 650 23 2 -4.329692 273
65 650 23 2 -4.030173 274
75 650 23 2 -4.056797 274
35 750 23 2 -4.312884 273
45 750 23 2 -4.037736 273
55 750 23 2 -4.375548 273
65 750 23 2 -4.025205 274
75 750 23 2 -4.465689 274
35 850 23 2 -4.777019 273
45 850 23 2 -4.473235 273
55 850 23 2 -4.539848 273
75 850 23 2 -4.931586 274
35 950 23 2 -4.662015 273
45 950 23 2 -4.451403 273
55 950 23 2 -4.351505 273
75 950 23 2 -5.125653 274
35 350 24 2 3.779018 116
45 350 24 2 3.910226 116
55 350 24 2 4.595223 116
65 350 24 2 4.841268 117
75 350 24 2 4.668993 116.36
35 450 24 2 3.969487 116
45 450 24 2 4.236835 116
55 450 24 2 5.473088 116
65 450 24 2 6.087712 117
75 450 24 2 6.057168 116.4762
35 550 24 2 4.164968 116
45 550 24 2 4.387771 116
55 550 24 2 5.574779 116
65 550 24 2 6.7841 117
75 550 24 2 6.302167 116.5179
35 650 24 2 4.139788 116
45 650 24 2 4.645271 116
55 650 24 2 5.773831 116
65 650 24 2 6.996827 117
75 650 24 2 6.753504 116.4921
35 750 24 2 4.652815 116
45 750 24 2 5.13048 116
55 750 24 2 6.254643 116
65 750 24 2 7.068855 117
75 750 24 2 7.006287 116.5172
35 850 24 2 5.145125 116
45 850 24 2 5.463943 116
55 850 24 2 6.71147 116
65 850 24 2 7.121085 117
75 850 24 2 7.119089 116.4468
35 950 24 2 5.263186 116
45 950 24 2 5.457606 116
55 950 24 2 7.004332 116
65 950 24 2 7.064196 117
75 950 24 2 7.669163 116.6042
25 350 21 3 -1.458029 216
35 350 21 3 -1.484334 215.2836
45 350 21 3 -4.239604 215
55 350 21 3 -5.922371 215
65 350 21 3 -8.664806 215
25 450 21 3 -1.012721 216
35 450 21 3 -1.154762 215.3061
45 450 21 3 -4.462903 215
55 450 21 3 -5.217838 215
65 450 21 3 -10.61416 215
25 550 21 3 -1.120228 216
35 550 21 3 -1.463643 215.4583
45 550 21 3 -3.841376 215
55 550 21 3 -5.269751 215
65 550 21 3 -11.15868 215
25 650 21 3 -0.8034889 216
35 650 21 3 -1.960605 215.2836
45 650 21 3 -2.935858 215
55 650 21 3 -5.381855 215
65 650 21 3 -9.924932 215
25 750 21 3 -1.005917 216
35 750 21 3 -3.172893 215.5333
45 750 21 3 -2.670993 215
55 750 21 3 -5.356579 215
65 750 21 3 -9.086809 215
35 850 21 3 -3.868538 215.4884
45 850 21 3 -2.674348 215
55 850 21 3 -5.044881 215
65 850 21 3 -9.155038 215
35 950 21 3 -4.027918 215.4865
45 950 21 3 -2.361832 215
55 950 21 3 -4.216002 215
25 350 22 3 1.263589 32
35 350 22 3 2.108498 32
45 350 22 3 2.168217 31
55 350 22 3 2.257197 31
65 350 22 3 2.687441 31
25 450 22 3 0.7058477 32
35 450 22 3 2.303222 32
45 450 22 3 2.905316 31
55 450 22 3 2.930813 31
65 450 22 3 3.220794 31
25 550 22 3 1.328589 32
35 550 22 3 2.558183 32
45 550 22 3 3.335319 31
55 550 22 3 3.377794 31
65 550 22 3 4.285647 31
25 650 22 3 1.595743 32
35 650 22 3 3.039941 32
45 650 22 3 3.911211 31
55 650 22 3 4.048599 31
65 650 22 3 4.667946 31
15 750 22 3 1.718382 32
25 750 22 3 2.601081 32
35 750 22 3 4.088431 32
45 750 22 3 4.69904 31
55 750 22 3 5.072578 31
65 750 22 3 4.771998 31
15 850 22 3 2.709953 32
25 850 22 3 3.185513 32
35 850 22 3 4.773231 32
45 850 22 3 5.401916 31
55 850 22 3 6.034113 31
65 850 22 3 4.836691 31
15 950 22 3 3.16663 32
25 950 22 3 3.8327 32
35 950 22 3 4.849998 32
45 950 22 3 5.276482 31
55 950 22 3 6.951849 31
25 350 23 3 -3.74982 277
35 350 23 3 -3.628538 276
45 350 23 3 -3.568674 276
55 350 23 3 -3.442081 276
65 350 23 3 -4.093442 276
25 450 23 3 -3.614487 277
35 450 23 3 -3.683688 276
45 450 23 3 -3.822763 276
55 450 23 3 -3.624076 276
65 450 23 3 -4.107415 276
25 550 23 3 -3.822035 276.3438
35 550 23 3 -3.582467 276
45 550 23 3 -3.903068 276
55 550 23 3 -3.81193 276
25 650 23 3 -3.993688 276.45
35 650 23 3 -3.670311 276
45 650 23 3 -4.030541 276
55 650 23 3 -3.798545 276
25 750 23 3 -4.321941 276.4571
35 750 23 3 -3.699863 276
45 750 23 3 -3.98615 276
55 750 23 3 -3.505044 276
25 850 23 3 -4.504153 276.4138
35 850 23 3 -3.555616 276
45 850 23 3 -3.138642 276
55 850 23 3 -3.01347 276
25 950 23 3 -4.517306 276
35 950 23 3 -3.357165 276
45 950 23 3 -1.060508 276
55 950 23 3 -2.668062 276
25 350 24 3 3.034177 119
35 350 24 3 3.922669 118
45 350 24 3 3.372158 118
55 350 24 3 2.888124 118
65 350 24 3 2.955316 118
25 450 24 3 3.569579 118.7843
35 450 24 3 4.69784 118
45 450 24 3 3.225984 118
55 450 24 3 3.277395 118
65 450 24 3 3.488286 118
25 550 24 3 3.696756 118.75
35 550 24 3 5.058241 118
45 550 24 3 3.482463 118
55 550 24 3 3.674198 118
65 550 24 3 4.090248 118
25 650 24 3 4.187484 118.6809
35 650 24 3 5.275067 118
45 650 24 3 3.988449 118
55 650 24 3 4.266692 118
65 650 24 3 4.603318 118
25 750 24 3 4.38951 118.6667
35 750 24 3 5.389009 118
45 750 24 3 4.280472 118
55 750 24 3 5.065681 118
25 850 24 3 4.666329 118.6757
35 850 24 3 5.418277 118
45 850 24 3 5.105058 118
55 850 24 3 5.112317 118
15 950 24 3 3.936749 119
25 950 24 3 5.249061 118.7877
35 950 24 3 5.275473 118
45 950 24 3 5.19618 118
55 950 24 3 4.849957 118
-15 350 21 4 -0.6508759 219
-5 350 21 4 -0.5221547 218.6834
5 350 21 4 -0.4425755 218
15 350 21 4 -1.350919 218
-15 450 21 4 -0.8421122 219
-5 450 21 4 -0.79579 218.6023
5 450 21 4 -0.5818545 218
15 450 21 4 -0.6668107 218
-15 550 21 4 -0.8971038 219
-5 550 21 4 -0.831107 218.5915
5 550 21 4 -0.5232398 218
15 550 21 4 -0.6217425 218
-15 650 21 4 -0.9763485 219
-5 650 21 4 -0.8237695 218.4068
5 650 21 4 -0.4537432 218
15 650 21 4 -0.6243991 218
-15 750 21 4 -1.110429 219
-5 750 21 4 -0.8846647 218.525
5 750 21 4 -0.5517742 218
15 750 21 4 -0.8539221 218
-15 850 21 4 -1.197853 219
-5 850 21 4 -0.9568314 218.4444
5 850 21 4 -0.7097255 218
15 850 21 4 -1.61997 218
-15 950 21 4 -1.225169 219
-5 950 21 4 -0.8794969 218.4255
5 950 21 4 -0.6820517 218
15 950 21 4 -1.680439 218
-15 350 22 4 -1.559889 34
-5 350 22 4 -1.125331 33.87179
5 350 22 4 -0.3293356 33
15 350 22 4 -0.1092944 33
-15 450 22 4 -1.48734 34
-5 450 22 4 -1.345595 33.79167
5 450 22 4 -0.08246327 33
15 450 22 4 0.03022245 33
-15 550 22 4 -1.380746 34
-5 550 22 4 -1.401661 33.81429
5 550 22 4 0.05223495 33
15 550 22 4 0.2458428 33
-15 650 22 4 -1.296824 34
-5 650 22 4 -1.398079 33.79661
5 650 22 4 -0.1962113 33
15 650 22 4 0.423297 33
-15 750 22 4 -1.127889 34
-5 750 22 4 -1.285495 33.78182
5 750 22 4 -0.4685547 33
15 750 22 4 0.573478 33
-15 850 22 4 -0.9947283 34
-5 850 22 4 -0.736285 33.76471
5 850 22 4 -0.557857 33
15 850 22 4 1.04156 33
-15 950 22 4 -0.9494254 34
-5 950 22 4 -0.4527772 33.94286
5 950 22 4 -0.5095395 33
15 950 22 4 1.176132 33
-15 350 23 4 -2.413918 279
-5 350 23 4 -2.659405 279
5 350 23 4 -3.131517 278.2759
15 350 23 4 -3.393082 278
-15 450 23 4 -2.614182 279
-5 450 23 4 -2.815499 279
5 450 23 4 -3.308882 278.5238
15 450 23 4 -3.568344 278
-15 550 23 4 -2.655254 279
-5 550 23 4 -2.795996 279
5 550 23 4 -3.282596 278.4717
15 550 23 4 -3.740185 278
-15 650 23 4 -2.726391 279
-5 650 23 4 -2.763378 279
5 650 23 4 -3.304209 278.5319
15 650 23 4 -3.866317 278
-15 750 23 4 -2.823509 279
-5 750 23 4 -2.824237 279
5 750 23 4 -3.321448 278.475
15 750 23 4 -4.20656 278
-15 850 23 4 -2.946415 279
-5 850 23 4 -2.558716 279
5 850 23 4 -3.11861 278.5
15 850 23 4 -4.44324 278
-15 950 23 4 -2.878523 279
-5 950 23 4 -2.206492 279
5 950 23 4 -2.965164 278.4301
15 950 23 4 -4.501083 278
-15 350 24 4 -1.348833 121
-5 350 24 4 -1.706725 121
5 350 24 4 -0.6393003 120
15 350 24 4 1.39321 120
-15 450 24 4 -1.704043 121
-5 450 24 4 -1.670124 120.9259
5 450 24 4 -0.8885667 120
15 450 24 4 1.146237 120
-15 550 24 4 -1.781116 121
-5 550 24 4 -1.520476 120.7049
5 550 24 4 -0.3942982 120
15 550 24 4 0.5533063 120
-15 650 24 4 -1.875707 121
-5 650 24 4 -1.294851 120.7037
5 650 24 4 -0.4447703 120
15 650 24 4 0.7481271 120
-15 750 24 4 -2.024652 121
-5 750 24 4 -1.159881 120.7059
5 750 24 4 -0.01444281 120
15 750 24 4 1.13985 120
-15 850 24 4 -2.446998 121
-5 850 24 4 -0.9110907 120.7073
5 850 24 4 0.3213271 120
15 850 24 4 1.967847 120
-15 950 24 4 -2.704779 121
-5 950 24 4 -0.5179806 120.3785
5 950 24 4 0.5653354 120
15 950 24 4 3.332507 120
-45 350 21 5 -2.381437 220.5319
-35 350 21 5 -1.879836 220
-15 350 21 5 -0.6713081 220
-45 450 21 5 -2.321232 220.75
-35 450 21 5 -2.41788 220
-15 450 21 5 -0.7909068 220
-45 550 21 5 -2.411593 220.7818
-35 550 21 5 -2.645364 220
-15 550 21 5 -0.9441873 220
-45 650 21 5 -2.545423 220.9035
-35 650 21 5 -2.73205 220
-25 650 21 5 -1.156253 220
-15 650 21 5 -1.117793 220
-45 750 21 5 -2.592819 221
