lat prs annmn cos sin
1 1 -2.881807 -0.2685233 -0.607317
2 1 -2.617121 -0.1870136 -0.6517654
3 1 -2.535634 -0.1908909 -0.6346047
4 1 -2.270042 -0.6357728 -0.4063262
5 1 -2.141762 -0.9526927 -0.1686053
6 1 -1.884658 -0.7838024 0.07043192
7 1 -1.664042 -0.6675057 0.7498671
8 1 -1.122879 -0.7070385 1.351553
9 1 -0.7895424 -0.9156595 2.225159
10 1 -0.4389234 -0.9020455 2.647512
11 1 -0.07736067 -1.08601 3.225346
12 1 0.4198444 -0.3295879 3.8974
13 1 0.4137515 0.8857396 4.342742
14 1 0.28307 0.8579986 4.715179
15 1 -0.2259106 1.391896 4.684921
1 2 -3.09492 -0.3093855 -0.6397901
2 2 -2.875096 -0.241211 -0.6386416
3 2 -2.58459 -0.1217677 -0.6403848
4 2 -2.365204 -0.4026168 -0.5656614
5 2 -2.390738 -0.9726637 -0.4258415
6 2 -2.055951 -0.8465041 -0.07650417
7 2 -1.657101 -0.3067713 0.314844
8 2 -1.152001 -0.5669112 1.459796
9 2 -0.6704998 -1.217566 2.377228
10 2 -0.2552799 -1.258146 2.982797
11 2 0.1965703 -0.8532005 3.637571
12 2 0.7459999 0.2659153 4.282422
13 2 0.9376886 0.9887659 4.56688
14 2 0.67243 1.440343 5.353753
15 2 0.3818966 1.93439 5.356224
1 3 -3.270092 -0.4369798 -0.6392753
2 3 -3.013493 -0.2807575 -0.6801126
3 3 -2.658472 -0.1257953 -0.6179317
4 3 -2.370313 -0.2097978 -0.6255678
5 3 -2.409187 -0.7600789 -0.5107824
6 3 -2.147469 -0.7487391 -0.2626277
7 3 -1.297157 0.3976479 -0.1480691
8 3 -1.058432 -0.4134788 1.568487
9 3 -0.6242318 -1.007143 2.406869
10 3 -0.0006641973 -0.8923625 3.19851
11 3 0.5077734 -0.5724187 3.980567
12 3 0.9777048 0.5261512 4.536154
13 3 1.485878 0.705947 4.478273
14 3 0.9281416 1.783437 5.794592
15 3 0.5432947 2.029766 5.678992
1 4 -3.420806 -0.5583029 -0.5845349
2 4 -3.168256 -0.4242223 -0.7261684
3 4 -2.756159 -0.1552191 -0.5264185
4 4 -2.396712 -0.230931 -0.5198926
5 4 -2.330653 -0.2584232 -0.6338679
6 4 -2.003558 -0.1658771 -0.4518857
7 4 -0.9403891 0.9201738 -0.3225981
8 4 -0.9265191 -0.3070784 1.624417
9 4 -0.678755 -0.9580065 2.478214
10 4 0.3518401 -0.549415 3.497583
11 4 0.7094274 0.02611366 4.482029
12 4 1.183592 0.5938187 4.778762
13 4 1.939085 0.7676474 4.347087
14 4 1.054354 1.871069 5.893746
15 4 0.6103623 2.433959 6.020785
1 5 -3.572415 -0.6504451 -0.5492315
2 5 -3.31786 -0.5804165 -0.69091
3 5 -2.83285 -0.2848367 -0.5362858
4 5 -2.460467 -0.3798546 -0.3081735
5 5 -2.313602 -0.0149574 -0.8420292
6 5 -2.043698 0.01074398 -0.4776288
7 5 -1.083837 1.059937 0.02501424
8 5 -0.7667919 -0.4465863 1.969217
9 5 -0.3627427 -0.7638005 2.71116
10 5 0.7264281 0.1159373 3.874844
11 5 1.092831 0.2135822 4.641443
12 5 1.484902 0.7514881 4.981005
13 5 2.358517 0.8120705 4.017294
14 5 1.441242 1.745182 5.719216
15 5 0.7836575 2.884331 6.1358
1 6 -3.683221 -0.7001774 -0.4679991
2 6 -3.462095 -0.697536 -0.5585771
3 6 -3.045609 -0.3410716 -0.3766964
4 6 -2.567239 -0.6045847 -0.2227937
5 6 -2.553364 0.09206198 -0.6150897
6 6 -2.323406 -0.03761397 -0.428881
7 6 -1.456676 0.3007732 0.3883304
8 6 -0.5991173 -0.3974777 1.984286
9 6 0.1967635 0.04397262 3.077353
10 6 1.141363 0.4831304 4.225536
11 6 1.106723 1.025442 4.487722
12 6 1.568566 1.127453 5.222186
13 6 2.799143 0.9977832 3.753968
14 6 1.375333 2.798374 6.03654
15 6 0.8953834 3.204638 6.106301
1 7 -3.765009 -0.731448 -0.4989949
2 7 -3.618728 -0.6759233 -0.2616797
3 7 -3.493102 -0.8344005 0.4050691
4 7 -3.011664 -1.216418 0.2193592
5 7 -2.928904 -0.1217182 -0.4629117
6 7 -2.489999 -0.2042538 -0.5162296
7 7 -1.835388 -0.2557122 0.06898464
8 7 -0.3644466 -0.4927635 1.967673
9 7 0.881528 0.3424198 3.878268
10 7 1.571874 0.9332605 5.177089
11 7 1.213905 1.912189 4.106239
12 7 2.107826 1.362096 4.651594
13 7 3.448525 1.415875 3.20376
14 7 3.778795 0.9523059 4.563634
15 7 1.445289 4.075423 5.868042
