lat prs camp flt x yday
5 350 21 1 -0.2643862 210
15 350 21 1 -0.5001466 210
25 350 21 1 -0.4024994 210
35 350 21 1 -0.2059372 210
5 450 21 1 -0.4046107 210
15 450 21 1 -0.3646071 210
25 450 21 1 -0.4888709 210
5 550 21 1 -0.4202404 210
15 550 21 1 -0.3380616 210
25 550 21 1 -0.3757494 210
5 650 21 1 -0.3356807 210
15 650 21 1 -0.3794899 210
25 650 21 1 -0.09937595 210
5 750 21 1 -0.2457438 210
15 750 21 1 -0.3254641 210
5 850 21 1 -0.1635448 210
15 850 21 1 -0.3321649 210
25 850 21 1 -0.1130639 210
5 950 21 1 -0.1920756 210
15 950 21 1 -0.4329296 210
25 950 21 1 -0.0104299 210
5 350 22 1 -1.677057 25
15 350 22 1 -1.33419 25.64151
25 350 22 1 -0.162171 25.73333
35 350 22 1 0.458328 25.14894
5 450 22 1 -1.627229 25
15 450 22 1 -1.286371 25.5
25 450 22 1 -0.2638675 26
35 450 22 1 1.255894 26
5 550 22 1 -1.355863 25
15 550 22 1 -1.122179 25.51852
25 550 22 1 0.8045424 26
35 550 22 1 2.746994 26
5 650 22 1 -0.8039708 25
15 650 22 1 -0.5081666 25.5
25 650 22 1 2.321144 26
35 650 22 1 3.828234 26
5 750 22 1 -0.9582891 25
15 750 22 1 0.467393 25.71429
25 750 22 1 3.532818 26
35 750 22 1 4.369682 26
5 850 22 1 -0.6317984 25
15 850 22 1 2.197825 26
25 850 22 1 4.208375 26
35 850 22 1 4.642722 26
5 950 22 1 -0.673899 25
15 950 22 1 2.815654 26
25 950 22 1 5.058662 26
-5 350 23 1 -2.40901 270
5 350 23 1 -2.453683 270
15 350 23 1 -2.935361 270
25 350 23 1 -2.901768 270
35 350 23 1 -3.538723 270.2581
-5 450 23 1 -2.342234 270
5 450 23 1 -2.452228 270
15 450 23 1 -3.282027 270
25 450 23 1 -3.530046 270
35 450 23 1 -3.581094 270.4923
-5 550 23 1 -2.318535 270
5 550 23 1 -2.716256 270
15 550 23 1 -3.267422 270
25 550 23 1 -3.827988 270
35 550 23 1 -3.757505 270.4688
5 650 23 1 -2.506552 270
15 650 23 1 -3.283905 270
25 650 23 1 -3.727449 270
35 650 23 1 -3.952159 270.4324
5 750 23 1 -2.305467 270
15 750 23 1 -3.437621 270
25 750 23 1 -3.633497 270
35 750 23 1 -4.298112 270.6154
5 850 23 1 -2.134489 270
15 850 23 1 -3.510193 270
25 850 23 1 -3.732757 270
35 850 23 1 -3.771289 270.66
5 950 23 1 -2.10088 270
15 950 23 1 -3.451534 270
25 950 23 1 -3.718207 270
35 950 23 1 -2.211514 270.9
5 350 24 1 0.7416069 113
15 350 24 1 1.839142 113
25 350 24 1 1.253213 113
35 350 24 1 2.163939 113
5 450 24 1 0.4678361 113
15 450 24 1 1.883913 113
25 450 24 1 2.02482 113
35 450 24 1 2.787096 113
5 550 24 1 0.2029047 113
15 550 24 1 1.783293 113
25 550 24 1 2.003782 113
35 550 24 1 3.760288 113.3462
5 650 24 1 0.3619321 113
15 650 24 1 1.835871 113
25 650 24 1 2.255927 113
35 650 24 1 3.994531 113.4667
5 750 24 1 0.7396387 113
15 750 24 1 2.112955 113
25 750 24 1 2.828701 113
5 850 24 1 0.3899129 113
15 850 24 1 1.980419 113
25 850 24 1 3.072124 113
5 950 24 1 -0.09909401 113
15 950 24 1 4.01435 113
25 950 24 1 5.443778 113
35 350 21 2 -0.2050397 213
45 350 21 2 -0.2639891 213
65 350 21 2 -5.807004 213.1282
75 350 21 2 -7.326077 213
65 450 21 2 -7.003072 213.7614
75 450 21 2 -7.242143 213
65 550 21 2 -7.748219 213
75 550 21 2 -7.357959 213
65 650 21 2 -8.294275 213
75 650 21 2 -8.094811 213
75 750 21 2 -8.484127 213
75 850 21 2 -8.055494 213
75 950 21 2 -8.076216 213
35 350 22 2 0.2214241 28
45 350 22 2 1.364197 28
55 350 22 2 2.340439 28
65 350 22 2 3.073556 29
75 350 22 2 2.929361 29
35 450 22 2 0.4637628 28
45 450 22 2 2.835236 28
55 450 22 2 3.463009 28
65 450 22 2 4.630855 29
75 450 22 2 4.715996 29
35 550 22 2 0.5127623 28
45 550 22 2 3.533234 28
55 550 22 2 3.977447 28
65 550 22 2 5.095777 29
75 550 22 2 4.668463 29
