lat camp flt x yday
5 21 1 -0.2894689 210
15 21 1 -0.3818377 210
25 21 1 -0.2483316 210
35 21 1 NA 210
5 22 1 -1.104015 25
15 22 1 0.1757095 25.69633
25 22 1 2.214215 25.9619
35 22 1 2.883642 25.85816
-5 23 1 NA 270
5 23 1 -2.381365 270
15 23 1 -3.309723 270
25 23 1 -3.581673 270
35 23 1 -3.5872 270.5467
5 24 1 0.4006768 113
15 24 1 2.207135 113
25 24 1 2.697478 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.805261 213
35 22 2 1.353631 28
45 22 2 3.534722 28
55 22 2 4.15213 28
65 22 2 4.859467 29
75 22 2 4.91516 29
35 23 2 -3.559047 273
45 23 2 -3.44344 273
55 23 2 -3.131794 273
65 23 2 -3.438719 274
75 23 2 -2.830707 273.8494
35 24 2 4.76922 116
45 24 2 5.399769 116
55 24 2 6.125988 116
65 24 2 6.155389 117
75 24 2 6.368097 116.4878
25 21 3 -0.6885904 216
35 21 3 -2.063591 215.4057
45 21 3 -2.736183 215
55 21 3 -3.482346 215
65 21 3 -7.993984 215
15 22 3 NA 32
25 22 3 2.4111 32
35 22 3 4.17416 32
45 22 3 4.989286 31
55 22 3 5.432931 31
65 22 3 4.474402 31
25 23 3 -3.475646 276.5235
35 23 3 -2.71757 276
45 23 3 -2.457783 276
55 23 3 -2.345842 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 5.121503 118.7636
35 24 3 5.874381 118
45 24 3 5.597242 118
55 24 3 4.858992 118
65 24 3 NA 118
-15 21 4 -1.272327 219
-5 21 4 -1.228083 218.5256
5 21 4 -0.9196736 218
15 21 4 -0.8947985 218
-15 22 4 -1.564095 34
-5 22 4 -1.317051 33.82339
5 22 4 -0.3660934 33
15 22 4 0.7186908 33
-15 23 4 -2.527424 279
-5 23 4 -2.568299 279
5 23 4 -2.863278 278.4583
15 23 4 -3.46478 278
-15 24 4 -2.207567 121
-5 24 4 -1.308717 120.7323
5 24 4 -0.3322634 120
15 24 4 1.701529 120
-45 21 5 -2.109525 220.8525
-35 21 5 -2.162911 220
-25 21 5 NA 220
-15 21 5 -1.367383 220
-55 22 5 -4.130813 36
-45 22 5 -2.982301 35.98084
-35 22 5 -3.107392 35
-25 22 5 -2.449696 35
-15 22 5 -1.669551 35
-55 23 5 -2.273928 281
-45 23 5 -2.012116 280.9263
-35 23 5 -1.891541 280
-25 23 5 -2.131227 280
-15 23 5 -2.368823 280
-45 24 5 -3.110246 123
-35 24 5 -3.113327 122.4536
-25 24 5 -2.997165 122
-15 24 5 -2.76434 122
-65 21 6 -2.445967 225
-55 21 6 -2.32352 224.8609
-45 21 6 -2.202614 224
-65 22 6 -4.04442 40.63423
-55 22 6 -3.779423 40.48457
-45 22 6 NA 40
-65 23 6 -2.906616 283.4625
-55 23 6 -2.65389 283.4305
-45 23 6 -2.42201 283
-65 24 6 -3.54263 126
-55 24 6 -3.350554 125.5208
-45 24 6 -3.451224 125
-55 21 7 -2.335326 227
-45 21 7 -2.293825 227
-35 21 7 -1.621468 227
-25 21 7 -1.343385 227
-15 21 7 -0.9793168 227
-5 21 7 NA 227
-55 22 7 -3.573635 43
-45 22 7 -3.294037 43
-35 22 7 -3.050531 43
-25 22 7 -3.598574 43
-15 22 7 -3.776261 43
-5 22 7 -1.411507 43
-65 23 7 -3.098455 286
-55 23 7 -3.031371 286
-65 24 7 -3.666 128
-55 24 7 -3.481745 128
-5 21 8 -1.140463 229
5 21 8 -1.259824 229
15 21 8 -2.077584 229
25 21 8 -2.751483 229
35 21 8 -3.860365 229
-5 22 8 -0.2015592 45
5 22 8 2.294107 45
15 22 8 1.42776 45
25 22 8 2.160605 45
35 22 8 2.603493 45
-55 23 8 NA 289
-45 23 8 -3.45411 289
-35 23 8 -2.629407 289
-25 23 8 -2.320688 289
-15 23 8 -2.022638 289
-5 23 8 -1.209408 289
-55 24 8 -3.449112 131
-45 24 8 -2.886275 131
-35 24 8 -1.838492 131
-25 24 8 -2.520978 131
-15 24 8 -2.32105 131
-5 24 8 -1.999959 131
35 21 9 NA 232
45 21 9 -5.467588 232
55 21 9 NA 232
65 21 9 -7.647465 232
75 21 9 -7.977181 232
35 22 9 2.744116 48
45 22 9 2.770407 48
55 22 9 3.645994 48
65 22 9 4.68799 48
75 22 9 4.511598 48
-5 23 9 -1.530351 291
5 23 9 -3.346263 291
15 23 9 -3.168785 291
-5 24 9 -1.893765 133
5 24 9 0.3671304 133
15 24 9 2.575865 133
25 24 9 3.221067 133
35 24 9 3.769262 133
65 22 10 5.413647 49
75 22 10 5.588069 49
5 23 10 -3.516856 292
15 23 10 -3.015622 292
25 23 10 -2.617623 292
35 23 10 -2.313129 292
35 24 10 4.373656 136
45 24 10 4.269085 136
55 24 10 4.616494 136
65 24 10 5.25223 136
35 22 11 3.174516 51
45 22 11 4.655686 51
55 22 11 5.062456 51
65 22 11 4.461868 51
35 23 11 -2.554889 295
45 23 11 -1.955437 295
55 23 11 -1.071365 295
65 23 11 -0.9178861 295
45 24 11 4.698123 137
65 24 11 5.649773 137
45 23 12 -1.651973 297
55 23 12 1.938501 297
65 23 12 -1.129146 297
75 23 12 -0.8295475 297
45 24 12 4.417714 138
55 24 12 NA 138
65 24 12 6.041621 138.286
75 24 12 5.814585 138
35 23 13 -2.358872 299.0926
45 23 13 -2.449102 299
55 23 13 -1.825083 299
65 23 13 -1.059997 299
35 24 13 3.547002 140
45 24 13 4.568857 140
55 24 13 5.787968 140
65 24 13 5.495083 140
