lat prs annmn cos sin
1 1 -3.129839 -0.2525738 -0.3882098
2 1 -2.832084 -0.2601629 -0.425425
3 1 -2.646884 -0.2409038 -0.5253247
4 1 -2.367389 -0.743015 -0.4553874
5 1 -2.165575 -1.071471 -0.2070252
6 1 -1.75424 -0.4834136 0.1063272
7 1 -1.564437 -0.646938 0.6679786
8 1 -1.204686 -0.3756201 1.164074
9 1 -0.96086 -0.5591397 2.033348
10 1 -0.4951815 -0.9085917 2.660981
11 1 -0.2060117 -1.221597 3.042682
12 1 0.2614828 -0.7645264 3.647277
13 1 0.05885423 0.07693098 4.078975
14 1 -0.09760962 0.2525591 4.721243
15 1 -0.9399114 0.7797288 4.723743
1 2 -3.352756 -0.2424663 -0.4061558
2 2 -3.083639 -0.2675187 -0.4234901
3 2 -2.726594 -0.16082 -0.4999901
4 2 -2.508161 -0.5965345 -0.5284159
5 2 -2.466784 -1.11665 -0.5737992
6 2 -2.000557 -0.8823403 -0.2103626
7 2 -1.142016 -0.2031946 0.3749811
8 2 -1.148058 -0.2124003 1.314654
9 2 -0.8760947 -0.8084691 2.243699
10 2 -0.3631767 -1.110759 2.787235
11 2 0.04291241 -1.194744 3.392843
12 2 0.475281 -0.4580676 3.902984
13 2 0.4381023 0.2141854 4.343336
14 2 0.1186759 0.5532166 5.367716
15 2 -0.4587436 0.8154165 5.308433
1 3 -3.507268 -0.3704419 -0.4419254
2 3 -3.222914 -0.2592992 -0.4740653
3 3 -2.82635 -0.1063404 -0.4548609
4 3 -2.656099 -0.3359877 -0.5265237
5 3 -2.483688 -0.7538633 -0.4627701
6 3 -2.058136 -0.8820041 -0.3601536
7 3 -0.7540723 0.5894816 0.004433195
8 3 -0.8631917 -0.3437736 1.816087
9 3 -0.7878985 -0.9432418 2.491428
10 3 -0.2309161 -0.9388363 2.947555
11 3 0.2607806 -1.011956 3.660006
12 3 0.5568603 -0.365197 4.140936
13 3 0.8351588 -0.2283883 4.170627
14 3 0.2204498 0.7301524 5.916327
15 3 -0.2883562 0.7190646 5.794483
1 4 -3.608248 -0.4775092 -0.4814911
2 4 -3.376333 -0.355844 -0.5332133
3 4 -2.947385 -0.07212064 -0.4163897
4 4 -2.772382 -0.1164374 -0.452438
5 4 -2.41877 -0.474399 -0.5612248
6 4 -1.851398 -0.1282465 -0.6558716
7 4 -0.2109351 1.593416 -0.1649456
8 4 -0.3580246 -0.2786858 2.23028
9 4 -0.631057 -0.7102297 2.781213
10 4 -0.0227837 -0.824998 3.250748
11 4 0.2823744 -0.6270486 4.168152
12 4 0.6384953 -0.3823003 4.393401
13 4 1.106971 -0.2696628 4.127683
14 4 0.130381 1.034165 6.420705
15 4 -0.2241284 0.9589896 6.342524
1 5 -3.722585 -0.4950914 -0.5518706
2 5 -3.501536 -0.4037625 -0.5325081
3 5 -3.131422 -0.08757124 -0.359188
4 5 -2.894648 -0.05697414 -0.2687642
5 5 -2.371525 -0.1000857 -0.7347519
6 5 -1.908064 0.008436734 -0.5173223
7 5 -0.1147465 1.477169 -0.0481272
8 5 -0.1555121 -0.3499355 2.494736
9 5 -0.5462422 -0.8025986 3.111985
10 5 0.1165925 -0.4442977 3.617278
11 5 0.5107885 -0.7118977 4.382914
12 5 0.781492 -0.3224866 4.634065
13 5 1.417573 -0.278841 3.982372
14 5 0.5024976 0.6726902 6.214051
15 5 -0.1206973 1.194481 6.598479
1 6 -3.791127 -0.466384 -0.6344284
2 6 -3.665518 -0.4780066 -0.4743369
3 6 -3.319787 -0.09475961 -0.2968619
4 6 -3.030359 -0.1437975 -0.1827612
5 6 -2.448154 0.2031089 -0.4914552
6 6 -2.173087 -0.02769263 -0.3944858
7 6 -0.9173594 -0.2482094 0.4254929
8 6 -0.2366137 -0.5862199 2.268148
9 6 -0.3490287 -0.6822109 3.376142
10 6 0.1582612 -0.475137 4.153536
11 6 0.3865028 -0.1053148 4.406261
12 6 0.768801 -0.190504 4.98539
13 6 1.764779 -0.2369315 3.91475
14 6 0.1832431 1.933157 6.986386
15 6 -0.1132307 1.566318 6.718517
1 7 -3.926082 -0.6869421 -0.802314
2 7 -3.797063 -0.5023062 -0.4341142
3 7 -3.528808 -0.4705461 -0.09787709
4 7 -3.193068 -0.2994726 -0.06691294
5 7 -2.798131 0.06794364 -0.4110499
6 7 -2.424509 -0.3021276 -0.5171625
7 7 -1.449433 -0.4190938 0.3002464
8 7 -0.2690987 -0.9508614 1.913013
9 7 0.155911 -0.8784711 3.904422
10 7 0.4610104 -0.6170757 5.033698
11 7 0.2642135 0.5747653 4.073437
12 7 1.041883 -0.1924506 4.700842
13 7 2.130052 0.1449944 3.870584
14 7 2.744139 0.302725 5.932038
15 7 0.3828255 2.44825 7.047379
