lat prs camp flt x yday
5 350 21 1 -0.3299727 210
15 350 21 1 -0.7811174 210
25 350 21 1 -0.3446924 210
35 350 21 1 -0.5562829 210
5 450 21 1 -0.5609139 210
15 450 21 1 -0.7625985 210
25 450 21 1 -0.1444584 210
5 550 21 1 -0.5828904 210
15 550 21 1 -0.7764913 210
25 550 21 1 -0.06081849 210
5 650 21 1 -0.5189115 210
15 650 21 1 -0.7256469 210
25 650 21 1 -0.07877195 210
5 750 21 1 -0.6012771 210
15 750 21 1 -0.6870414 210
5 850 21 1 -0.6397257 210
15 850 21 1 -0.7519046 210
25 850 21 1 -0.6440832 210
5 950 21 1 -0.5960532 210
15 950 21 1 -0.746618 210
25 950 21 1 -0.7463268 210
5 350 22 1 -1.431111 25
15 350 22 1 -1.104197 25.64151
25 350 22 1 -0.2478321 25.73333
35 350 22 1 0.1229399 25.14894
5 450 22 1 -1.109189 25
15 450 22 1 -0.9420042 25.5
25 450 22 1 -0.4166043 26
35 450 22 1 0.6006512 26
5 550 22 1 -1.046494 25
15 550 22 1 -0.9113495 25.51852
25 550 22 1 0.2715542 26
35 550 22 1 1.545662 26
5 650 22 1 -0.550925 25
15 650 22 1 -0.2492984 25.5
25 650 22 1 1.154041 26
35 650 22 1 2.303121 26
5 750 22 1 -0.3466984 25
15 750 22 1 0.2827501 25.71429
25 750 22 1 1.918903 26
35 750 22 1 2.459876 26
5 850 22 1 -0.1167762 25
15 850 22 1 0.9385052 26
25 850 22 1 2.220405 26
35 850 22 1 2.578487 26
5 950 22 1 -0.265839 25
15 950 22 1 1.214041 26
25 950 22 1 3.014351 26
-5 350 23 1 -2.18241 270
5 350 23 1 -1.993814 270
15 350 23 1 -2.496966 270
25 350 23 1 -2.4347 270
35 350 23 1 -3.210237 270.2581
-5 450 23 1 -2.187202 270
5 450 23 1 -2.168517 270
15 450 23 1 -2.830816 270
25 450 23 1 -2.827694 270
35 450 23 1 -3.398985 270.4923
-5 550 23 1 -2.115214 270
5 550 23 1 -2.23817 270
15 550 23 1 -3.168096 270
25 550 23 1 -3.073088 270
35 550 23 1 -3.864904 270.4688
5 650 23 1 -2.185697 270
15 650 23 1 -3.647864 270
25 650 23 1 -3.420066 270
35 650 23 1 -4.5909 270.4324
5 750 23 1 -1.959956 270
15 750 23 1 -4.17795 270
25 750 23 1 -3.650267 270
35 750 23 1 -4.877424 270.6154
5 850 23 1 -1.746789 270
15 850 23 1 -4.791023 270
25 850 23 1 -4.641462 270
35 850 23 1 -4.300001 270.66
5 950 23 1 -1.477629 270
15 950 23 1 -4.564648 270
25 950 23 1 -5.135207 270
35 950 23 1 -1.887594 270.9
5 350 24 1 0.280525 113
15 350 24 1 1.359682 113
25 350 24 1 1.158838 113
35 350 24 1 1.841033 113
5 450 24 1 0.04839319 113
15 450 24 1 1.574373 113
25 450 24 1 1.914236 113
35 450 24 1 2.729262 113
5 550 24 1 0.7969662 113
15 550 24 1 1.783851 113
25 550 24 1 1.967485 113
35 550 24 1 3.495653 113.3462
5 650 24 1 1.535988 113
15 650 24 1 2.183164 113
25 650 24 1 2.256473 113
35 650 24 1 3.698378 113.4667
5 750 24 1 2.058919 113
15 750 24 1 2.792284 113
25 750 24 1 2.300721 113
5 850 24 1 1.229738 113
15 850 24 1 2.664546 113
25 850 24 1 2.765192 113
5 950 24 1 -0.126087 113
15 950 24 1 4.136822 113
25 950 24 1 5.640765 113
35 350 21 2 -0.6293174 213
45 350 21 2 -0.8021171 213
65 350 21 2 -5.779594 213.1282
75 350 21 2 -7.783133 213
65 450 21 2 -6.355153 213.7614
75 450 21 2 -7.059403 213
65 550 21 2 -8.113638 213
75 550 21 2 -7.10915 213
65 650 21 2 -10.21415 213
75 650 21 2 -8.050411 213
75 750 21 2 -8.248485 213
75 850 21 2 -8.563462 213
75 950 21 2 -9.110973 213
