lat camp flt x yday
5 21 1 -0.4514961 210
15 21 1 -0.1850224 210
25 21 1 0.06230133 210
35 21 1 NA 210
5 22 1 -0.9390328 25
15 22 1 0.2456526 25.69633
25 22 1 1.437067 25.9619
35 22 1 2.659314 25.85816
-5 23 1 NA 270
5 23 1 -2.286649 270
15 23 1 -3.644734 270
25 23 1 -3.735276 270
35 23 1 -3.948738 270.5467
5 24 1 0.8938935 113
15 24 1 1.801793 113
25 24 1 2.299971 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.607485 213
35 22 2 1.718094 28
45 22 2 2.534107 28
55 22 2 3.82678 28
65 22 2 3.81714 29
75 22 2 4.221155 29
35 23 2 -3.779057 273
45 23 2 -3.606164 273
55 23 2 -4.084236 273
65 23 2 -3.993692 274
75 23 2 -4.310854 273.8494
35 24 2 4.213301 116
45 24 2 4.428536 116
55 24 2 5.251951 116
65 24 2 5.889834 117
75 24 2 6.038899 116.4878
25 21 3 -0.8031764 216
35 21 3 -2.156375 215.4057
45 21 3 -2.478354 215
55 21 3 -4.042634 215
65 21 3 -8.096005 215
15 22 3 NA 32
25 22 3 1.827079 32
35 22 3 2.914488 32
45 22 3 3.409014 31
55 22 3 3.83361 31
65 22 3 3.708871 31
25 23 3 -3.658376 276.5235
35 23 3 -3.710698 276
45 23 3 -3.623943 276
55 23 3 -3.587077 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 3.80292 118.7636
35 24 3 4.487458 118
45 24 3 4.028064 118
55 24 3 3.92824 118
65 24 3 NA 118
-15 21 4 -1.142281 219
-5 21 4 -0.8872819 218.5256
5 21 4 -0.6367033 218
15 21 4 -0.6708832 218
-15 22 4 -1.59277 34
-5 22 4 -1.336086 33.82339
5 22 4 -0.1892543 33
15 22 4 0.6701109 33
-15 23 4 -2.525372 279
-5 23 4 -2.397934 279
5 23 4 -2.50891 278.4583
15 23 4 -3.419792 278
-15 24 4 -2.296527 121
-5 24 4 -1.671114 120.7323
5 24 4 -0.6691172 120
15 24 4 1.270929 120
-45 21 5 -2.767106 220.8525
-35 21 5 -2.812388 220
-25 21 5 NA 220
-15 21 5 -1.214999 220
-55 22 5 -4.274551 36
-45 22 5 -3.536489 35.98084
-35 22 5 -3.633319 35
-25 22 5 -2.658691 35
-15 22 5 -1.951043 35
-55 23 5 -2.704287 281
-45 23 5 -2.856834 280.9263
-35 23 5 -2.67394 280
-25 23 5 -2.478715 280
-15 23 5 -2.462048 280
-45 24 5 -3.209185 123
-35 24 5 -3.212519 122.4536
-25 24 5 -3.150473 122
-15 24 5 -2.932534 122
-65 21 6 -3.039511 225
-55 21 6 -2.963903 224.8609
-45 21 6 -2.97584 224
-65 22 6 -4.379455 40.63423
-55 22 6 -4.256933 40.48457
-45 22 6 NA 40
-65 23 6 -2.995558 283.4625
-55 23 6 -2.920418 283.4305
-45 23 6 -2.778946 283
-65 24 6 -3.561546 126
-55 24 6 -3.453143 125.5208
-45 24 6 -3.527532 125
-55 21 7 -2.918847 227
-45 21 7 -2.86134 227
-35 21 7 -2.55093 227
-25 21 7 -1.859079 227
-15 21 7 -1.251058 227
-5 21 7 NA 227
-55 22 7 -3.874645 43
-45 22 7 -3.917529 43
-35 22 7 -3.176023 43
-25 22 7 -3.542964 43
-15 22 7 -3.092812 43
-5 22 7 0.1173965 43
-65 23 7 -3.041751 286
-55 23 7 -3.037386 286
-65 24 7 -3.692612 128
-55 24 7 -3.458013 128
-5 21 8 -1.168213 229
5 21 8 -1.789654 229
15 21 8 -3.298979 229
25 21 8 -3.583548 229
35 21 8 -2.561867 229
-5 22 8 1.509168 45
5 22 8 1.859685 45
15 22 8 1.100033 45
25 22 8 1.393364 45
35 22 8 1.591781 45
-55 23 8 NA 289
-45 23 8 -2.816657 289
-35 23 8 -2.734032 289
-25 23 8 -2.371995 289
-15 23 8 -1.981742 289
-5 23 8 -1.068222 289
-55 24 8 -3.512449 131
-45 24 8 -3.347015 131
-35 24 8 -3.357584 131
-25 24 8 -2.987586 131
-15 24 8 -2.787157 131
-5 24 8 -1.406622 131
35 21 9 NA 232
45 21 9 -3.785081 232
55 21 9 NA 232
65 21 9 -7.608009 232
75 21 9 -8.633708 232
35 22 9 2.06726 48
45 22 9 1.573973 48
55 22 9 1.987193 48
65 22 9 3.267801 48
75 22 9 3.405958 48
-5 23 9 -1.866796 291
5 23 9 -3.724765 291
15 23 9 -3.978332 291
-5 24 9 -1.62406 133
5 24 9 0.5561074 133
15 24 9 2.382646 133
25 24 9 2.605514 133
35 24 9 3.310042 133
65 22 10 4.734438 49
75 22 10 4.421877 49
5 23 10 -4.137205 292
15 23 10 -3.854487 292
25 23 10 -3.195914 292
35 23 10 -2.444168 292
35 24 10 3.24624 136
45 24 10 3.111671 136
55 24 10 3.399948 136
65 24 10 3.909647 136
35 22 11 2.237883 51
45 22 11 3.398727 51
55 22 11 3.931016 51
65 22 11 3.968916 51
35 23 11 -2.687971 295
45 23 11 -2.103593 295
55 23 11 -1.803913 295
65 23 11 -1.582217 295
45 24 11 4.068842 137
65 24 11 4.037445 137
45 23 12 -2.42716 297
55 23 12 -0.5478253 297
65 23 12 -1.78734 297
75 23 12 -1.715351 297
45 24 12 3.014124 138
55 24 12 NA 138
65 24 12 4.593528 138.286
75 24 12 4.301775 138
35 23 13 -2.662612 299.0926
45 23 13 -2.704574 299
55 23 13 -2.203185 299
65 23 13 -1.705406 299
35 24 13 3.604883 140
45 24 13 3.633427 140
55 24 13 4.032454 140
65 24 13 4.023715 140
