lat prs camp flt x yday
5 350 21 1 -0.1601918 210
15 350 21 1 -0.1298864 210
25 350 21 1 0.2007582 210
35 350 21 1 0.01947423 210
5 450 21 1 -0.1751139 210
15 450 21 1 -0.0830814 210
25 450 21 1 0.2652541 210
5 550 21 1 -0.2248716 210
15 550 21 1 -0.1473194 210
25 550 21 1 0.2833379 210
5 650 21 1 -0.3816769 210
15 650 21 1 -0.1717415 210
25 650 21 1 0.2489881 210
5 750 21 1 -0.5755723 210
15 750 21 1 -0.1923789 210
5 850 21 1 -0.7773114 210
15 850 21 1 -0.2543017 210
25 850 21 1 0.04114759 210
5 950 21 1 -0.8657348 210
15 950 21 1 -0.3164475 210
25 950 21 1 -0.6656778 210
5 350 22 1 -1.44808 25
15 350 22 1 -0.6696199 25.64151
25 350 22 1 0.2818657 25.73333
35 350 22 1 0.9240276 25.14894
5 450 22 1 -1.272915 25
15 450 22 1 -0.9509842 25.5
25 450 22 1 -0.090485 26
35 450 22 1 1.827327 26
5 550 22 1 -1.136145 25
15 550 22 1 -0.7468051 25.51852
25 550 22 1 0.3612836 26
35 550 22 1 2.455866 26
5 650 22 1 -0.7995062 25
15 650 22 1 0.005487969 25.5
25 650 22 1 0.9390065 26
35 650 22 1 2.933609 26
5 750 22 1 -0.6660891 25
15 750 22 1 0.6650144 25.71429
25 750 22 1 1.969295 26
35 750 22 1 3.479682 26
5 850 22 1 -0.5657762 25
15 850 22 1 1.496205 26
25 850 22 1 3.042424 26
35 850 22 1 4.335372 26
5 950 22 1 -0.684718 25
15 950 22 1 1.92027 26
25 950 22 1 3.55608 26
-5 350 23 1 -2.24412 270
5 350 23 1 -2.492381 270
15 350 23 1 -2.851015 270
25 350 23 1 -2.77707 270
35 350 23 1 -3.493487 270.2581
-5 450 23 1 -2.227198 270
5 450 23 1 -2.427125 270
15 450 23 1 -3.082132 270
25 450 23 1 -2.933976 270
35 450 23 1 -3.690711 270.4923
-5 550 23 1 -2.22575 270
5 550 23 1 -2.458849 270
15 550 23 1 -3.246726 270
25 550 23 1 -3.269311 270
35 550 23 1 -3.959107 270.4688
5 650 23 1 -2.413634 270
15 650 23 1 -3.419824 270
25 650 23 1 -3.507357 270
35 650 23 1 -4.224208 270.4324
5 750 23 1 -2.315254 270
15 750 23 1 -3.81735 270
25 750 23 1 -3.903147 270
35 750 23 1 -4.361827 270.6154
5 850 23 1 -2.066972 270
15 850 23 1 -4.384814 270
25 850 23 1 -4.738022 270
35 850 23 1 -4.290403 270.66
5 950 23 1 -1.832326 270
15 950 23 1 -4.71128 270
25 950 23 1 -5.018051 270
35 950 23 1 -3.621424 270.9
5 350 24 1 0.933331 113
15 350 24 1 1.394961 113
25 350 24 1 2.015975 113
