lat prs annmn cos sin
1 1 -3.608978 -0.53415 -0.559941
2 1 -3.328779 -0.2856291 -0.4639054
3 1 -3.118587 -0.02887818 -0.3819611
4 1 -2.736814 -0.3463004 -0.2478966
5 1 -2.253917 -0.7335808 -0.1330012
6 1 -1.867452 -0.491142 0.04204348
7 1 -1.704731 -0.4363216 0.8837484
8 1 -1.473249 -0.4807899 1.545616
9 1 -1.18244 -0.6669457 2.462324
10 1 -0.4036826 -0.7269883 2.935987
11 1 0.01419956 -0.9067592 3.130406
12 1 0.2770098 -0.3060547 3.424774
13 1 0.05441909 0.8669694 4.028038
14 1 -0.1539422 1.258854 4.492561
15 1 -0.7216101 1.259015 4.373318
1 2 -3.884209 -0.9335573 -0.6799645
2 2 -3.554625 -0.4932106 -0.5044562
3 2 -3.128241 -0.15221 -0.3662936
4 2 -2.954385 -0.2852837 -0.3950652
5 2 -2.54612 -1.115449 -0.3739875
6 2 -2.207674 -0.7169771 -0.1603026
7 2 -1.777899 -0.2594575 0.5094175
8 2 -1.561912 -0.6766435 1.799508
9 2 -1.175585 -1.038403 2.59729
10 2 -0.3264489 -0.9704931 2.925402
11 2 0.2131929 -0.7181421 3.355053
12 2 0.2838114 0.1165136 3.631118
13 2 0.3463492 0.9284087 4.248715
14 2 0.1700865 1.343848 4.939279
15 2 -0.227139 1.691459 5.043613
1 3 -4.09576 -1.147475 -0.7517618
2 3 -3.690316 -0.6421585 -0.5798288
3 3 -3.186886 -0.1483036 -0.3595143
4 3 -3.021242 -0.2462815 -0.3519868
5 3 -2.713964 -0.890249 -0.2897635
6 3 -2.255321 -0.6795765 -0.1123042
7 3 -1.470192 0.2312415 0.2087768
8 3 -1.418566 -0.6730154 1.911228
9 3 -1.107689 -0.9640408 2.640855
10 3 -0.2237294 -0.5807527 3.011604
11 3 0.3104436 -0.5551381 3.590064
12 3 0.3819916 0.1330236 3.838814
13 3 0.6654029 0.665298 4.170687
14 3 0.2223993 1.630762 5.440184
15 3 -0.1700379 1.978528 5.316914
1 4 -4.27204 -1.238546 -0.8346963
2 4 -3.872462 -0.8978506 -0.673193
3 4 -3.323027 -0.1833286 -0.3978852
4 4 -2.949761 -0.4536803 -0.1521647
5 4 -2.709992 -0.567951 -0.3282389
6 4 -2.287684 -0.435518 -0.1297089
7 4 -1.003173 1.009444 0.124904
8 4 -1.226004 -0.4055961 1.879722
9 4 -0.9099094 -0.5437043 2.638704
10 4 -0.1111323 -0.220353 3.094222
11 4 0.3165404 -0.2857383 3.873028
12 4 0.5415876 0.01292105 4.007846
13 4 0.8438191 0.8005516 4.23381
14 4 0.4022464 1.637786 5.575928
15 4 -0.1590993 2.150368 5.73086
1 5 -4.4567 -1.384443 -0.9430349
2 5 -4.0272 -1.030969 -0.7332007
3 5 -3.512635 -0.3357338 -0.5047029
4 5 -2.926533 -0.5797185 0.05924002
5 5 -2.768777 -0.2718628 -0.5475956
6 5 -2.398368 -0.3201775 -0.2829593
7 5 -0.7168795 1.05135 0.1037874
8 5 -1.112206 -0.616922 2.153808
9 5 -0.6215884 -0.1882579 3.011379
10 5 -0.07238893 0.2338648 3.461086
11 5 0.4955731 -0.09100547 4.372156
12 5 0.7494823 0.07666284 4.120138
13 5 1.129521 0.8575305 4.258138
14 5 0.912235 1.034773 5.426564
15 5 -0.05222183 2.154605 5.988101
1 6 -4.696054 -1.763085 -1.07382
2 6 -4.208391 -1.230468 -0.7166152
3 6 -3.704255 -0.3707794 -0.4458843
4 6 -3.106631 -0.5956013 0.03348413
5 6 -2.747267 -0.0430257 -0.6200009
6 6 -2.33805 -0.3329426 -0.4719599
7 6 -1.309701 0.02337948 0.297087
8 6 -1.074834 -0.8438146 2.252355
9 6 -0.3450445 0.05190235 3.269136
10 6 0.118179 0.04213715 4.031141
11 6 0.4405187 0.386176 4.602655
12 6 0.8916492 0.4727914 4.301805
13 6 1.359337 0.9661363 4.178218
14 6 1.022758 1.834088 6.01332
15 6 0.03860108 2.354477 6.227558
1 7 -5.047197 -2.389812 -1.377326
2 7 -4.33795 -1.267203 -0.6200699
3 7 -3.768089 -0.9495265 -0.3305634
4 7 -3.310792 -0.7260155 -0.108364
5 7 -2.827371 -0.175249 -0.7442867
6 7 -2.500569 -0.4849227 -0.5361022
7 7 -1.843921 -0.2139556 0.1565365
8 7 -1.170946 -0.9398826 2.019296
9 7 -0.03247357 -0.2232265 3.806625
10 7 0.186475 0.2654765 4.571965
11 7 0.6084773 0.9915652 4.428846
12 7 0.5765267 1.144773 3.97079
13 7 1.496304 0.8609631 4.026002
14 7 2.990449 0.3390193 4.876005
15 7 0.686491 3.030594 6.694027
