lat prs camp flt x yday
5 350 21 1 -0.5712412 210
15 350 21 1 -0.4652387 210
25 350 21 1 0.270338 210
35 350 21 1 -0.4290315 210
5 450 21 1 -0.5669172 210
15 450 21 1 -0.5421071 210
25 450 21 1 0.1591941 210
5 550 21 1 -0.6465841 210
15 550 21 1 -0.8049788 210
25 550 21 1 0.05754151 210
5 650 21 1 -0.9557731 210
15 650 21 1 -0.8602125 210
25 650 21 1 -0.2380959 210
5 750 21 1 -1.065139 210
15 750 21 1 -0.7692369 210
5 850 21 1 -1.075364 210
15 850 21 1 -0.859109 210
25 850 21 1 -0.7280678 210
5 950 21 1 -1.150865 210
15 950 21 1 -1.19256 210
25 950 21 1 -1.635835 210
5 350 22 1 -1.673557 25
15 350 22 1 -0.7271558 25.64151
25 350 22 1 0.4723118 25.73333
35 350 22 1 0.8010369 25.14894
5 450 22 1 -1.332469 25
15 450 22 1 -1.011138 25.5
25 450 22 1 -0.2392534 26
35 450 22 1 2.012718 26
5 550 22 1 -1.109768 25
15 550 22 1 -0.8052236 25.51852
25 550 22 1 0.2396248 26
35 550 22 1 2.55771 26
5 650 22 1 -0.7159229 25
15 650 22 1 0.2032198 25.5
25 650 22 1 1.202721 26
35 650 22 1 2.814765 26
5 750 22 1 -0.9332659 25
15 750 22 1 1.101429 25.71429
25 750 22 1 2.092579 26
35 750 22 1 3.492669 26
5 850 22 1 -0.7444829 25
15 850 22 1 1.973495 26
25 850 22 1 3.020945 26
35 850 22 1 3.912727 26
5 950 22 1 -0.991914 25
15 950 22 1 2.402129 26
25 950 22 1 3.357198 26
-5 350 23 1 -2.68488 270
5 350 23 1 -3.125841 270
15 350 23 1 -3.354987 270
25 350 23 1 -3.279106 270
35 350 23 1 -3.648837 270.2581
-5 450 23 1 -2.896514 270
5 450 23 1 -3.07384 270
15 450 23 1 -3.439296 270
25 450 23 1 -3.350082 270
35 450 23 1 -3.801734 270.4923
-5 550 23 1 -2.970914 270
5 550 23 1 -3.138099 270
15 550 23 1 -3.655511 270
25 550 23 1 -3.466654 270
35 550 23 1 -4.37953 270.4688
5 650 23 1 -3.173142 270
15 650 23 1 -3.700855 270
25 650 23 1 -3.685562 270
35 650 23 1 -5.781627 270.4324
5 750 23 1 -2.983774 270
15 750 23 1 -3.901664 270
25 750 23 1 -4.221717 270
35 750 23 1 -6.419174 270.6154
5 850 23 1 -2.636936 270
15 850 23 1 -4.308289 270
25 850 23 1 -5.018592 270
35 850 23 1 -6.568217 270.66
5 950 23 1 -2.102466 270
15 950 23 1 -4.482324 270
25 950 23 1 -5.104603 270
35 950 23 1 -3.462724 270.9
5 350 24 1 0.6034479 113
15 350 24 1 1.237812 113
25 350 24 1 1.635048 113
35 350 24 1 2.508251 113
5 450 24 1 0.3827059 113
15 450 24 1 1.542473 113
25 450 24 1 1.856092 113
35 450 24 1 2.946842 113
5 550 24 1 0.3288483 113
15 550 24 1 1.428946 113
25 550 24 1 2.163408 113
35 550 24 1 3.397676 113.3462
5 650 24 1 0.3781717 113
15 650 24 1 1.431093 113
25 650 24 1 1.902093 113
35 650 24 1 3.354038 113.4667
5 750 24 1 0.968453 113
15 750 24 1 1.853223 113
25 750 24 1 1.575985 113
5 850 24 1 0.7685004 113
15 850 24 1 2.2127 113
25 850 24 1 1.694956 113
5 950 24 1 0.292892 113
15 950 24 1 2.719562 113
25 950 24 1 2.751533 113
35 350 21 2 -0.3881222 213
45 350 21 2 -0.8131078 213
65 350 21 2 -6.560327 213.1282
75 350 21 2 -7.012133 213
65 450 21 2 -5.272095 213.7614
75 450 21 2 -7.34788 213
65 550 21 2 -7.270701 213
75 550 21 2 -7.739746 213
65 650 21 2 -8.634931 213
75 650 21 2 -8.170822 213
