lat camp flt x yday
5 21 1 -0.4942861 210
15 21 1 -0.8309179 210
25 21 1 -0.2478293 210
35 21 1 NA 210
5 22 1 -0.9988755 25
15 22 1 -0.06110383 25.69633
25 22 1 1.727477 25.9619
35 22 1 2.190905 25.85816
-5 23 1 NA 270
5 23 1 -2.810958 270
15 23 1 -3.960053 270
25 23 1 -3.954003 270
35 23 1 -3.647831 270.5467
5 24 1 1.657538 113
15 24 1 2.417868 113
25 24 1 2.546717 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.509432 213
35 22 2 0.8993779 28
45 22 2 3.036157 28
55 22 2 3.776036 28
65 22 2 4.553421 29
75 22 2 4.468397 29
35 23 2 -4.486883 273
45 23 2 -4.354962 273
55 23 2 -4.755267 273
65 23 2 -4.592063 274
75 23 2 -4.559553 273.8494
35 24 2 3.967808 116
45 24 2 4.566603 116
55 24 2 5.403254 116
65 24 2 5.907855 117
75 24 2 6.297607 116.4878
25 21 3 -0.7496173 216
35 21 3 -2.053359 215.4057
45 21 3 -2.778796 215
55 21 3 -3.855688 215
65 21 3 -8.283632 215
15 22 3 NA 32
25 22 3 1.778307 32
35 22 3 3.300429 32
45 22 3 4.230762 31
55 22 3 4.467702 31
65 22 3 3.829293 31
25 23 3 -4.023353 276.5235
35 23 3 -3.824575 276
45 23 3 -3.384761 276
55 23 3 -3.159338 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.507265 118.7636
35 24 3 5.041669 118
45 24 3 4.691907 118
55 24 3 3.972729 118
65 24 3 NA 118
-15 21 4 -0.8996335 219
-5 21 4 -0.5623325 218.5256
5 21 4 -0.5018167 218
15 21 4 -1.079696 218
-15 22 4 -1.225573 34
-5 22 4 -1.129944 33.82339
5 22 4 -0.389566 33
15 22 4 0.5192794 33
-15 23 4 -2.80294 279
-5 23 4 -2.814949 279
5 23 4 -3.129667 278.4583
15 23 4 -3.800212 278
-15 24 4 -2.117803 121
-5 24 4 -0.8173177 120.7323
5 24 4 0.5213918 120
15 24 4 2.020652 120
-45 21 5 -2.461482 220.8525
-35 21 5 -2.442323 220
-25 21 5 NA 220
-15 21 5 -0.9937628 220
-55 22 5 -4.316757 36
-45 22 5 -3.403293 35.98084
-35 22 5 -3.33212 35
-25 22 5 -2.23504 35
-15 22 5 -1.552969 35
-55 23 5 -2.708138 281
-45 23 5 -2.75063 280.9263
-35 23 5 -2.687305 280
-25 23 5 -2.597191 280
-15 23 5 -2.674243 280
-45 24 5 -3.346444 123
-35 24 5 -3.326175 122.4536
-25 24 5 -3.12636 122
-15 24 5 -2.913116 122
-65 21 6 -2.958828 225
-55 21 6 -2.828353 224.8609
-45 21 6 -2.620879 224
-65 22 6 -4.673974 40.63423
-55 22 6 -4.300624 40.48457
-45 22 6 NA 40
-65 23 6 -3.156625 283.4625
-55 23 6 -3.118123 283.4305
-45 23 6 -2.822865 283
-65 24 6 -3.737001 126
-55 24 6 -3.478086 125.5208
-45 24 6 -3.561145 125
-55 21 7 -2.792419 227
-45 21 7 -2.766552 227
-35 21 7 -2.672119 227
-25 21 7 -1.517962 227
-15 21 7 -0.9625824 227
-5 21 7 NA 227
-55 22 7 -4.285332 43
-45 22 7 -3.737682 43
-35 22 7 -3.152122 43
-25 22 7 -3.415876 43
-15 22 7 -3.354634 43
-5 22 7 0.01794732 43
-65 23 7 -3.367409 286
-55 23 7 -3.316697 286
-65 24 7 -3.795457 128
-55 24 7 -3.660126 128
-5 21 8 -0.3195817 229
5 21 8 -1.782372 229
15 21 8 -3.888463 229
25 21 8 -3.73996 229
35 21 8 -3.671542 229
-5 22 8 1.498691 45
5 22 8 3.449646 45
15 22 8 1.187487 45
25 22 8 1.294237 45
35 22 8 1.92789 45
-55 23 8 NA 289
-45 23 8 -3.159452 289
-35 23 8 -2.798543 289
-25 23 8 -2.504784 289
-15 23 8 -1.829713 289
-5 23 8 -0.4519243 289
-55 24 8 -3.645972 131
-45 24 8 -3.390797 131
-35 24 8 -2.758887 131
-25 24 8 -2.751435 131
-15 24 8 -2.506232 131
-5 24 8 -1.849384 131
35 21 9 NA 232
45 21 9 -4.914577 232
55 21 9 NA 232
65 21 9 -7.564293 232
75 21 9 -8.385982 232
35 22 9 2.180915 48
45 22 9 1.844934 48
55 22 9 2.784454 48
65 22 9 4.077655 48
75 22 9 3.894751 48
-5 23 9 -1.23804 291
5 23 9 -4.469565 291
15 23 9 -4.224595 291
-5 24 9 -1.742494 133
5 24 9 0.2026652 133
15 24 9 2.54306 133
25 24 9 2.962799 133
35 24 9 3.314661 133
65 22 10 5.36911 49
75 22 10 5.116471 49
5 23 10 -5.46211 292
15 23 10 -4.173387 292
25 23 10 -3.024129 292
35 23 10 -2.849242 292
35 24 10 3.287615 136
45 24 10 3.320955 136
55 24 10 3.953164 136
65 24 10 5.227342 136
35 22 11 2.400724 51
45 22 11 3.996586 51
55 22 11 4.413332 51
65 22 11 3.744371 51
35 23 11 -2.958679 295
45 23 11 -2.487625 295
55 23 11 -1.975605 295
65 23 11 -1.797239 295
45 24 11 3.877483 137
65 24 11 5.556683 137
45 23 12 -1.93651 297
55 23 12 0.7614892 297
65 23 12 -2.196835 297
75 23 12 -2.273184 297
45 24 12 3.911691 138
55 24 12 NA 138
65 24 12 5.281408 138.286
75 24 12 5.229451 138
35 23 13 -2.53318 299.0926
45 23 13 -2.670645 299
55 23 13 -2.289311 299
65 23 13 -1.755604 299
35 24 13 3.451929 140
45 24 13 4.498634 140
55 24 13 5.390924 140
65 24 13 4.975836 140
