lat prs camp flt x yday
5 350 21 1 -0.295739 210
15 350 21 1 -0.9184732 210
25 350 21 1 -0.1122267 210
35 350 21 1 -0.3244486 210
5 450 21 1 -0.5286752 210
15 450 21 1 -0.9905557 210
25 450 21 1 0.03824539 210
5 550 21 1 -0.5130404 210
15 550 21 1 -0.9361398 210
25 550 21 1 0.1102797 210
5 650 21 1 -0.4675115 210
15 650 21 1 -0.860348 210
25 650 21 1 -0.1431559 210
5 750 21 1 -0.5141533 210
15 750 21 1 -0.735363 210
5 850 21 1 -0.5412114 210
15 850 21 1 -0.6401458 210
25 850 21 1 -0.08349856 210
5 950 21 1 -0.5996715 210
15 950 21 1 -0.7354001 210
25 950 21 1 -1.296619 210
5 350 22 1 -1.582921 25
15 350 22 1 -1.334226 25.64151
25 350 22 1 -0.3378321 25.73333
35 350 22 1 0.1437344 25.14894
5 450 22 1 -1.503159 25
15 450 22 1 -1.264524 25.5
25 450 22 1 -0.4371692 26
35 450 22 1 0.7961227 26
5 550 22 1 -1.285154 25
15 550 22 1 -1.117916 25.51852
25 550 22 1 0.3930012 26
35 550 22 1 1.927858 26
5 650 22 1 -0.7611437 25
15 650 22 1 -0.6064302 25.5
25 650 22 1 1.546829 26
35 650 22 1 2.796071 26
5 750 22 1 -0.6815286 25
15 750 22 1 0.186093 25.71429
25 750 22 1 2.617242 26
35 750 22 1 3.450636 26
5 850 22 1 -0.5377318 25
15 850 22 1 1.592315 26
25 850 22 1 3.560667 26
35 850 22 1 4.031007 26
5 950 22 1 -0.64049 25
15 950 22 1 2.116961 26
25 950 22 1 4.7496 26
-5 350 23 1 -2.64361 270
5 350 23 1 -2.737193 270
15 350 23 1 -3.079461 270
25 350 23 1 -3.10468 270
35 350 23 1 -3.404881 270.2581
-5 450 23 1 -2.576346 270
5 450 23 1 -2.688052 270
15 450 23 1 -3.25447 270
25 450 23 1 -3.291785 270
35 450 23 1 -3.627791 270.4923
-5 550 23 1 -2.564257 270
5 550 23 1 -3.156604 270
15 550 23 1 -3.449926 270
25 550 23 1 -3.532311 270
35 550 23 1 -4.125016 270.4688
5 650 23 1 -3.062513 270
15 650 23 1 -3.813983 270
25 650 23 1 -3.807728 270
35 650 23 1 -4.617267 270.4324
5 750 23 1 -2.83085 270
15 750 23 1 -4.345916 270
25 750 23 1 -4.049157 270
35 750 23 1 -4.52312 270.6154
5 850 23 1 -2.633801 270
15 850 23 1 -4.877089 270
25 850 23 1 -4.861852 270
35 850 23 1 -3.557915 270.66
5 950 23 1 -2.56769 270
15 950 23 1 -4.899529 270
25 950 23 1 -5.030507 270
35 950 23 1 -1.678824 270.9
5 350 24 1 1.190788 113
15 350 24 1 2.057928 113
25 350 24 1 1.426709 113
35 350 24 1 2.097809 113
5 450 24 1 1.128184 113
15 450 24 1 2.005734 113
25 450 24 1 2.036182 113
35 450 24 1 2.594398 113
5 550 24 1 1.107661 113
15 550 24 1 2.103057 113
25 550 24 1 2.081528 113
35 550 24 1 3.330815 113.3462
5 650 24 1 2.179562 113
15 650 24 1 2.218293 113
25 650 24 1 2.239723 113
35 650 24 1 3.529065 113.4667
5 750 24 1 2.905247 113
15 750 24 1 2.467043 113
25 750 24 1 2.488737 113
5 850 24 1 2.197667 113
15 850 24 1 2.227619 113
25 850 24 1 2.74552 113
5 950 24 1 0.8936569 113
15 950 24 1 3.845401 113
25 950 24 1 4.80862 113
35 350 21 2 -0.3955151 213
45 350 21 2 -0.3614731 213
65 350 21 2 -5.43141 213.1282
75 350 21 2 -6.968419 213
65 450 21 2 -6.501003 213.7614
75 450 21 2 -6.976566 213
65 550 21 2 -7.285423 213
75 550 21 2 -7.191124 213
65 650 21 2 -7.909442 213
75 650 21 2 -8.019369 213
75 750 21 2 -8.379509 213
75 850 21 2 -7.548033 213
75 950 21 2 -7.483008 213
35 350 22 2 0.07279104 28
45 350 22 2 0.9901401 28
55 350 22 2 1.701513 28
65 350 22 2 2.411144 29
75 350 22 2 2.264026 29
35 450 22 2 0.2183019 28
45 450 22 2 2.313476 28
55 450 22 2 2.915311 28
65 450 22 2 4.007881 29
75 450 22 2 4.123174 29
35 550 22 2 0.2962123 28
45 550 22 2 3.006038 28
55 550 22 2 3.524779 28
65 550 22 2 4.573215 29
75 550 22 2 4.180074 29
35 650 22 2 0.6671878 28
