lat prs camp flt x yday
5 350 21 1 -0.1104884 210
15 350 21 1 -1.084231 210
25 350 21 1 -0.5461479 210
35 350 21 1 -0.7169886 210
5 450 21 1 -0.2884785 210
15 450 21 1 -1.062616 210
25 450 21 1 -0.3095196 210
5 550 21 1 -0.2409654 210
15 550 21 1 -0.991271 210
25 550 21 1 -0.2334694 210
5 650 21 1 -0.1576077 210
15 650 21 1 -0.8488555 210
25 650 21 1 -0.5412599 210
5 750 21 1 -0.2118628 210
15 750 21 1 -0.6287437 210
5 850 21 1 -0.3280972 210
15 850 21 1 -0.6378267 210
25 850 21 1 -0.8050216 210
5 950 21 1 -0.4603409 210
15 950 21 1 -0.734277 210
25 950 21 1 -1.355619 210
5 350 22 1 -1.792045 25
15 350 22 1 -1.52498 25.64151
25 350 22 1 -0.5181049 25.73333
35 350 22 1 -0.1133648 25.14894
5 450 22 1 -1.737972 25
15 450 22 1 -1.509158 25.5
25 450 22 1 -0.6655832 26
35 450 22 1 0.5648703 26
5 550 22 1 -1.569278 25
15 550 22 1 -1.389838 25.51852
25 550 22 1 0.1914659 26
35 550 22 1 1.845274 26
5 650 22 1 -0.9834583 25
15 650 22 1 -0.849762 25.5
25 650 22 1 1.397586 26
35 650 22 1 2.88799 26
5 750 22 1 -0.7998379 25
15 750 22 1 -0.1046784 25.71429
25 750 22 1 2.620184 26
35 750 22 1 3.630456 26
5 850 22 1 -0.5273962 25
15 850 22 1 1.467985 26
25 850 22 1 3.649816 26
35 850 22 1 4.184037 26
5 950 22 1 -0.566834 25
15 950 22 1 2.071854 26
25 950 22 1 4.843244 26
-5 350 23 1 -3.01371 270
5 350 23 1 -3.05096 270
15 350 23 1 -3.157557 270
25 350 23 1 -3.186091 270
35 350 23 1 -3.321078 270.2581
-5 450 23 1 -2.991998 270
5 450 23 1 -3.029266 270
15 450 23 1 -3.237691 270
25 450 23 1 -3.205491 270
35 450 23 1 -3.596356 270.4923
-5 550 23 1 -2.914107 270
5 550 23 1 -3.372186 270
15 550 23 1 -3.490278 270
25 550 23 1 -3.417996 270
35 550 23 1 -4.175698 270.4688
5 650 23 1 -3.220981 270
15 650 23 1 -3.924924 270
25 650 23 1 -3.786766 270
35 650 23 1 -4.719673 270.4324
5 750 23 1 -3.026823 270
15 750 23 1 -4.497145 270
25 750 23 1 -4.127307 270
35 750 23 1 -4.660824 270.6154
5 850 23 1 -2.821821 270
15 850 23 1 -5.096285 270
25 850 23 1 -5.106797 270
35 850 23 1 -3.709435 270.66
5 950 23 1 -2.688846 270
15 950 23 1 -5.133229 270
25 950 23 1 -5.343607 270
35 950 23 1 -1.902194 270.9
5 350 24 1 1.052903 113
15 350 24 1 1.842927 113
25 350 24 1 1.041721 113
35 350 24 1 1.80713 113
5 450 24 1 1.049574 113
15 450 24 1 1.752529 113
25 450 24 1 1.755354 113
35 450 24 1 2.282422 113
5 550 24 1 1.065987 113
15 550 24 1 1.935061 113
25 550 24 1 1.860259 113
35 550 24 1 3.024318 113.3462
5 650 24 1 2.2997 113
15 650 24 1 2.082971 113
25 650 24 1 2.049767 113
35 650 24 1 3.233978 113.4667
5 750 24 1 2.954884 113
15 750 24 1 2.348986 113
25 750 24 1 2.399661 113
5 850 24 1 2.40438 113
15 850 24 1 2.049334 113
25 850 24 1 2.666684 113
5 950 24 1 1.193052 113
15 950 24 1 3.506714 113
25 950 24 1 4.638458 113
35 350 21 2 -0.574542 213
45 350 21 2 -0.4219931 213
65 350 21 2 -5.927748 213.1282
75 350 21 2 -7.570897 213
65 450 21 2 -7.168824 213.7614
75 450 21 2 -7.299348 213
65 550 21 2 -8.180519 213
75 550 21 2 -7.426081 213
65 650 21 2 -8.750142 213
75 650 21 2 -8.114964 213
75 750 21 2 -8.230864 213
75 850 21 2 -7.432846 213
75 950 21 2 -7.358877 213
35 350 22 2 -0.2539857 28
45 350 22 2 0.7487949 28
55 350 22 2 1.722621 28
65 350 22 2 2.521183 29
75 350 22 2 2.361411 29
35 450 22 2 -0.1140166 28
45 450 22 2 2.240762 28
55 450 22 2 3.016788 28
65 450 22 2 4.324537 29
75 450 22 2 4.449097 29
