lat camp flt x yday
75 22 9 4.034996 48
-5 23 9 -2.460638 291
5 23 9 -3.942226 291
15 23 9 -3.716967 291
-5 24 9 -2.392092 133
5 24 9 -0.8232984 133
15 24 9 1.623731 133
25 24 9 2.518898 133
35 24 9 2.904349 133
65 22 10 5.325094 49
75 22 10 5.152115 49
5 23 10 -4.389873 292
15 23 10 -3.621648 292
25 23 10 -2.947766 292
35 23 10 -2.858899 292
35 24 10 3.175797 136
45 24 10 3.203245 136
55 24 10 3.969879 136
65 24 10 5.201184 136
35 22 11 2.463684 51
45 22 11 4.128501 51
55 22 11 4.555173 51
65 22 11 3.893652 51
35 23 11 -2.937456 295
45 23 11 -2.469555 295
55 23 11 -1.996196 295
65 23 11 -1.816408 295
45 24 11 4.020518 137
65 24 11 5.598475 137
45 23 12 -1.872191 297
55 23 12 0.7182562 297
65 23 12 -2.204314 297
75 23 12 -2.318269 297
45 24 12 3.900325 138
55 24 12 NA 138
65 24 12 5.535011 138.286
75 24 12 5.4225 138
35 23 13 -2.537321 299.0926
45 23 13 -2.696181 299
55 23 13 -2.293164 299
65 23 13 -1.710122 299
35 24 13 3.675056 140
45 24 13 4.707847 140
55 24 13 5.787624 140
65 24 13 5.359111 140
