lat camp flt x yday
-15 23 5 -2.545116 280
-45 24 5 -2.91763 123
-35 24 5 -2.943453 122.4536
-25 24 5 -2.809054 122
-15 24 5 -2.590666 122
-65 21 6 -2.660822 225
-55 21 6 -2.495109 224.8609
-45 21 6 -2.418093 224
-65 22 6 -4.206828 40.63423
-55 22 6 -3.939838 40.48457
-45 22 6 NA 40
-65 23 6 -2.844758 283.4625
-55 23 6 -2.797723 283.4305
-45 23 6 -2.416848 283
-65 24 6 -3.441518 126
-55 24 6 -3.197178 125.5208
-45 24 6 -3.406148 125
-55 21 7 -2.607464 227
-45 21 7 -2.603792 227
-35 21 7 -2.089486 227
-25 21 7 -1.318701 227
-15 21 7 -0.7697046 227
-5 21 7 NA 227
-55 22 7 -3.8302 43
-45 22 7 -3.397485 43
-35 22 7 -3.149804 43
-25 22 7 -4.01766 43
-15 22 7 -3.902427 43
-5 22 7 -1.327583 43
-65 23 7 -3.024242 286
-55 23 7 -2.974723 286
-65 24 7 -3.599128 128
-55 24 7 -3.316774 128
-5 21 8 -0.288518 229
5 21 8 -1.315917 229
15 21 8 -2.80304 229
25 21 8 -3.210628 229
35 21 8 -3.471029 229
-5 22 8 0.05833373 45
5 22 8 1.791667 45
15 22 8 0.9247456 45
25 22 8 1.85823 45
35 22 8 2.668176 45
-55 23 8 NA 289
-45 23 8 -2.624756 289
-35 23 8 -2.52394 289
-25 23 8 -2.259197 289
-15 23 8 -1.68867 289
-5 23 8 -0.6672374 289
-55 24 8 -3.361047 131
-45 24 8 -3.127776 131
-35 24 8 -2.682762 131
-25 24 8 -2.527719 131
-15 24 8 -2.284659 131
-5 24 8 -1.767428 131
35 21 9 NA 232
45 21 9 -4.253936 232
55 21 9 NA 232
65 21 9 -7.865729 232
75 21 9 -8.000982 232
35 22 9 2.771043 48
45 22 9 2.520801 48
55 22 9 4.14258 48
65 22 9 5.909719 48
75 22 9 5.139184 48
-5 23 9 -0.792016 291
5 23 9 -2.966685 291
15 23 9 -3.068529 291
-5 24 9 -1.695337 133
5 24 9 0.3067283 133
15 24 9 2.372593 133
25 24 9 3.018693 133
35 24 9 3.501345 133
65 22 10 5.67879 49
75 22 10 6.291097 49
5 23 10 -3.320713 292
15 23 10 -3.063645 292
25 23 10 -2.683481 292
35 23 10 -2.568537 292
35 24 10 4.223796 136
45 24 10 4.093205 136
55 24 10 4.596035 136
65 24 10 4.78766 136
35 22 11 3.241171 51
45 22 11 4.913101 51
55 22 11 5.18512 51
65 22 11 5.362092 51
35 23 11 -2.585344 295
45 23 11 -2.021948 295
55 23 11 -1.611097 295
65 23 11 -1.348899 295
45 24 11 4.754534 137
65 24 11 5.125665 137
45 23 12 -1.576552 297
55 23 12 3.315643 297
65 23 12 -1.826523 297
75 23 12 -1.827925 297
45 24 12 4.760752 138
55 24 12 NA 138
65 24 12 5.717638 138.286
75 24 12 5.571196 138
35 23 13 -2.570811 299.0926
45 23 13 -2.670799 299
55 23 13 -2.340452 299
65 23 13 -1.785832 299
35 24 13 4.583198 140
45 24 13 4.827587 140
55 24 13 5.550131 140
65 24 13 5.618394 140
