lat prs annmn cos sin
1 1 -2.928541 -0.3371338 -0.4964131
2 1 -2.69358 -0.3505508 -0.5253222
3 1 -2.603638 -0.3334591 -0.5220433
4 1 -2.390449 -0.9051538 -0.3290955
5 1 -2.18476 -1.05015 -0.1530586
6 1 -1.724735 -0.5579438 0.2600935
7 1 -1.616472 -0.6441829 0.7808197
8 1 -1.147709 -0.6658345 1.405696
9 1 -0.8617076 -0.7720536 2.189164
10 1 -0.4998945 -0.6612909 2.657677
11 1 -0.05283242 -1.05779 3.186617
12 1 0.4085538 -0.4405487 3.78732
13 1 0.3538137 0.6087756 4.282758
14 1 0.3569295 1.000327 4.990093
15 1 -0.3296514 1.433911 4.944421
1 2 -3.141958 -0.3471303 -0.5324043
2 2 -2.945094 -0.3583573 -0.5019835
3 2 -2.67669 -0.2311484 -0.5318777
4 2 -2.413259 -0.5750232 -0.4014139
5 2 -2.471599 -1.117214 -0.4690028
6 2 -1.955555 -0.8218107 0.04458856
7 2 -1.480286 -0.2046851 0.3790885
8 2 -1.109019 -0.5194314 1.49602
9 2 -0.7420027 -1.06281 2.399479
10 2 -0.3170756 -0.9560113 2.953439
11 2 0.2335114 -0.9699927 3.532211
12 2 0.7433374 0.03374307 4.098956
13 2 0.9044587 0.6098801 4.462219
14 2 0.6961624 1.52506 5.677595
15 2 0.2699774 1.884274 5.638825
1 3 -3.300582 -0.4571384 -0.5465296
2 3 -3.066839 -0.3506275 -0.521098
3 3 -2.731602 -0.1530309 -0.5305104
4 3 -2.539606 -0.3382978 -0.4885436
5 3 -2.426242 -0.8241025 -0.4641033
6 3 -2.018114 -0.7740474 -0.207394
7 3 -0.9866769 0.5686559 -0.1123252
8 3 -0.9931421 -0.3787568 1.660422
9 3 -0.6888261 -0.9083983 2.402641
10 3 -0.1109625 -0.6323841 3.112374
11 3 0.510013 -0.7145985 3.835354
12 3 1.032904 0.2427671 4.385329
13 3 1.44046 0.6357824 4.512168
14 3 0.883748 1.920572 6.184183
15 3 0.4849271 2.032117 6.101105
1 4 -3.423255 -0.5715082 -0.5407864
2 4 -3.216596 -0.460284 -0.5441031
3 4 -2.835426 -0.1363055 -0.4953175
4 4 -2.660801 -0.1588287 -0.4861829
5 4 -2.252486 -0.3465432 -0.4869881
6 4 -1.794402 -0.07863461 -0.4495995
7 4 -0.4378719 1.136304 -0.5226773
8 4 -0.699712 -0.1879095 1.764552
9 4 -0.6705196 -0.6723359 2.449298
10 4 0.224872 -0.3548342 3.370348
11 4 0.6762464 -0.1247804 4.357338
12 4 1.260518 0.3174626 4.637773
13 4 1.945931 0.9475015 4.45349
14 4 0.9366237 2.438324 6.527564
15 4 0.6774563 2.396163 6.690753
1 5 -3.55479 -0.6397631 -0.5734522
2 5 -3.371328 -0.5924762 -0.5460066
3 5 -2.968672 -0.1662948 -0.4376353
4 5 -2.790493 -0.06932544 -0.332159
5 5 -2.209092 -0.08262888 -0.6735844
6 5 -1.761423 0.126286 -0.4938855
7 5 -0.4094638 0.8197783 -0.3415944
8 5 -0.5457712 -0.3316001 2.001758
9 5 -0.4352508 -0.5532206 2.755849
10 5 0.4953136 0.1842879 3.719488
11 5 1.009097 0.1707239 4.695652
12 5 1.542403 0.5685365 4.907226
13 5 2.460603 1.301193 4.128092
14 5 1.329448 2.634614 6.471292
15 5 0.8361622 2.908944 6.999997
1 6 -3.666962 -0.6849501 -0.5983857
2 6 -3.526295 -0.6885158 -0.5108218
3 6 -3.104399 -0.1659691 -0.3468046
4 6 -2.904303 -0.04092852 -0.2071915
5 6 -2.300922 0.2740406 -0.4160294
6 6 -2.048245 0.003056005 -0.3049094
7 6 -0.8826209 -0.03326527 0.1828454
8 6 -0.3563234 -0.35641 2.056877
9 6 0.01806344 0.07716007 3.191233
10 6 0.8631616 0.4752453 4.212003
11 6 1.116199 0.9183974 4.817329
12 6 1.470432 1.110801 5.417485
13 6 2.801339 1.674829 4.065778
14 6 1.24778 4.024105 7.038344
15 6 1.101013 3.61656 7.261351
1 7 -3.775243 -0.7817853 -0.6493696
2 7 -3.610248 -0.7053966 -0.4425806
3 7 -3.386582 -0.4642724 -0.3766277
4 7 -3.173343 -0.2771763 -0.1080254
5 7 -2.546965 0.1381144 -0.2977841
6 7 -2.234918 -0.2791119 -0.3545845
7 7 -1.454823 -0.4087775 0.08985262
8 7 -0.139688 -0.5956996 2.190333
9 7 0.6918524 0.1501144 3.928032
10 7 1.308115 0.7332555 5.069564
11 7 1.162917 1.469781 4.765251
12 7 1.697584 1.340146 5.168661
13 7 2.988148 2.22588 4.095299
14 7 3.161636 1.619817 5.239916
15 7 1.530052 4.275902 7.605886
