lat prs camp flt x yday
5 350 21 1 -0.7700963 210
15 350 21 1 -1.427017 210
25 350 21 1 -0.7530065 210
35 350 21 1 -1.076717 210
5 450 21 1 -1.07524 210
15 450 21 1 -1.509676 210
25 450 21 1 -0.5006834 210
5 550 21 1 -0.9771904 210
15 550 21 1 -1.480027 210
25 550 21 1 -0.4197458 210
5 650 21 1 -0.6542807 210
15 650 21 1 -1.396319 210
25 650 21 1 -0.5343159 210
5 750 21 1 -0.4055295 210
15 750 21 1 -1.227799 210
5 850 21 1 -0.3032114 210
15 850 21 1 -1.212127 210
25 850 21 1 -1.445856 210
5 950 21 1 -0.3086573 210
15 950 21 1 -0.9121193 210
25 950 21 1 -1.238885 210
5 350 22 1 -1.481982 25
15 350 22 1 -1.120995 25.64151
25 350 22 1 -0.1552854 25.73333
35 350 22 1 0.5305131 25.14894
5 450 22 1 -0.9704309 25
15 450 22 1 -0.7850409 25.5
25 450 22 1 -0.2282482 26
35 450 22 1 1.025532 26
5 550 22 1 -0.7849539 25
15 550 22 1 -0.7111495 25.51852
25 550 22 1 0.5315395 26
35 550 22 1 1.941882 26
5 650 22 1 -0.3813729 25
15 650 22 1 0.02635161 25.5
25 650 22 1 1.524746 26
35 650 22 1 2.659959 26
5 750 22 1 -0.2779682 25
15 750 22 1 0.6468216 25.71429
25 750 22 1 2.3223 26
35 750 22 1 2.780496 26
5 850 22 1 -0.2442518 25
15 850 22 1 1.337265 26
25 850 22 1 2.536402 26
35 850 22 1 2.852197 26
5 950 22 1 -0.529974 25
15 950 22 1 1.638431 26
25 950 22 1 3.242641 26
-5 350 23 1 -3.51121 270
5 350 23 1 -2.839751 270
15 350 23 1 -2.54807 270
25 350 23 1 -2.387372 270
35 350 23 1 -3.592776 270.2581
-5 450 23 1 -3.385594 270
5 450 23 1 -2.507993 270
15 450 23 1 -3.131516 270
25 450 23 1 -3.157318 270
35 450 23 1 -3.875176 270.4923
-5 550 23 1 -3.350793 270
5 550 23 1 -2.061792 270
15 550 23 1 -3.683637 270
25 550 23 1 -3.650296 270
35 550 23 1 -4.393785 270.4688
5 650 23 1 -3.011973 270
15 650 23 1 -4.135855 270
25 650 23 1 -3.998641 270
35 650 23 1 -4.820494 270.4324
5 750 23 1 -3.216905 270
15 750 23 1 -4.70215 270
25 750 23 1 -4.161592 270
35 750 23 1 -4.145427 270.6154
5 850 23 1 -3.403421 270
15 850 23 1 -5.305248 270
25 850 23 1 -4.844137 270
35 850 23 1 -3.082973 270.66
5 950 23 1 -3.168443 270
15 950 23 1 -5.249248 270
25 950 23 1 -5.171607 270
35 950 23 1 -0.9570343 270.9
5 350 24 1 0.3053057 113
15 350 24 1 1.284703 113
25 350 24 1 1.293801 113
35 350 24 1 1.842413 113
5 450 24 1 0.1106503 113
15 450 24 1 1.519541 113
25 450 24 1 1.927187 113
35 450 24 1 2.684736 113
5 550 24 1 0.9287021 113
15 550 24 1 1.66122 113
25 550 24 1 1.780019 113
35 550 24 1 3.455953 113.3462
5 650 24 1 1.695648 113
15 650 24 1 1.971383 113
25 650 24 1 1.88828 113
35 650 24 1 3.655131 113.4667
5 750 24 1 2.257699 113
15 750 24 1 2.568138 113
25 750 24 1 2.161673 113
5 850 24 1 1.510209 113
15 850 24 1 2.322275 113
25 850 24 1 2.620008 113
5 950 24 1 0.3331937 113
15 950 24 1 3.787885 113
25 950 24 1 5.363002 113
35 350 21 2 -1.108731 213
45 350 21 2 -1.141801 213
65 350 21 2 -6.179053 213.1282
75 350 21 2 -7.942661 213
65 450 21 2 -7.065258 213.7614
75 450 21 2 -6.956767 213
65 550 21 2 -8.631727 213
75 550 21 2 -6.882981 213
65 650 21 2 -10.84253 213
75 650 21 2 -7.533485 213
75 750 21 2 -7.595193 213
75 850 21 2 -8.090298 213
75 950 21 2 -8.760575 213
35 350 22 2 0.5844884 28
45 350 22 2 1.129663 28
55 350 22 2 1.414495 28
65 350 22 2 2.137953 29
75 350 22 2 1.950573 29
35 450 22 2 0.6178391 28
45 450 22 2 1.900397 28
55 450 22 2 2.288456 28
65 450 22 2 2.940494 29
75 450 22 2 2.90432 29
35 550 22 2 0.7008373 28
45 550 22 2 2.242384 28
55 550 22 2 2.70641 28
65 550 22 2 3.115691 29
75 550 22 2 3.001692 29
35 650 22 2 0.9178996 28
45 650 22 2 2.209635 28
55 650 22 2 2.939754 28
65 650 22 2 3.261984 29
75 650 22 2 3.236344 29
35 750 22 2 1.281596 28
45 750 22 2 2.49292 28
55 750 22 2 3.095593 28
65 750 22 2 3.471899 29
75 750 22 2 3.559848 29
35 850 22 2 1.928549 28
45 850 22 2 2.930098 28
55 850 22 2 3.151179 28
65 850 22 2 3.591042 29
75 850 22 2 3.791168 29
35 950 22 2 2.316596 28
45 950 22 2 2.83649 28
55 950 22 2 3.278082 28
65 950 22 2 5.603623 29
75 950 22 2 5.182959 29
35 350 23 2 -3.541153 273
45 350 23 2 -3.042443 273
55 350 23 2 -4.19688 273
65 350 23 2 -4.248203 274
75 350 23 2 -4.376388 273.5581
35 450 23 2 -3.234976 273
45 450 23 2 -3.246532 273
55 450 23 2 -4.534797 273
65 450 23 2 -4.629668 274
75 450 23 2 -4.518628 273.5455
35 550 23 2 -3.370463 273
45 550 23 2 -3.645436 273
55 550 23 2 -4.779183 273
65 550 23 2 -4.727813 274
75 550 23 2 -4.650984 273.8421
35 650 23 2 -4.192587 273
45 650 23 2 -4.125699 273
55 650 23 2 -4.854145 273
65 650 23 2 -4.810273 274
75 650 23 2 -4.744077 274
35 750 23 2 -5.183144 273
45 750 23 2 -4.876959 273
55 750 23 2 -5.014845 273
65 750 23 2 -4.772005 274
75 750 23 2 -4.825082 274
35 850 23 2 -5.776347 273
45 850 23 2 -5.703018 273
55 850 23 2 -5.398748 273
75 850 23 2 -4.881086 274
35 950 23 2 -5.828955 273
45 950 23 2 -5.861372 273
55 950 23 2 -5.250157 273
75 950 23 2 -4.462346 274
35 350 24 2 3.902252 116
45 350 24 2 3.804267 116
55 350 24 2 4.341154 116
65 350 24 2 4.602222 117
75 350 24 2 4.267845 116.36
35 450 24 2 4.12977 116
45 450 24 2 4.086701 116
55 450 24 2 5.037768 116
65 450 24 2 5.302589 117
75 450 24 2 5.178263 116.4762
35 550 24 2 4.137625 116
45 550 24 2 4.390563 116
55 550 24 2 5.201087 116
65 550 24 2 6.205839 117
75 550 24 2 6.102844 116.5179
35 650 24 2 4.293925 116
45 650 24 2 4.702765 116
55 650 24 2 5.360677 116
65 650 24 2 6.638034 117
75 650 24 2 6.975629 116.4921
35 750 24 2 4.46357 116
45 750 24 2 4.932919 116
55 750 24 2 5.816157 116
65 750 24 2 6.859079 117
75 750 24 2 7.351425 116.5172
35 850 24 2 4.590598 116
45 850 24 2 5.175409 116
55 850 24 2 6.222796 116
65 850 24 2 7.431685 117
75 850 24 2 7.394318 116.4468
35 950 24 2 4.858406 116
45 950 24 2 5.190242 116
55 950 24 2 6.608635 116
65 950 24 2 8.082369 117
75 950 24 2 8.252505 116.6042
25 350 21 3 -1.820335 216
35 350 21 3 -1.920479 215.2836
45 350 21 3 -4.900173 215
55 350 21 3 -6.555073 215
65 350 21 3 -7.660917 215
25 450 21 3 -1.196524 216
35 450 21 3 -1.570589 215.3061
45 450 21 3 -4.118114 215
55 450 21 3 -4.610941 215
65 450 21 3 -9.232513 215
25 550 21 3 -0.9486566 216
35 550 21 3 -1.086268 215.4583
45 550 21 3 -2.986576 215
55 550 21 3 -3.863192 215
65 550 21 3 -8.6225 215
25 650 21 3 -0.8341889 216
35 650 21 3 -1.537754 215.2836
45 650 21 3 -2.454192 215
55 650 21 3 -3.526499 215
65 650 21 3 -8.644095 215
25 750 21 3 -1.008373 216
35 750 21 3 -2.24931 215.5333
45 750 21 3 -2.305454 215
55 750 21 3 -3.042056 215
65 750 21 3 -10.14088 215
35 850 21 3 -3.66884 215.4884
45 850 21 3 -2.230168 215
55 850 21 3 -2.380512 215
65 850 21 3 -13.59272 215
