lat prs camp flt x yday
5 350 21 1 -0.3163435 210
15 350 21 1 -0.6415254 210
25 350 21 1 -0.157156 210
35 350 21 1 -0.2080601 210
5 450 21 1 -0.5300107 210
15 450 21 1 -0.6133214 210
25 450 21 1 -0.05779336 210
5 550 21 1 -0.6012404 210
15 550 21 1 -0.6564773 210
25 550 21 1 0.04623242 210
5 650 21 1 -0.6127807 210
15 650 21 1 -0.6554931 210
25 650 21 1 -0.06525995 210
5 750 21 1 -0.6814866 210
15 750 21 1 -0.5789721 210
5 850 21 1 -0.7821257 210
15 850 21 1 -0.5349546 210
25 850 21 1 -0.0423101 210
5 950 21 1 -0.8334409 210
15 950 21 1 -0.7626026 210
25 950 21 1 -0.8823726 210
5 350 22 1 -1.594307 25
15 350 22 1 -1.293077 25.64151
25 350 22 1 -0.2375871 25.73333
35 350 22 1 0.2936135 25.14894
5 450 22 1 -1.542999 25
15 450 22 1 -1.249448 25.5
25 450 22 1 -0.3406061 26
35 450 22 1 1.009856 26
5 550 22 1 -1.299977 25
15 550 22 1 -1.093316 25.51852
25 550 22 1 0.6016042 26
35 550 22 1 2.348518 26
5 650 22 1 -0.7781167 25
15 650 22 1 -0.5420211 25.5
25 650 22 1 1.940464 26
35 650 22 1 3.351602 26
5 750 22 1 -0.9040868 25
15 750 22 1 0.3291216 25.71429
25 750 22 1 3.102595 26
35 750 22 1 3.962549 26
5 850 22 1 -0.6533407 25
15 850 22 1 1.876975 26
25 850 22 1 3.879075 26
35 850 22 1 4.346147 26
5 950 22 1 -0.713135 25
15 950 22 1 2.434849 26
25 950 22 1 4.872369 26
-5 350 23 1 -2.26481 270
5 350 23 1 -2.372997 270
15 350 23 1 -2.873682 270
25 350 23 1 -2.855944 270
35 350 23 1 -3.377173 270.2581
-5 450 23 1 -2.147534 270
5 450 23 1 -2.30885 270
15 450 23 1 -3.137604 270
25 450 23 1 -3.274406 270
35 450 23 1 -3.556588 270.4923
-5 550 23 1 -2.229521 270
5 550 23 1 -2.807122 270
15 550 23 1 -3.268963 270
25 550 23 1 -3.59645 270
35 550 23 1 -3.981824 270.4688
5 650 23 1 -2.703526 270
15 650 23 1 -3.55156 270
25 650 23 1 -3.751078 270
35 650 23 1 -4.389443 270.4324
5 750 23 1 -2.46711 270
15 750 23 1 -4.03344 270
25 750 23 1 -3.863407 270
35 750 23 1 -4.265143 270.6154
5 850 23 1 -2.282219 270
15 850 23 1 -4.467564 270
25 850 23 1 -4.477032 270
35 850 23 1 -3.277633 270.66
5 950 23 1 -2.273423 270
15 950 23 1 -4.465831 270
25 950 23 1 -4.587607 270
35 950 23 1 -1.283564 270.9
5 350 24 1 0.8094948 113
15 350 24 1 1.860303 113
25 350 24 1 1.346433 113
35 350 24 1 2.146274 113
5 450 24 1 0.5899472 113
15 450 24 1 1.905683 113
25 450 24 1 2.024787 113
35 450 24 1 2.751609 113
5 550 24 1 0.396397 113
15 550 24 1 1.816536 113
25 550 24 1 1.984853 113
35 550 24 1 3.660418 113.3462
5 650 24 1 0.8547019 113
15 650 24 1 1.891779 113
25 650 24 1 2.20183 113
35 650 24 1 3.877265 113.4667
5 750 24 1 1.305844 113
15 750 24 1 2.183777 113
25 750 24 1 2.690233 113
5 850 24 1 0.8104713 113
15 850 24 1 2.015239 113
25 850 24 1 2.89828 113
5 950 24 1 0.03276564 113
15 950 24 1 3.858836 113
25 950 24 1 4.919131 113
35 350 21 2 -0.2599841 213
45 350 21 2 -0.2831331 213
65 350 21 2 -5.366961 213.1282
75 350 21 2 -6.974465 213
65 450 21 2 -6.372841 213.7614
75 450 21 2 -7.032216 213
65 550 21 2 -7.163019 213
75 550 21 2 -7.239446 213
65 650 21 2 -7.771631 213
75 650 21 2 -8.0841 213
75 750 21 2 -8.527422 213
75 850 21 2 -7.89319 213
75 950 21 2 -7.880677 213
35 350 22 2 0.1625562 28
45 350 22 2 1.175898 28
55 350 22 2 2.019202 28
65 350 22 2 2.805144 29
75 350 22 2 2.654436 29
35 450 22 2 0.3517391 28
45 450 22 2 2.618321 28
55 450 22 2 3.194774 28
65 450 22 2 4.483124 29
75 450 22 2 4.588954 29
35 550 22 2 0.4265823 28
45 550 22 2 3.332 28
55 550 22 2 3.747653 28
65 550 22 2 5.023877 29
75 550 22 2 4.531037 29
35 650 22 2 0.8660761 28
45 650 22 2 3.224951 28
55 650 22 2 4.264922 28
65 650 22 2 4.897641 29
75 650 22 2 4.671632 29
35 750 22 2 1.273234 28
45 750 22 2 3.66042 28
55 750 22 2 4.629003 28
65 750 22 2 5.105642 29
75 750 22 2 5.127016 29
35 850 22 2 2.196109 28
45 850 22 2 4.437211 28
55 850 22 2 4.773758 28
65 850 22 2 5.455902 29
75 850 22 2 5.53708 29
35 950 22 2 2.725376 28
45 950 22 2 4.84488 28
55 950 22 2 5.008087 28
65 950 22 2 5.709103 29
75 950 22 2 5.64906 29
35 350 23 2 -3.434428 273
45 350 23 2 -3.159021 273
55 350 23 2 -3.935301 273
65 350 23 2 -3.899389 274
75 350 23 2 -4.05154 273.5581
35 450 23 2 -3.330755 273
45 450 23 2 -3.269715 273
55 450 23 2 -4.124933 273
65 450 23 2 -4.164511 274
75 450 23 2 -4.173061 273.5455
35 550 23 2 -3.44624 273
45 550 23 2 -3.495539 273
55 550 23 2 -4.385917 273
65 550 23 2 -4.302628 274
75 550 23 2 -4.27059 273.8421
35 650 23 2 -4.098791 273
45 650 23 2 -3.880703 273
55 650 23 2 -4.533908 273
65 650 23 2 -4.439766 274
75 650 23 2 -4.286713 274
35 750 23 2 -4.902716 273
45 750 23 2 -4.581308 273
55 750 23 2 -4.66662 273
65 750 23 2 -4.441705 274
75 750 23 2 -4.191271 274
35 850 23 2 -5.19933 273
45 850 23 2 -5.111506 273
55 850 23 2 -4.896808 273
75 850 23 2 -3.898143 274
35 950 23 2 -5.160723 273
45 950 23 2 -5.119511 273
55 950 23 2 -3.900613 273
75 950 23 2 -2.60057 274
35 350 24 2 3.714011 116
45 350 24 2 4.027947 116
55 350 24 2 4.460195 116
65 350 24 2 4.757435 117
75 350 24 2 4.446409 116.36
35 450 24 2 4.299819 116
45 450 24 2 4.351627 116
55 450 24 2 4.982451 116
65 450 24 2 5.148099 117
75 450 24 2 5.41757 116.4762
35 550 24 2 4.390464 116
45 550 24 2 4.636852 116
55 550 24 2 5.230317 116
65 550 24 2 5.894022 117
75 550 24 2 6.184081 116.5179
35 650 24 2 4.486468 116
45 650 24 2 4.975511 116
55 650 24 2 5.572996 116
65 650 24 2 6.53881 117
75 650 24 2 6.953728 116.4921
35 750 24 2 4.77303 116
45 750 24 2 5.378569 116
55 750 24 2 6.145647 116
65 750 24 2 6.718296 117
75 750 24 2 7.256087 116.5172
35 850 24 2 4.856619 116
45 850 24 2 5.603489 116
55 850 24 2 6.643288 116
65 850 24 2 6.902131 117
