lat camp flt x yday
5 21 1 -0.6224898 210
15 21 1 -0.6347638 210
25 21 1 -0.1931099 210
35 21 1 NA 210
5 22 1 -1.069423 25
15 22 1 0.06615495 25.69633
25 22 1 1.973988 25.9619
35 22 1 2.552048 25.85816
-5 23 1 NA 270
5 23 1 -2.459321 270
15 23 1 -3.685521 270
25 23 1 -3.772275 270
35 23 1 -3.447338 270.5467
5 24 1 0.6856603 113
15 24 1 2.218879 113
25 24 1 2.580793 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.661645 213
35 22 2 1.143096 28
45 22 2 3.327669 28
55 22 2 3.9482 28
65 22 2 4.782919 29
75 22 2 4.679888 29
35 23 2 -4.224712 273
45 23 2 -4.088186 273
55 23 2 -4.349157 273
65 23 2 -4.2496 274
75 23 2 -3.924555 273.8494
35 24 2 4.339084 116
45 24 2 4.952449 116
55 24 2 5.727341 116
65 24 2 6.058492 117
75 24 2 6.462864 116.4878
25 21 3 -0.6896155 216
35 21 3 -2.027499 215.4057
45 21 3 -2.622226 215
55 21 3 -3.5708 215
65 21 3 -8.027356 215
15 22 3 NA 32
25 22 3 2.106479 32
35 22 3 3.803838 32
45 22 3 4.773882 31
55 22 3 5.152887 31
65 22 3 4.257514 31
25 23 3 -3.795116 276.5235
35 23 3 -3.399164 276
45 23 3 -2.945472 276
55 23 3 -2.643226 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.855066 118.7636
35 24 3 5.438608 118
45 24 3 5.164294 118
55 24 3 4.422093 118
65 24 3 NA 118
-15 21 4 -1.018208 219
-5 21 4 -0.7613711 218.5256
5 21 4 -0.6751705 218
15 21 4 -1.023502 218
-15 22 4 -1.382928 34
-5 22 4 -1.214246 33.82339
5 22 4 -0.3706388 33
15 22 4 0.6439158 33
-15 23 4 -2.700357 279
-5 23 4 -2.677969 279
5 23 4 -2.948885 278.4583
15 23 4 -3.638159 278
-15 24 4 -2.210859 121
-5 24 4 -1.225646 120.7323
5 24 4 -0.1250333 120
15 24 4 1.739492 120
-45 21 5 -2.395286 220.8525
-35 21 5 -2.396511 220
-25 21 5 NA 220
-15 21 5 -1.112463 220
-55 22 5 -4.188822 36
-45 22 5 -3.268548 35.98084
-35 22 5 -3.264132 35
-25 22 5 -2.295608 35
-15 22 5 -1.578337 35
-55 23 5 -2.489805 281
-45 23 5 -2.453895 280.9263
-35 23 5 -2.400259 280
-25 23 5 -2.396346 280
-15 23 5 -2.530705 280
-45 24 5 -3.276428 123
-35 24 5 -3.22798 122.4536
-25 24 5 -3.049469 122
-15 24 5 -2.830406 122
-65 21 6 -2.900613 225
-55 21 6 -2.737066 224.8609
-45 21 6 -2.51873 224
-65 22 6 -4.477788 40.63423
-55 22 6 -4.115383 40.48457
-45 22 6 NA 40
-65 23 6 -3.109215 283.4625
-55 23 6 -2.969708 283.4305
-45 23 6 -2.64054 283
-65 24 6 -3.680126 126
-55 24 6 -3.43423 125.5208
-45 24 6 -3.474825 125
-55 21 7 -2.72797 227
-45 21 7 -2.710999 227
-35 21 7 -2.283804 227
-25 21 7 -1.403556 227
-15 21 7 -0.9712431 227
-5 21 7 NA 227
-55 22 7 -4.086596 43
-45 22 7 -3.57023 43
-35 22 7 -3.059751 43
-25 22 7 -3.65631 43
-15 22 7 -3.762378 43
-5 22 7 -1.017295 43
-65 23 7 -3.304997 286
-55 23 7 -3.246596 286
-65 24 7 -3.77388 128
-55 24 7 -3.620293 128
-5 21 8 -0.6998031 229
5 21 8 -1.642548 229
15 21 8 -3.012756 229
25 21 8 -3.267392 229
35 21 8 -3.571896 229
-5 22 8 0.5907953 45
5 22 8 2.811475 45
15 22 8 1.341597 45
25 22 8 1.743078 45
35 22 8 2.395213 45
-55 23 8 NA 289
-45 23 8 -3.050871 289
-35 23 8 -2.673531 289
-25 23 8 -2.259281 289
-15 23 8 -1.749559 289
-5 23 8 -0.5428843 289
-55 24 8 -3.599499 131
-45 24 8 -3.264715 131
-35 24 8 -2.401366 131
-25 24 8 -2.659028 131
-15 24 8 -2.430542 131
-5 24 8 -1.969117 131
35 21 9 NA 232
45 21 9 -5.065575 232
55 21 9 NA 232
65 21 9 -7.579959 232
75 21 9 -8.309479 232
35 22 9 2.517677 48
45 22 9 2.351512 48
55 22 9 3.433683 48
65 22 9 4.576569 48
75 22 9 4.247476 48
-5 23 9 -1.45278 291
5 23 9 -3.698563 291
15 23 9 -3.592276 291
-5 24 9 -1.833153 133
5 24 9 0.3299084 133
15 24 9 2.495522 133
25 24 9 3.098063 133
35 24 9 3.52038 133
65 22 10 5.399714 49
75 22 10 5.270024 49
5 23 10 -4.070713 292
15 23 10 -3.374922 292
25 23 10 -2.787914 292
35 23 10 -2.638871 292
35 24 10 4.066448 136
45 24 10 4.116236 136
55 24 10 4.510597 136
65 24 10 5.429413 136
35 22 11 2.714614 51
45 22 11 4.293417 51
55 22 11 4.718871 51
65 22 11 4.082494 51
35 23 11 -2.754108 295
45 23 11 -2.287015 295
55 23 11 -1.720732 295
65 23 11 -1.593096 295
45 24 11 4.184343 137
65 24 11 5.725135 137
45 23 12 -1.765702 297
55 23 12 0.9924306 297
65 23 12 -1.952286 297
75 23 12 -2.025749 297
45 24 12 4.131512 138
55 24 12 NA 138
65 24 12 5.550716 138.286
75 24 12 5.485513 138
35 23 13 -2.448265 299.0926
45 23 13 -2.564668 299
55 23 13 -2.119582 299
65 23 13 -1.498336 299
35 24 13 3.441924 140
45 24 13 4.576498 140
55 24 13 5.69234 140
65 24 13 5.220259 140
