lat prs annmn cos sin
1 1 -3.119249 -0.2634609 -0.493094
2 1 -2.788707 -0.2052383 -0.5301709
3 1 -2.641185 -0.1168029 -0.5653974
4 1 -2.266809 -0.5671096 -0.3341757
5 1 -2.121035 -0.8861473 -0.1519789
6 1 -1.780298 -0.6829701 0.1052385
7 1 -1.521853 -0.5020754 0.8467107
8 1 -1.101313 -0.6246828 1.446325
9 1 -0.8626679 -0.8170761 2.335497
10 1 -0.4707482 -1.017997 2.732692
11 1 -0.1253938 -1.175827 3.10953
12 1 0.2989425 -0.495167 3.692
13 1 0.1632224 0.6647653 4.192
14 1 0.03535891 0.6718542 4.569578
15 1 -0.5263444 1.20285 4.624026
1 2 -3.356312 -0.2805242 -0.5268027
2 2 -3.089235 -0.2559091 -0.5428196
3 2 -2.742841 -0.03706773 -0.5515035
4 2 -2.426324 -0.3603445 -0.46288
5 2 -2.425042 -1.05023 -0.5089221
6 2 -2.020909 -0.8958071 -0.1438199
7 2 -1.384113 -0.05902785 0.3261513
8 2 -1.163633 -0.5540863 1.634161
9 2 -0.774962 -1.082258 2.532183
10 2 -0.2905788 -1.289003 2.969753
11 2 0.09310537 -0.9817705 3.469458
12 2 0.548243 0.1041916 4.040882
13 2 0.5808014 0.8257322 4.429103
14 2 0.3456205 1.260454 5.194626
15 2 0.01347278 1.819892 5.348929
1 3 -3.528092 -0.4078123 -0.5491575
2 3 -3.258623 -0.296658 -0.5816539
3 3 -2.860536 -0.05204039 -0.5508684
4 3 -2.548633 -0.144011 -0.4886122
5 3 -2.454296 -0.807152 -0.495492
6 3 -2.119516 -0.8261447 -0.3509138
7 3 -1.004362 0.6662648 -0.1341423
8 3 -1.103238 -0.4164128 1.818559
9 3 -0.7620286 -0.9151062 2.560661
10 3 -0.09219921 -0.964039 3.119447
11 3 0.3306969 -0.723456 3.798971
12 3 0.7470982 0.4201281 4.32229
13 3 1.077847 0.6658194 4.399875
14 3 0.6122555 1.673313 5.639545
15 3 0.14268 1.860166 5.835066
1 4 -3.670887 -0.5617433 -0.5408545
2 4 -3.424668 -0.4212002 -0.6164048
3 4 -3.013352 -0.15167 -0.5073772
4 4 -2.661313 -0.07637403 -0.4173195
5 4 -2.338208 -0.3172578 -0.5784296
6 4 -1.940807 -0.128176 -0.4932545
7 4 -0.6575892 1.097842 -0.3197244
8 4 -0.8832094 -0.275296 1.960203
9 4 -0.8236779 -0.8704248 2.693325
10 4 0.1515081 -0.6236998 3.418053
11 4 0.4197828 -0.1092077 4.349518
12 4 0.8932871 0.5319296 4.587844
13 4 1.494226 0.8267384 4.41061
14 4 0.7302497 1.704822 6.017594
15 4 0.2251376 2.174171 6.425227
1 5 -3.843733 -0.7278577 -0.5599435
2 5 -3.610089 -0.5897648 -0.6125686
3 5 -3.186779 -0.2992558 -0.5195377
4 5 -2.804667 -0.1554284 -0.225925
5 5 -2.3176 -0.001331513 -0.806101
6 5 -1.949384 0.09011737 -0.556046
7 5 -0.6446722 1.124481 -0.09885682
8 5 -0.7325599 -0.4117168 2.343049
9 5 -0.6240354 -0.7455326 2.998596
10 5 0.3926928 0.02073527 3.840785
11 5 0.736891 0.1205414 4.579081
12 5 1.128994 0.6883386 4.887221
13 5 1.928226 0.8610622 4.275529
14 5 1.181978 1.55984 6.207153
15 5 0.4303075 2.590409 6.721981
1 6 -3.950178 -0.8619803 -0.5220358
2 6 -3.80068 -0.7664972 -0.5429577
3 6 -3.382781 -0.3034464 -0.4087004
4 6 -3.014396 -0.2127359 -0.1147099
5 6 -2.56219 0.2210416 -0.5947075
6 6 -2.305148 -0.0280912 -0.4233113
7 6 -1.099959 0.1770047 0.3115079
8 6 -0.6012843 -0.4063514 2.329659
9 6 -0.1002321 -0.02181506 3.401995
10 6 0.7119566 0.3083747 4.340582
11 6 0.7900272 0.8996587 4.626917
12 6 1.187839 1.041152 5.319231
13 6 2.359569 0.9200816 4.282886
14 6 1.185699 2.604441 6.721899
15 6 0.5426247 2.843476 6.916221
1 7 -4.064763 -1.001112 -0.60945
2 7 -3.902096 -0.780364 -0.3905053
3 7 -3.54535 -0.57466 0.01691484
4 7 -3.573584 -0.7235018 0.03165536
5 7 -2.931769 0.09330478 -0.4636689
6 7 -2.523487 -0.2650456 -0.4899236
7 7 -1.649164 -0.3641653 -0.0297114
8 7 -0.4531389 -0.5084066 2.147768
9 7 0.4918111 0.2509411 4.094683
10 7 1.016642 0.8998286 5.286042
11 7 0.8912807 1.862416 4.335114
12 7 1.894289 1.106504 5.062554
13 7 2.992601 1.289949 4.158334
14 7 3.348853 1.021668 5.593352
15 7 0.7203162 3.061495 6.892767
