lat camp flt x yday
-25 22 7 -3.923031 43
-15 22 7 -3.731899 43
-5 22 7 0.1716031 43
-65 23 7 -3.848613 286
-55 23 7 -3.867983 286
-65 24 7 -4.212337 128
-55 24 7 -3.809529 128
-5 21 8 -1.338013 229
5 21 8 -2.162361 229
15 21 8 -3.692661 229
25 21 8 -3.690382 229
35 21 8 -3.679015 229
-5 22 8 0.9276713 45
5 22 8 2.498769 45
15 22 8 1.277348 45
25 22 8 1.51592 45
35 22 8 2.233063 45
-55 23 8 NA 289
-45 23 8 -3.615078 289
-35 23 8 -3.557935 289
-25 23 8 -3.381508 289
-15 23 8 -2.926095 289
-5 23 8 -0.8665956 289
-55 24 8 -3.888483 131
-45 24 8 -3.826098 131
-35 24 8 -4.14572 131
-25 24 8 -2.966916 131
-15 24 8 -2.631632 131
-5 24 8 -1.777145 131
35 21 9 NA 232
45 21 9 -4.876358 232
55 21 9 NA 232
65 21 9 -7.012981 232
75 21 9 -8.330126 232
35 22 9 2.203412 48
45 22 9 2.085597 48
55 22 9 3.33544 48
65 22 9 4.189402 48
75 22 9 3.852305 48
-5 23 9 -1.569227 291
5 23 9 -5.288117 291
15 23 9 -5.693595 291
-5 24 9 -1.71616 133
5 24 9 0.6383872 133
15 24 9 2.762828 133
25 24 9 2.823352 133
35 24 9 3.336015 133
65 22 10 3.963803 49
75 22 10 4.463355 49
5 23 10 -6.516354 292
15 23 10 -5.192118 292
25 23 10 -3.948213 292
35 23 10 -3.692793 292
35 24 10 3.761439 136
45 24 10 3.730757 136
55 24 10 3.993694 136
65 24 10 4.150631 136
35 22 11 2.389757 51
45 22 11 3.80882 51
55 22 11 4.204564 51
65 22 11 3.94339 51
35 23 11 -3.530034 295
45 23 11 -3.036862 295
55 23 11 -2.483478 295
65 23 11 -2.43646 295
45 24 11 3.916174 137
65 24 11 4.229477 137
45 23 12 -3.258611 297
55 23 12 -0.3160683 297
65 23 12 -2.904231 297
75 23 12 -2.572228 297
45 24 12 3.582164 138
55 24 12 NA 138
65 24 12 4.690302 138.286
75 24 12 4.54671 138
35 23 13 -3.434836 299.0926
45 23 13 -3.359477 299
55 23 13 -3.015337 299
65 23 13 -2.478761 299
35 24 13 3.786419 140
45 24 13 4.602582 140
55 24 13 5.308954 140
65 24 13 5.054209 140
