lat prs camp flt x yday
5 350 21 1 -0.1805603 210
15 350 21 1 -0.5444546 210
25 350 21 1 -0.3874924 210
35 350 21 1 -0.4613829 210
5 450 21 1 -0.2698333 210
15 450 21 1 -0.4514271 210
25 450 21 1 -0.2046621 210
5 550 21 1 -0.2796841 210
15 550 21 1 -0.4499663 210
25 550 21 1 -0.2031803 210
5 650 21 1 -0.2634769 210
15 650 21 1 -0.44212 210
25 650 21 1 -0.2965599 210
5 750 21 1 -0.3112628 210
15 750 21 1 -0.4145755 210
5 850 21 1 -0.2801829 210
15 850 21 1 -0.4163678 210
25 850 21 1 -0.2732832 210
5 950 21 1 -0.3834083 210
15 950 21 1 -0.5495558 210
25 950 21 1 -0.6691361 210
5 350 22 1 -1.225439 25
15 350 22 1 -0.8295407 25.64151
25 350 22 1 0.2342913 25.73333
35 350 22 1 0.4604672 25.14894
5 450 22 1 -1.200122 25
15 450 22 1 -0.9059609 25.5
25 450 22 1 -0.0675043 26
35 450 22 1 1.192627 26
5 550 22 1 -1.083614 25
15 550 22 1 -0.799431 25.51852
25 550 22 1 0.6805042 26
35 550 22 1 2.333662 26
5 650 22 1 -0.4001583 25
15 650 22 1 -0.132962 25.5
25 650 22 1 1.784586 26
35 650 22 1 3.119671 26
5 750 22 1 -0.1716821 25
15 750 22 1 0.7797073 25.71429
25 750 22 1 2.7226 26
35 750 22 1 3.657082 26
5 850 22 1 0.3325593 25
15 850 22 1 2.143125 26
25 850 22 1 3.572718 26
35 850 22 1 4.318022 26
5 950 22 1 0.509667 25
15 950 22 1 2.568017 26
25 950 22 1 4.342587 26
-5 350 23 1 -3.52772 270
5 350 23 1 -3.441403 270
15 350 23 1 -3.809838 270
25 350 23 1 -3.867551 270
35 350 23 1 -4.849616 270.2581
-5 450 23 1 -3.468666 270
5 450 23 1 -3.465928 270
15 450 23 1 -4.276596 270
25 450 23 1 -4.632403 270
35 450 23 1 -5.198265 270.4923
-5 550 23 1 -3.243771 270
5 550 23 1 -3.395054 270
15 550 23 1 -4.402215 270
25 550 23 1 -5.069915 270
35 550 23 1 -5.525465 270.4688
5 650 23 1 -3.077387 270
15 650 23 1 -4.255201 270
25 650 23 1 -5.074007 270
35 650 23 1 -5.34184 270.4324
5 750 23 1 -2.936187 270
15 750 23 1 -4.183116 270
25 750 23 1 -4.872147 270
35 750 23 1 -3.044274 270.6154
5 850 23 1 -2.73685 270
15 850 23 1 -4.175048 270
25 850 23 1 -4.350317 270
35 850 23 1 -2.052231 270.66
5 950 23 1 -2.430964 270
15 950 23 1 -4.269421 270
25 950 23 1 -3.913866 270
35 950 23 1 -1.204054 270.9
5 350 24 1 0.8407575 113
15 350 24 1 1.597075 113
25 350 24 1 1.137902 113
35 350 24 1 1.721181 113
5 450 24 1 0.7471519 113
15 450 24 1 1.665086 113
25 450 24 1 1.783864 113
35 450 24 1 2.225129 113
5 550 24 1 0.7486072 113
15 550 24 1 1.857836 113
25 550 24 1 1.795665 113
35 550 24 1 2.967376 113.3462
5 650 24 1 1.304309 113
15 650 24 1 1.948242 113
25 650 24 1 1.975687 113
35 650 24 1 3.209758 113.4667
5 750 24 1 1.849473 113
15 750 24 1 2.12265 113
25 750 24 1 2.311481 113
5 850 24 1 1.293271 113
15 850 24 1 2.02418 113
25 850 24 1 2.511972 113
5 950 24 1 0.8804972 113
15 950 24 1 4.097214 113
25 950 24 1 5.694305 113
35 350 21 2 -0.5230595 213
45 350 21 2 -1.111206 213
65 350 21 2 -6.264466 213.1282
75 350 21 2 -8.423305 213
65 450 21 2 -7.26981 213.7614
75 450 21 2 -8.088124 213
65 550 21 2 -8.10319 213
75 550 21 2 -8.28245 213
65 650 21 2 -9.233098 213
75 650 21 2 -9.167616 213
75 750 21 2 -9.472811 213
75 850 21 2 -9.92739 213
75 950 21 2 -10.09328 213
35 350 22 2 0.4568205 28
45 350 22 2 1.278093 28
55 350 22 2 2.003514 28
65 350 22 2 2.216059 29
75 350 22 2 2.330411 29
35 450 22 2 0.6260092 28
45 450 22 2 2.328021 28
55 450 22 2 3.041551 28
65 450 22 2 3.774615 29
75 450 22 2 3.992581 29
35 550 22 2 0.5985473 28
45 550 22 2 2.837223 28
55 550 22 2 3.590997 28
65 550 22 2 4.295972 29
75 550 22 2 4.157324 29
35 650 22 2 0.8871584 28
45 650 22 2 2.872735 28
55 650 22 2 4.103802 28
65 650 22 2 4.468884 29
75 650 22 2 4.457373 29
35 750 22 2 1.32035 28
45 750 22 2 3.320036 28
55 750 22 2 4.461698 28
65 750 22 2 4.736091 29
75 750 22 2 4.843466 29
35 850 22 2 2.072809 28
45 850 22 2 4.029148 28
55 850 22 2 4.609572 28
65 850 22 2 5.193263 29
75 850 22 2 5.293742 29
35 950 22 2 2.545236 28
45 950 22 2 4.307767 28
55 950 22 2 4.740039 28
65 950 22 2 5.652939 29
75 950 22 2 6.191754 29
35 350 23 2 -4.484267 273
45 350 23 2 -4.254874 273
55 350 23 2 -5.021158 273
65 350 23 2 -5.693737 274
75 350 23 2 -6.125981 273.5581
35 450 23 2 -4.426668 273
45 450 23 2 -4.23575 273
55 450 23 2 -4.989319 273
65 450 23 2 -5.658782 274
75 450 23 2 -5.804503 273.5455
35 550 23 2 -4.382403 273
45 550 23 2 -4.165576 273
55 550 23 2 -5.111555 273
65 550 23 2 -5.74909 274
75 550 23 2 -5.183171 273.8421
35 650 23 2 -4.735345 273
45 650 23 2 -4.108892 273
55 650 23 2 -5.267077 273
65 650 23 2 -5.312159 274
75 650 23 2 -4.712121 274
35 750 23 2 -5.173048 273
45 750 23 2 -4.450026 273
55 750 23 2 -5.629463 273
65 750 23 2 -5.024605 274
75 750 23 2 -4.374949 274
35 850 23 2 -4.916013 273
45 850 23 2 -4.755964 273
55 850 23 2 -5.515763 273
75 850 23 2 -4.210643 274
35 950 23 2 -4.752646 273
45 950 23 2 -4.582828 273
55 950 23 2 -4.982152 273
75 950 23 2 -4.181442 274
35 350 24 2 3.290777 116
45 350 24 2 3.375488 116
55 350 24 2 3.903387 116
65 350 24 2 4.340964 117
75 350 24 2 3.900581 116.36
35 450 24 2 3.534964 116
45 450 24 2 3.768897 116
55 450 24 2 4.440422 116
65 450 24 2 4.724091 117
75 450 24 2 4.910332 116.4762
35 550 24 2 3.657232 116
45 550 24 2 4.049521 116
55 550 24 2 4.628162 116
65 550 24 2 5.427561 117
75 550 24 2 5.533183 116.5179
35 650 24 2 3.655737 116
45 650 24 2 4.374495 116
55 650 24 2 4.918204 116
65 650 24 2 6.185817 117
75 650 24 2 6.57317 116.4921
35 750 24 2 4.179979 116
45 750 24 2 4.807015 116
55 750 24 2 5.430509 116
65 750 24 2 6.432938 117
75 750 24 2 7.029044 116.5172
35 850 24 2 4.608872 116
45 850 24 2 5.378435 116
55 850 24 2 5.766743 116
65 850 24 2 6.698731 117
75 850 24 2 7.134682 116.4468
35 950 24 2 5.164923 116
45 950 24 2 5.727318 116
55 950 24 2 6.231049 116
65 950 24 2 6.919 117
75 950 24 2 6.746533 116.6042
25 350 21 3 -1.577187 216
35 350 21 3 -1.884422 215.2836
45 350 21 3 -4.664894 215
55 350 21 3 -6.285594 215
65 350 21 3 -7.753944 215
25 450 21 3 -0.9119173 216
35 450 21 3 -1.264789 215.3061
45 450 21 3 -3.876929 215
55 450 21 3 -5.087781 215
65 450 21 3 -8.751473 215
25 550 21 3 -0.9218328 216
35 550 21 3 -1.142001 215.4583
45 550 21 3 -3.075785 215
55 550 21 3 -4.60367 215
65 550 21 3 -8.532106 215
25 650 21 3 -0.7349147 216
35 650 21 3 -2.128723 215.2836
45 650 21 3 -2.592692 215
55 650 21 3 -4.046848 215
65 650 21 3 -8.576289 215
25 750 21 3 -0.654217 216
35 750 21 3 -2.940424 215.5333
45 750 21 3 -2.391203 215
55 750 21 3 -3.357671 215
65 750 21 3 -8.871719 215
35 850 21 3 -3.861135 215.4884
45 850 21 3 -2.232757 215
55 850 21 3 -2.770642 215
65 850 21 3 -10.23862 215
35 950 21 3 -3.981707 215.4865
45 950 21 3 -2.005438 215
55 950 21 3 -3.66539 215
25 350 22 3 0.7402893 32
35 350 22 3 1.589746 32
45 350 22 3 2.007485 31
55 350 22 3 2.283927 31
65 350 22 3 3.102241 31
25 450 22 3 0.625869 32
35 450 22 3 2.233588 32
45 450 22 3 3.198575 31
55 450 22 3 3.501118 31
65 450 22 3 3.544508 31
25 550 22 3 1.218188 32
35 550 22 3 2.980338 32
45 550 22 3 4.030575 31
55 550 22 3 4.298307 31
65 550 22 3 4.023213 31
25 650 22 3 1.59449 32
35 650 22 3 3.800174 32
45 650 22 3 4.527353 31
55 650 22 3 4.755972 31
65 650 22 3 4.206412 31
15 750 22 3 1.443302 32
25 750 22 3 2.286304 32
35 750 22 3 4.247771 32
45 750 22 3 4.725879 31
55 750 22 3 4.893264 31
65 750 22 3 4.462441 31
15 850 22 3 3.052753 32
25 850 22 3 3.167222 32
35 850 22 3 4.312848 32
45 850 22 3 4.862316 31
55 850 22 3 5.185966 31
65 850 22 3 4.500719 31
15 950 22 3 3.545492 32
25 950 22 3 3.876727 32
35 950 22 3 4.251415 32
45 950 22 3 4.874247 31
