lat prs camp flt x yday
5 350 21 1 -0.4043502 210
15 350 21 1 -0.4900192 210
25 350 21 1 -0.3013216 210
35 350 21 1 -0.4678543 210
5 450 21 1 -0.4434914 210
15 450 21 1 -0.3892985 210
25 450 21 1 -0.1711634 210
5 550 21 1 -0.4798654 210
15 550 21 1 -0.3773179 210
25 550 21 1 -0.1078039 210
5 650 21 1 -0.4904307 210
15 650 21 1 -0.37742 210
25 650 21 1 -0.06146395 210
5 750 21 1 -0.5165723 210
15 750 21 1 -0.4337005 210
5 850 21 1 -0.6387924 210
15 850 21 1 -0.5687664 210
25 850 21 1 -0.4032716 210
5 950 21 1 -0.7251205 210
15 950 21 1 -0.681511 210
25 950 21 1 -0.6445601 210
5 350 22 1 -1.752788 25
15 350 22 1 -1.348356 25.64151
25 350 22 1 -0.199276 25.73333
35 350 22 1 0.4149689 25.14894
5 450 22 1 -1.391769 25
15 450 22 1 -1.204821 25.5
25 450 22 1 -0.4926955 26
35 450 22 1 1.052746 26
5 550 22 1 -1.334286 25
15 550 22 1 -1.147731 25.51852
25 550 22 1 0.490363 26
35 550 22 1 2.381154 26
5 650 22 1 -0.6996979 25
15 650 22 1 -0.3110666 25.5
25 650 22 1 1.692352 26
35 650 22 1 3.47484 26
5 750 22 1 -0.4705798 25
15 750 22 1 0.404643 25.71429
25 750 22 1 2.933774 26
35 750 22 1 3.787609 26
5 850 22 1 -0.2570096 25
15 850 22 1 1.502955 26
25 850 22 1 3.511199 26
35 850 22 1 4.060952 26
5 950 22 1 -0.482289 25
15 950 22 1 1.99587 26
25 950 22 1 4.44281 26
-5 350 23 1 -2.20881 270
5 350 23 1 -2.30356 270
15 350 23 1 -3.088375 270
25 350 23 1 -3.06187 270
35 350 23 1 -3.427155 270.2581
-5 450 23 1 -2.241346 270
5 450 23 1 -2.582303 270
15 450 23 1 -3.244532 270
25 450 23 1 -3.291888 270
35 450 23 1 -3.466705 270.4923
-5 550 23 1 -2.140607 270
5 550 23 1 -2.549188 270
15 550 23 1 -3.10187 270
25 550 23 1 -3.379411 270
35 550 23 1 -3.533644 270.4688
5 650 23 1 -1.998477 270
15 650 23 1 -3.310983 270
25 650 23 1 -3.451307 270
35 650 23 1 -3.528984 270.4324
5 750 23 1 -1.757099 270
15 750 23 1 -3.282802 270
25 750 23 1 -3.576197 270
35 750 23 1 -2.471266 270.6154
5 850 23 1 -1.545133 270
15 850 23 1 -2.969131 270
