lat camp flt x yday
5 21 1 -0.5283747 210
15 21 1 -0.4740048 210
25 21 1 -0.2815974 210
35 21 1 NA 210
5 22 1 -0.9126313 25
15 22 1 -0.01550091 25.69633
25 22 1 1.768361 25.9619
35 22 1 2.528712 25.85816
-5 23 1 NA 270
5 23 1 -2.012601 270
15 23 1 -3.093579 270
25 23 1 -3.189005 270
35 23 1 -2.374148 270.5467
5 24 1 0.7625267 113
15 24 1 2.379785 113
25 24 1 2.751129 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.988151 213
35 22 2 1.140416 28
45 22 2 3.048731 28
55 22 2 3.782935 28
65 22 2 4.671296 29
75 22 2 4.638783 29
35 23 2 -3.502839 273
45 23 2 -3.484281 273
55 23 2 -3.357682 273
65 23 2 -3.170003 274
75 23 2 -2.815151 273.8494
35 24 2 5.002003 116
45 24 2 5.489047 116
55 24 2 6.442823 116
65 24 2 7.422932 117
75 24 2 7.539387 116.4878
25 21 3 -0.8721717 216
35 21 3 -2.1164 215.4057
45 21 3 -2.615207 215
55 21 3 -2.997597 215
65 21 3 -8.493943 215
15 22 3 NA 32
25 22 3 2.087428 32
35 22 3 4.009382 32
45 22 3 4.921917 31
55 22 3 5.431735 31
65 22 3 4.512291 31
25 23 3 -3.391763 276.5235
35 23 3 -2.510633 276
45 23 3 -2.181165 276
55 23 3 -2.14169 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 5.090564 118.7636
35 24 3 5.722408 118
45 24 3 5.409241 118
55 24 3 4.64601 118
65 24 3 NA 118
-15 21 4 -1.072176 219
-5 21 4 -0.7965884 218.5256
5 21 4 -0.7100545 218
15 21 4 -0.9913172 218
-15 22 4 -1.554278 34
-5 22 4 -1.291275 33.82339
5 22 4 -0.5302266 33
15 22 4 0.3463831 33
-15 23 4 -2.50523 279
-5 23 4 -2.451541 279
5 23 4 -2.696706 278.4583
15 23 4 -3.348277 278
-15 24 4 -2.202335 121
-5 24 4 -1.033372 120.7323
5 24 4 0.2864993 120
15 24 4 2.205056 120
-45 21 5 -2.319842 220.8525
-35 21 5 -2.375385 220
-25 21 5 NA 220
-15 21 5 -1.095265 220
-55 22 5 -4.04048 36
-45 22 5 -2.976625 35.98084
-35 22 5 -3.18063 35
-25 22 5 -2.140547 35
-15 22 5 -1.234233 35
-55 23 5 -2.365736 281
-45 23 5 -2.578131 280.9263
-35 23 5 -2.472005 280
-25 23 5 -2.347634 280
-15 23 5 -2.41004 280
-45 24 5 -3.043112 123
-35 24 5 -3.10056 122.4536
-25 24 5 -3.031629 122
-15 24 5 -2.78138 122
-65 21 6 -3.010415 225
-55 21 6 -2.825377 224.8609
-45 21 6 -2.595378 224
-65 22 6 -4.260251 40.63423
-55 22 6 -3.921429 40.48457
-45 22 6 NA 40
-65 23 6 -3.005643 283.4625
-55 23 6 -2.949719 283.4305
-45 23 6 -2.631872 283
-65 24 6 -3.613375 126
-55 24 6 -3.375654 125.5208
-45 24 6 -3.482084 125
-55 21 7 -2.81784 227
-45 21 7 -2.872824 227
-35 21 7 -1.772638 227
-25 21 7 -1.359477 227
-15 21 7 -0.8609527 227
-5 21 7 NA 227
-55 22 7 -3.905331 43
-45 22 7 -3.483572 43
-35 22 7 -3.169566 43
-25 22 7 -4.056645 43
-15 22 7 -4.047098 43
-5 22 7 -2.200111 43
-65 23 7 -2.967946 286
-55 23 7 -2.931092 286
-65 24 7 -3.790859 128
-55 24 7 -3.547079 128
-5 21 8 -0.8062421 229
5 21 8 -1.217361 229
15 21 8 -2.483891 229
25 21 8 -3.170747 229
35 21 8 -3.542166 229
-5 22 8 0.1867072 45
5 22 8 2.585465 45
15 22 8 1.202536 45
25 22 8 1.490025 45
35 22 8 2.183777 45
-55 23 8 NA 289
-45 23 8 -2.662373 289
-35 23 8 -2.482178 289
-25 23 8 -2.29292 289
-15 23 8 -1.741017 289
-5 23 8 -0.4795549 289
-55 24 8 -3.559672 131
-45 24 8 -3.244175 131
-35 24 8 -2.666771 131
-25 24 8 -2.403349 131
-15 24 8 -2.211064 131
-5 24 8 -1.244406 131
35 21 9 NA 232
45 21 9 -5.231198 232
55 21 9 NA 232
65 21 9 -7.795098 232
75 21 9 -7.627033 232
35 22 9 2.683272 48
45 22 9 2.421751 48
55 22 9 3.844159 48
65 22 9 5.330379 48
75 22 9 4.444153 48
-5 23 9 -1.16838 291
5 23 9 -3.204346 291
15 23 9 -3.083711 291
-5 24 9 -1.469182 133
5 24 9 1.021596 133
15 24 9 2.306822 133
25 24 9 3.156939 133
35 24 9 3.860489 133
65 22 10 6.376502 49
75 22 10 5.417568 49
5 23 10 -3.282462 292
15 23 10 -2.989277 292
25 23 10 -2.329332 292
35 23 10 -2.067574 292
35 24 10 4.723315 136
45 24 10 4.540197 136
55 24 10 5.056889 136
65 24 10 5.890361 136
35 22 11 3.059782 51
45 22 11 4.335997 51
55 22 11 4.644643 51
65 22 11 4.49754 51
35 23 11 -2.29129 295
45 23 11 -1.428893 295
55 23 11 -0.297342 295
65 23 11 -0.04236737 295
45 24 11 5.354408 137
65 24 11 6.086342 137
45 23 12 -1.200756 297
55 23 12 4.332757 297
65 23 12 -0.4773638 297
75 23 12 -0.2481207 297
45 24 12 4.439212 138
55 24 12 NA 138
65 24 12 6.238249 138.286
75 24 12 6.038071 138
35 23 13 -2.473338 299.0926
45 23 13 -2.49875 299
55 23 13 -1.792123 299
65 23 13 -0.6912989 299
35 24 13 4.520502 140
45 24 13 4.898504 140
55 24 13 5.804812 140
65 24 13 6.003798 140
