lat camp flt x yday
5 21 1 -0.907674 210
15 21 1 -0.6500151 210
25 21 1 -0.2994301 210
35 21 1 NA 210
5 22 1 -0.7624116 25
15 22 1 0.2900003 25.69633
25 22 1 1.719567 25.9619
35 22 1 2.83334 25.85816
-5 23 1 NA 270
5 23 1 -3.621916 270
15 23 1 -3.501261 270
25 23 1 -3.397063 270
35 23 1 -2.965189 270.5467
5 24 1 1.023616 113
15 24 1 2.562915 113
25 24 1 2.829339 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.576057 213
35 22 2 1.844287 28
45 22 2 2.848312 28
55 22 2 4.178631 28
65 22 2 4.931051 29
75 22 2 4.636104 29
35 23 2 -3.795687 273
45 23 2 -3.651581 273
55 23 2 -3.922145 273
65 23 2 -3.584934 274
75 23 2 -3.645145 273.8494
35 24 2 4.418473 116
45 24 2 4.891622 116
55 24 2 5.978344 116
65 24 2 6.367362 117
75 24 2 6.563574 116.4878
25 21 3 -1.427726 216
35 21 3 -2.743853 215.4057
45 21 3 -3.748255 215
55 21 3 -4.203205 215
65 21 3 -7.382118 215
15 22 3 NA 32
25 22 3 1.813178 32
35 22 3 3.139212 32
45 22 3 3.778607 31
55 22 3 4.147443 31
65 22 3 4.51267 31
25 23 3 -3.628826 276.5235
35 23 3 -3.379166 276
45 23 3 -3.212021 276
55 23 3 -2.85636 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.486796 118.7636
35 24 3 5.089621 118
45 24 3 4.619048 118
55 24 3 4.696981 118
65 24 3 NA 118
-15 21 4 -1.469983 219
-5 21 4 -1.049705 218.5256
5 21 4 -0.7562299 218
15 21 4 -0.9519006 218
-15 22 4 -1.760186 34
-5 22 4 -1.343859 33.82339
5 22 4 -0.1717437 33
15 22 4 0.6690253 33
-15 23 4 -2.773365 279
-5 23 4 -2.831871 279
5 23 4 -3.161355 278.4583
15 23 4 -3.594371 278
-15 24 4 -2.258738 121
-5 24 4 -1.702131 120.7323
5 24 4 -0.5144322 120
15 24 4 1.893489 120
-45 21 5 -2.621475 220.8525
-35 21 5 -2.753603 220
-25 21 5 NA 220
-15 21 5 -1.469386 220
-55 22 5 -4.238387 36
-45 22 5 -2.978268 35.98084
-35 22 5 -3.56112 35
-25 22 5 -2.940784 35
-15 22 5 -2.207404 35
-55 23 5 -2.868127 281
-45 23 5 -2.901245 280.9263
-35 23 5 -2.66156 280
-25 23 5 -2.510459 280
-15 23 5 -2.480682 280
-45 24 5 -3.12696 123
-35 24 5 -2.971548 122.4536
-25 24 5 -2.989974 122
-15 24 5 -2.696183 122
-65 21 6 -3.12259 225
-55 21 6 -3.040555 224.8609
-45 21 6 -3.097263 224
-65 22 6 -4.46209 40.63423
-55 22 6 -4.144534 40.48457
-45 22 6 NA 40
-65 23 6 -3.209311 283.4625
-55 23 6 -3.113986 283.4305
-45 23 6 -2.824677 283
-65 24 6 -3.514553 126
-55 24 6 -3.36509 125.5208
-45 24 6 -3.314848 125
-55 21 7 -2.985088 227
-45 21 7 -2.94299 227
-35 21 7 -2.449001 227
-25 21 7 -1.960763 227
-15 21 7 -1.326756 227
-5 21 7 NA 227
-55 22 7 -3.749264 43
-45 22 7 -3.610857 43
-35 22 7 -3.617491 43
-25 22 7 -4.905977 43
-15 22 7 -4.077214 43
-5 22 7 -1.542844 43
-65 23 7 -3.210418 286
-55 23 7 -3.1628 286
-65 24 7 -3.663324 128
-55 24 7 -3.506449 128
-5 21 8 -1.31306 229
5 21 8 -1.918218 229
15 21 8 -3.834036 229
25 21 8 -3.651851 229
35 21 8 -2.908662 229
-5 22 8 1.069565 45
5 22 8 2.438672 45
15 22 8 1.149802 45
25 22 8 1.283472 45
35 22 8 1.737454 45
-55 23 8 NA 289
-45 23 8 -3.039774 289
-35 23 8 -2.838777 289
-25 23 8 -2.778648 289
-15 23 8 -2.505905 289
-5 23 8 0.03582814 289
-55 24 8 -3.462849 131
-45 24 8 -3.269447 131
-35 24 8 -3.335498 131
-25 24 8 -2.41996 131
-15 24 8 -2.256707 131
-5 24 8 -1.493039 131
35 21 9 NA 232
45 21 9 -4.20139 232
55 21 9 NA 232
65 21 9 -7.534289 232
75 21 9 -8.22812 232
35 22 9 1.855453 48
45 22 9 1.654558 48
55 22 9 2.42723 48
65 22 9 4.195591 48
75 22 9 4.259176 48
-5 23 9 -1.214091 291
5 23 9 -4.006421 291
15 23 9 -3.852989 291
-5 24 9 -1.955794 133
5 24 9 0.6271127 133
15 24 9 2.872133 133
25 24 9 2.805618 133
35 24 9 3.642588 133
65 22 10 5.777465 49
75 22 10 5.024793 49
5 23 10 -4.363544 292
15 23 10 -3.623409 292
25 23 10 -2.971561 292
35 23 10 -2.609673 292
35 24 10 3.209311 136
45 24 10 3.467203 136
55 24 10 3.845709 136
65 24 10 4.630823 136
35 22 11 2.202949 51
45 22 11 4.191017 51
55 22 11 4.896449 51
65 22 11 5.223898 51
35 23 11 -2.697946 295
45 23 11 -2.222377 295
55 23 11 -1.866373 295
65 23 11 -1.217359 295
45 24 11 4.294639 137
65 24 11 5.100521 137
45 23 12 -2.435915 297
55 23 12 0.7278495 297
65 23 12 -1.878086 297
75 23 12 -1.723686 297
45 24 12 3.581832 138
55 24 12 NA 138
65 24 12 5.152853 138.286
75 24 12 5.036947 138
35 23 13 -2.588559 299.0926
45 23 13 -2.512433 299
55 23 13 -2.184121 299
65 23 13 -1.761008 299
35 24 13 4.25787 140
45 24 13 4.668795 140
55 24 13 5.642525 140
65 24 13 5.553165 140
