lat prs camp flt x yday
5 350 21 1 -0.9499368 210
15 350 21 1 -1.392438 210
25 350 21 1 -1.050672 210
35 350 21 1 -1.059183 210
5 450 21 1 -1.201911 210
15 450 21 1 -1.280719 210
25 450 21 1 -1.043018 210
5 550 21 1 -1.28749 210
15 550 21 1 -1.276782 210
25 550 21 1 -1.113944 210
5 650 21 1 -1.263185 210
15 650 21 1 -1.286259 210
25 650 21 1 -1.013348 210
5 750 21 1 -1.28981 210
15 750 21 1 -1.222268 210
5 850 21 1 -1.314216 210
15 850 21 1 -1.145666 210
25 850 21 1 -0.9111947 210
5 950 21 1 -1.238641 210
15 950 21 1 -1.127786 210
25 950 21 1 -1.023718 210
5 350 22 1 -1.607407 25
15 350 22 1 -1.296931 25.64151
25 350 22 1 -0.3465315 25.73333
35 350 22 1 0.2300552 25.14894
5 450 22 1 -1.626254 25
15 450 22 1 -1.331694 25.5
25 450 22 1 -0.4384868 26
35 450 22 1 0.8466988 26
5 550 22 1 -1.436803 25
15 550 22 1 -1.22449 25.51852
25 550 22 1 0.4571306 26
35 550 22 1 2.070598 26
5 650 22 1 -0.8039312 25
15 650 22 1 -0.6225575 25.5
25 650 22 1 1.800275 26
35 650 22 1 2.96484 26
5 750 22 1 -0.6597054 25
15 750 22 1 0.2262859 25.71429
25 750 22 1 2.742445 26
35 750 22 1 3.491416 26
5 850 22 1 -0.2466007 25
15 850 22 1 1.554515 26
25 850 22 1 3.429059 26
35 850 22 1 3.875457 26
5 950 22 1 -0.184942 25
15 950 22 1 2.041054 26
25 950 22 1 4.30349 26
-5 350 23 1 -1.81361 270
5 350 23 1 -1.986306 270
15 350 23 1 -2.502013 270
25 350 23 1 -2.522625 270
35 350 23 1 -2.741257 270.2581
-5 450 23 1 -1.714842 270
5 450 23 1 -1.966815 270
15 450 23 1 -2.653716 270
25 450 23 1 -2.661236 270
35 450 23 1 -2.972439 270.4923
-5 550 23 1 -1.7013 270
5 550 23 1 -2.459224 270
15 550 23 1 -2.814367 270
25 550 23 1 -2.9015 270
35 550 23 1 -3.561177 270.4688
5 650 23 1 -1.999985 270
15 650 23 1 -3.027283 270
25 650 23 1 -3.041928 270
35 650 23 1 -3.997354 270.4324
5 750 23 1 -1.649719 270
15 750 23 1 -3.46945 270
25 750 23 1 -3.164807 270
35 750 23 1 -4.069204 270.6154
5 850 23 1 -1.517499 270
15 850 23 1 -3.950181 270
25 850 23 1 -4.099017 270
35 850 23 1 -3.204287 270.66
5 950 23 1 -1.708751 270
15 950 23 1 -3.992934 270
25 950 23 1 -4.368807 270
35 950 23 1 -2.520154 270.9
5 350 24 1 0.6742479 113
15 350 24 1 1.47664 113
25 350 24 1 0.9327723 113
35 350 24 1 1.630049 113
5 450 24 1 0.57259 113
15 450 24 1 1.470446 113
25 450 24 1 1.545044 113
35 450 24 1 2.171067 113
5 550 24 1 0.4581252 113
15 550 24 1 1.487014 113
25 550 24 1 1.526245 113
35 550 24 1 3.000891 113.3462
5 650 24 1 1.238383 113
15 650 24 1 1.524247 113
25 650 24 1 1.64299 113
35 650 24 1 3.213425 113.4667
5 750 24 1 1.445379 113
15 750 24 1 1.655277 113
25 750 24 1 1.886401 113
5 850 24 1 0.9777254 113
15 850 24 1 1.490921 113
25 850 24 1 2.373208 113
5 950 24 1 0.4245534 113
15 950 24 1 3.66201 113
25 950 24 1 5.103293 113
35 350 21 2 -0.7925524 213
45 350 21 2 -0.6930771 213
65 350 21 2 -4.781733 213.1282
75 350 21 2 -7.032316 213
65 450 21 2 -4.760682 213.7614
75 450 21 2 -6.734393 213
65 550 21 2 -6.388208 213
75 550 21 2 -6.903703 213
65 650 21 2 -7.146564 213
75 650 21 2 -8.060474 213
75 750 21 2 -9.244196 213
75 850 21 2 -11.14466 213
75 950 21 2 -11.75651 213
35 350 22 2 0.1594134 28
45 350 22 2 0.9761552 28
55 350 22 2 1.666902 28
65 350 22 2 2.616385 29
75 350 22 2 2.254598 29
35 450 22 2 0.2840669 28
45 450 22 2 2.134877 28
55 450 22 2 2.805636 28
65 450 22 2 3.791298 29
75 450 22 2 3.729055 29
35 550 22 2 0.3561873 28
45 550 22 2 2.725298 28
55 550 22 2 3.417853 28
65 550 22 2 4.219272 29
75 550 22 2 3.943695 29
35 650 22 2 0.7421702 28
45 650 22 2 2.690097 28
55 650 22 2 4.056698 28
65 650 22 2 4.621716 29
75 650 22 2 4.480732 29
35 750 22 2 1.168173 28
45 750 22 2 3.06736 28
55 750 22 2 4.571143 28
65 750 22 2 5.125352 29
75 750 22 2 5.135608 29
35 850 22 2 2.050329 28
45 850 22 2 3.857761 28
55 850 22 2 4.818608 28
65 850 22 2 5.806768 29
75 850 22 2 5.841689 29
35 950 22 2 2.703196 28
45 950 22 2 3.725432 28
55 950 22 2 4.972704 28
65 950 22 2 6.239247 29
