lat prs annmn cos sin
1 1 -3.036275 -0.4076724 -0.425496
2 1 -2.759614 -0.3385567 -0.4564284
3 1 -2.613516 -0.2154077 -0.5127769
4 1 -2.331189 -0.6781211 -0.3214396
5 1 -2.155293 -0.9018123 -0.2073908
6 1 -1.70736 -0.5072825 0.1374116
7 1 -1.578996 -0.2802527 0.4933539
8 1 -1.167917 -0.4011555 1.060769
9 1 -0.880103 -0.5328274 1.777473
10 1 -0.5541578 -0.6098076 2.206277
11 1 -0.1790749 -0.8913757 2.777565
12 1 0.3714242 -0.6482398 3.218407
13 1 0.301343 0.02435499 3.718109
14 1 0.2013178 0.3263401 4.523567
15 1 -0.6697754 0.9552818 4.709183
1 2 -3.255292 -0.439141 -0.4675361
2 2 -3.027781 -0.3914577 -0.4422628
3 2 -2.706753 -0.1378697 -0.5082615
4 2 -2.426995 -0.4388396 -0.4137477
5 2 -2.471259 -1.05553 -0.561797
6 2 -1.998827 -0.7553038 -0.06172838
7 2 -1.572582 0.0676938 0.1335003
8 2 -1.169964 -0.2090208 1.180134
9 2 -0.8348921 -0.7362144 2.054833
10 2 -0.4052431 -0.8013779 2.493447
11 2 0.05450076 -0.8390777 3.173856
12 2 0.602907 -0.2542833 3.595995
13 2 0.597804 0.2543052 4.206295
14 2 0.4120478 0.6419927 5.328548
15 2 -0.1827414 1.212143 5.515202
1 3 -3.407024 -0.5610733 -0.4926095
2 3 -3.150995 -0.4023785 -0.4690333
3 3 -2.787549 -0.1018586 -0.4863954
4 3 -2.600778 -0.2209199 -0.5005463
5 3 -2.449738 -0.7479888 -0.4849994
6 3 -2.090268 -0.7460133 -0.2573283
7 3 -1.217317 0.6087917 -0.1669645
8 3 -1.077912 -0.07629982 1.36475
9 3 -0.8184783 -0.5692707 2.07122
10 3 -0.2543911 -0.5053268 2.681084
11 3 0.2110974 -0.5416783 3.572423
12 3 0.7032625 0.02493774 4.06116
13 3 1.181079 -0.2246641 4.126737
14 3 0.4866959 0.9754095 5.970108
15 3 -0.04324835 1.258261 6.103528
1 4 -3.523344 -0.6817959 -0.4917725
2 4 -3.310992 -0.5357922 -0.4887738
3 4 -2.908601 -0.1217966 -0.4519323
4 4 -2.759728 -0.01261795 -0.533189
5 4 -2.313693 -0.2305185 -0.4489968
6 4 -1.930232 -0.06315195 -0.4176983
7 4 -0.7526831 0.8859039 -0.3424854
8 4 -0.7840752 0.1008104 1.479284
9 4 -0.8280568 -0.33116 2.119825
10 4 -0.01813174 -0.209015 3.015413
11 4 0.2715617 -0.06671178 4.1716
12 4 0.8078517 0.1032861 4.473433
13 4 1.538298 -0.1158754 4.247464
14 4 0.4738207 1.327406 6.543762
15 4 0.0322811 1.616654 6.88323
1 5 -3.64853 -0.7583805 -0.527436
2 5 -3.465533 -0.6809398 -0.4895686
3 5 -3.061881 -0.1990834 -0.4128229
4 5 -2.909167 0.08082111 -0.4029549
5 5 -2.331481 0.0269969 -0.5468038
6 5 -1.885705 0.1976169 -0.4322483
7 5 -0.4417327 0.4849046 -0.5376595
8 5 -0.6523385 0.0106257 1.740989
9 5 -0.7077593 -0.3408169 2.55117
10 5 0.1661448 0.1851308 3.432895
11 5 0.559975 -0.08047028 4.506371
12 5 0.9961607 0.226141 4.850886
13 5 1.899185 0.05702471 4.174539
14 5 0.7330539 1.584227 6.731084
15 5 0.01735672 2.249011 7.401819
1 6 -3.753598 -0.8056016 -0.5535917
2 6 -3.614792 -0.7831474 -0.4671212
3 6 -3.200038 -0.2367205 -0.3143497
4 6 -3.060009 0.1040454 -0.2447485
5 6 -2.437846 0.3465139 -0.2938356
6 6 -2.094842 0.02805352 -0.2861371
7 6 -0.7265614 -0.3351357 -0.01332885
8 6 -0.4368853 -0.2003411 1.777094
9 6 -0.3412117 0.09732894 3.046106
10 6 0.3316348 0.2872164 4.134874
11 6 0.6183252 0.386023 4.695882
12 6 0.8640876 0.5737394 5.447416
13 6 2.148017 0.2490084 4.358526
14 6 0.527006 3.089743 7.5517
15 6 0.0002954054 3.299604 7.849792
1 7 -3.850129 -0.8847138 -0.5981102
2 7 -3.698328 -0.8006419 -0.4075146
3 7 -3.498579 -0.5563123 -0.3566792
4 7 -3.35463 -0.134795 -0.1015792
5 7 -2.699878 0.1694048 -0.1553284
6 7 -2.281137 -0.3116815 -0.3150874
7 7 -1.488283 -0.4028264 0.07129597
8 7 -0.2036823 -0.6289898 1.901265
9 7 0.257016 -0.1180285 3.76144
10 7 0.6887205 0.2846384 5.095611
11 7 0.6790974 0.5936382 4.750598
12 7 1.037211 0.6071728 5.385729
13 7 2.371881 0.738308 4.462141
14 7 2.760036 0.4019223 5.342889
15 7 0.2264399 4.071953 8.370982
