lat camp flt x yday
5 21 1 -0.6667738 210
15 21 1 -0.6252435 210
25 21 1 -0.44945 210
35 21 1 NA 210
5 22 1 -0.9501858 25
15 22 1 0.4141896 25.69633
25 22 1 2.365741 25.9619
35 22 1 3.30966 25.85816
-5 23 1 NA 270
5 23 1 -2.474021 270
15 23 1 -3.58258 270
25 23 1 -4.973395 270
35 23 1 -4.434611 270.5467
5 24 1 0.5738171 113
15 24 1 2.530624 113
25 24 1 3.01615 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.95733 213
35 22 2 1.407033 28
45 22 2 3.844809 28
55 22 2 4.881719 28
65 22 2 5.431063 29
75 22 2 5.575574 29
35 23 2 -3.833249 273
45 23 2 -3.155575 273
55 23 2 -4.539484 273
65 23 2 -8.085468 274
75 23 2 -4.490395 273.8494
35 24 2 5.016899 116
45 24 2 5.640899 116
55 24 2 6.133198 116
65 24 2 6.491455 117
75 24 2 6.621709 116.4878
25 21 3 -0.7693522 216
35 21 3 -2.244245 215.4057
45 21 3 -2.602516 215
55 21 3 -3.936877 215
65 21 3 -7.720573 215
15 22 3 NA 32
25 22 3 2.418575 32
35 22 3 4.099309 32
45 22 3 4.82939 31
55 22 3 5.116887 31
65 22 3 4.824183 31
25 23 3 -4.400753 276.5235
35 23 3 -5.606015 276
45 23 3 -4.076379 276
55 23 3 -1.285435 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.94866 118.7636
35 24 3 5.898759 118
45 24 3 5.64653 118
55 24 3 5.163188 118
65 24 3 NA 118
-15 21 4 -1.178096 219
-5 21 4 -0.9458081 218.5256
5 21 4 -0.9399144 218
15 21 4 -1.203393 218
-15 22 4 -1.541718 34
-5 22 4 -1.298896 33.82339
5 22 4 -0.3558562 33
15 22 4 0.8730073 33
-15 23 4 -3.143979 279
-5 23 4 -2.851397 279
5 23 4 -2.948542 278.4583
15 23 4 -3.780376 278
-15 24 4 -2.831869 121
-5 24 4 -1.292006 120.7323
5 24 4 -0.2386454 120
15 24 4 2.132482 120
-45 21 5 -2.065319 220.8525
-35 21 5 -2.109559 220
-25 21 5 NA 220
-15 21 5 -1.267019 220
-55 22 5 -4.155106 36
-45 22 5 -3.195468 35.98084
-35 22 5 -3.258985 35
-25 22 5 -2.955456 35
-15 22 5 -2.212644 35
-55 23 5 -2.903597 281
-45 23 5 -2.760758 280.9263
-35 23 5 -2.725192 280
-25 23 5 -2.868689 280
-15 23 5 -3.323956 280
-45 24 5 -3.043721 123
-35 24 5 -3.082282 122.4536
-25 24 5 -3.088102 122
-15 24 5 -3.051185 122
-65 21 6 -2.593515 225
-55 21 6 -2.429973 224.8609
-45 21 6 -2.274293 224
-65 22 6 -4.360039 40.63423
-55 22 6 -4.050724 40.48457
-45 22 6 NA 40
-65 23 6 -3.126126 283.4625
-55 23 6 -2.801115 283.4305
-45 23 6 -2.874547 283
-65 24 6 -3.68196 126
-55 24 6 -3.346012 125.5208
-45 24 6 -3.596391 125
-55 21 7 -2.496637 227
-45 21 7 -2.573699 227
-35 21 7 -2.177061 227
-25 21 7 -1.53452 227
-15 21 7 -1.22988 227
-5 21 7 NA 227
-55 22 7 -3.711376 43
-45 22 7 -3.502906 43
-35 22 7 -3.049795 43
-25 22 7 -3.01363 43
-15 22 7 -3.10708 43
-5 22 7 -0.4841126 43
-65 23 7 -3.11908 286
-55 23 7 -3.135225 286
-65 24 7 -3.888677 128
-55 24 7 -3.495805 128
-5 21 8 -1.168557 229
5 21 8 -1.595324 229
15 21 8 -2.983373 229
25 21 8 -3.224707 229
35 21 8 -3.70399 229
-5 22 8 0.09910798 45
5 22 8 1.954453 45
15 22 8 1.148068 45
25 22 8 1.858227 45
35 22 8 2.746894 45
-55 23 8 NA 289
-45 23 8 -3.118575 289
-35 23 8 -3.084202 289
-25 23 8 -2.90068 289
-15 23 8 -3.205683 289
-5 23 8 -2.213418 289
-55 24 8 -3.525815 131
-45 24 8 -3.289482 131
-35 24 8 -2.597629 131
-25 24 8 -2.427394 131
-15 24 8 -2.230919 131
-5 24 8 -1.482431 131
35 21 9 NA 232
45 21 9 -5.098291 232
55 21 9 NA 232
65 21 9 -7.266357 232
75 21 9 -7.886411 232
35 22 9 2.884675 48
45 22 9 2.724859 48
55 22 9 4.272962 48
65 22 9 5.405164 48
75 22 9 4.937843 48
-5 23 9 -3.024008 291
5 23 9 -2.804945 291
15 23 9 -1.832738 291
-5 24 9 -1.463346 133
5 24 9 1.250986 133
15 24 9 3.301816 133
25 24 9 3.514816 133
35 24 9 4.220668 133
65 22 10 4.575213 49
75 22 10 5.290771 49
5 23 10 -1.799292 292
15 23 10 -2.000509 292
25 23 10 -3.251837 292
35 23 10 -2.684959 292
35 24 10 5.189553 136
45 24 10 5.084109 136
55 24 10 5.429889 136
65 24 10 5.332073 136
35 22 11 2.912555 51
45 22 11 4.849171 51
55 22 11 5.235921 51
65 22 11 4.973472 51
35 23 11 -2.84974 295
45 23 11 -1.867434 295
55 23 11 -0.25112 295
65 23 11 0.2824661 295
45 24 11 5.363443 137
65 24 11 5.457393 137
45 23 12 -2.869995 297
55 23 12 1.924168 297
65 23 12 0.009106615 297
75 23 12 0.0369439 297
45 24 12 5.432085 138
55 24 12 NA 138
65 24 12 6.408458 138.286
75 24 12 6.032539 138
35 23 13 -2.894419 299.0926
45 23 13 -2.486295 299
55 23 13 -1.203077 299
65 23 13 0.5978 299
35 24 13 3.567747 140
45 24 13 4.994764 140
55 24 13 5.935894 140
65 24 13 5.83559 140
