lat prs annmn cos sin
1 1 -3.079603 -0.4417023 -0.4040052
2 1 -2.90979 -0.4280302 -0.2392907
3 1 -2.794841 -0.5137768 -0.2297047
4 1 -2.47503 -0.7910727 -0.008007568
5 1 -2.412388 -0.8827818 0.348394
6 1 -2.193352 -0.9468998 0.5750109
7 1 -1.842017 -0.895475 1.434973
8 1 -1.359287 -0.8827523 1.834365
9 1 -1.172634 -1.15904 2.729377
10 1 -0.8888056 -1.125705 3.474998
11 1 -0.7499417 -1.558986 4.500368
12 1 -0.09190346 -0.7837376 4.853582
13 1 -0.1497445 0.3866955 5.55469
14 1 -0.4815535 0.262449 6.271969
15 1 -1.20211 0.8023956 6.627904
1 2 -3.244092 -0.3869391 -0.541208
2 2 -3.085985 -0.3698136 -0.3752875
3 2 -2.810063 -0.3249076 -0.3191312
4 2 -2.583761 -0.6318726 -0.1865438
5 2 -2.605549 -1.105041 0.05711511
6 2 -2.330518 -1.051286 0.3998617
7 2 -1.633679 -0.2904355 1.13827
8 2 -1.295722 -0.7302246 1.898241
9 2 -1.113859 -1.346511 3.106789
10 2 -0.9005051 -1.642358 4.153169
11 2 -0.5056167 -1.282042 4.928084
12 2 0.2563789 -0.2530693 5.292237
13 2 0.5316935 0.8856411 5.392548
14 2 0.2263574 1.1379 6.606448
15 2 -0.2371717 1.697564 6.943917
1 3 -3.39474 -0.4918597 -0.6100714
2 3 -3.189603 -0.3481015 -0.476147
3 3 -2.854063 -0.2336139 -0.399136
4 3 -2.662231 -0.4232446 -0.3108434
5 3 -2.624039 -0.924004 -0.1047264
6 3 -2.450407 -0.8090228 0.1846077
7 3 -1.467349 0.02530515 0.9389454
8 3 -1.084509 -0.6179434 1.838304
9 3 -1.018804 -1.180604 3.161244
10 3 -0.7383589 -1.348422 4.4552
11 3 -0.237036 -1.051019 5.277367
12 3 0.6990664 -0.06697465 5.442461
13 3 1.297682 0.8688636 5.071381
14 3 1.058795 1.9152 6.146664
15 3 0.3829997 2.164464 6.468012
1 4 -3.531908 -0.6417126 -0.62857
2 4 -3.319319 -0.4509604 -0.5529485
3 4 -2.912568 -0.1487933 -0.4339602
4 4 -2.768887 -0.2975179 -0.325521
5 4 -2.490899 -0.569158 -0.3268619
6 4 -2.329354 -0.4101695 -0.02416297
7 4 -1.214299 0.4006741 0.6793722
8 4 -0.8481186 -0.3720992 1.740898
9 4 -0.789496 -0.9793872 3.07011
10 4 -0.2388448 -0.8972387 4.465928
11 4 0.07403373 -0.4095612 5.521193
12 4 1.139885 0.1116775 5.390563
13 4 2.013806 1.027506 4.657091
14 4 1.477827 2.397246 5.917096
15 4 0.7594676 2.682707 6.342955
1 5 -3.702557 -0.7096306 -0.6775431
2 5 -3.431538 -0.5470377 -0.6056794
3 5 -3.049372 -0.1853309 -0.4826591
4 5 -2.909248 -0.3034739 -0.2427625
5 5 -2.521472 -0.3211122 -0.5495497
6 5 -2.314268 -0.1861341 -0.3200817
7 5 -1.016445 0.7655166 0.6054923
8 5 -0.4931535 -0.2743402 1.687624
9 5 0.2671383 -0.01169591 2.145344
10 5 0.2938658 -0.08209181 4.394446
11 5 0.9834405 0.07522381 4.978813
12 5 1.668251 0.45255 5.187324
13 5 2.736117 1.102345 4.147629
14 5 1.916162 2.460944 5.401548
15 5 1.249389 3.212193 5.845876
1 6 -3.899544 -0.7058249 -0.7089475
2 6 -3.497519 -0.6895294 -0.7304238
3 6 -3.185388 -0.2040821 -0.4871217
4 6 -3.049782 -0.3613751 -0.205698
5 6 -2.82668 -0.2765605 -0.6117199
6 6 -2.530328 -0.03698287 -0.4311894
7 6 -1.293519 0.140606 0.4331943
8 6 -0.07363484 0.06712935 1.397312
9 6 1.231204 0.963317 2.038641
10 6 1.362182 0.6541544 3.883683
11 6 1.708177 1.398151 3.709782
12 6 2.323734 1.089851 4.616992
13 6 3.755579 1.457128 2.931294
14 6 2.353467 3.385582 4.460121
15 6 1.696161 3.751684 5.245538
1 7 -4.163182 -0.7425198 -0.8481076
2 7 -3.684033 -0.7924936 -0.5402266
3 7 -3.612502 -0.8072979 -0.2945622
4 7 -3.243201 -0.5606238 0.03258333
5 7 -3.167741 -0.393318 -0.4978763
6 7 -2.796262 -0.2321877 -0.4189923
7 7 -1.767025 -0.4617115 0.08275267
8 7 0.2401 0.2468432 1.231877
9 7 1.724863 0.514402 3.497462
10 7 2.328938 0.995446 4.334015
11 7 2.181989 2.395476 3.063225
12 7 3.11858 1.573909 3.672042
13 7 4.744478 1.928418 1.671614
14 7 5.1782 0.3258249 1.905782
15 7 2.021255 4.590522 4.359534
