lat prs camp flt x yday
5 350 21 1 -0.394039 210
15 350 21 1 -0.5263572 210
25 350 21 1 -0.2708964 210
35 350 21 1 -0.3489315 210
5 450 21 1 -0.6162268 210
15 450 21 1 -0.4730757 210
25 450 21 1 -0.1651259 210
5 550 21 1 -0.7106529 210
15 550 21 1 -0.5324163 210
25 550 21 1 -0.1848276 210
5 650 21 1 -0.7243923 210
15 650 21 1 -0.558006 210
25 650 21 1 -0.2748079 210
5 750 21 1 -0.7630009 210
15 750 21 1 -0.6023528 210
5 850 21 1 -0.7406638 210
15 850 21 1 -0.7273664 210
25 850 21 1 -0.5651178 210
5 950 21 1 -0.7184409 210
15 950 21 1 -0.9571302 210
25 950 21 1 -1.235925 210
5 350 22 1 -1.763732 25
15 350 22 1 -1.352761 25.64151
25 350 22 1 -0.003193189 25.73333
35 350 22 1 0.5731518 25.14894
5 450 22 1 -1.625472 25
15 450 22 1 -1.282748 25.5
25 450 22 1 -0.2841464 26
35 450 22 1 1.539394 26
5 550 22 1 -1.399386 25
15 550 22 1 -1.11252 25.51852
25 550 22 1 0.6942218 26
35 550 22 1 3.008678 26
5 650 22 1 -0.7545333 25
15 650 22 1 -0.3886711 25.5
25 650 22 1 2.134549 26
35 650 22 1 4.075246 26
5 750 22 1 -0.6991147 25
15 750 22 1 0.7812501 25.71429
25 750 22 1 3.543563 26
35 750 22 1 4.903602 26
5 850 22 1 -0.3014118 25
15 850 22 1 2.817875 26
25 850 22 1 4.785407 26
35 850 22 1 5.757887 26
5 950 22 1 -0.107651 25
15 950 22 1 3.436902 26
25 950 22 1 5.689785 26
-5 350 23 1 -3.77717 270
5 350 23 1 -3.708016 270
15 350 23 1 -4.960326 270
25 350 23 1 -5.199302 270
35 350 23 1 -7.452612 270.2581
-5 450 23 1 -3.949042 270
5 450 23 1 -4.013099 270
15 450 23 1 -6.023391 270
25 450 23 1 -6.849521 270
35 450 23 1 -7.919006 270.4923
-5 550 23 1 -3.503093 270
5 550 23 1 -3.34524 270
15 550 23 1 -5.855318 270
25 550 23 1 -7.395069 270
35 550 23 1 -8.067558 270.4688
5 650 23 1 -2.110428 270
15 650 23 1 -4.282555 270
