lat camp flt x yday
5 21 1 -0.7471185 210
15 21 1 -0.5126362 210
25 21 1 -0.254534 210
35 21 1 NA 210
5 22 1 -0.9850164 25
15 22 1 0.05930659 25.69633
25 22 1 1.705129 25.9619
35 22 1 2.364449 25.85816
-5 23 1 NA 270
5 23 1 -2.956373 270
15 23 1 -4.336567 270
25 23 1 -4.804897 270
35 23 1 -3.674334 270.5467
5 24 1 0.9143591 113
15 24 1 2.529877 113
25 24 1 2.797548 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.474117 213
35 22 2 0.973348 28
45 22 2 2.907471 28
55 22 2 3.790778 28
65 22 2 4.375211 29
75 22 2 4.424925 29
35 23 2 -5.473647 273
45 23 2 -5.224132 273
55 23 2 -4.957415 273
65 23 2 -5.186536 274
75 23 2 -5.293622 273.8494
35 24 2 4.548339 116
45 24 2 5.146403 116
55 24 2 5.745113 116
65 24 2 6.658317 117
75 24 2 6.896805 116.4878
25 21 3 -0.9083702 216
35 21 3 -2.41816 215.4057
45 21 3 -2.775115 215
55 21 3 -4.080644 215
65 21 3 -8.5021 215
15 22 3 NA 32
25 22 3 1.748734 32
35 22 3 3.173061 32
45 22 3 3.918185 31
55 22 3 4.227188 31
65 22 3 3.878451 31
25 23 3 -4.821954 276.5235
35 23 3 -4.288895 276
45 23 3 -3.154628 276
55 23 3 -1.730024 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.514542 118.7636
35 24 3 5.346198 118
45 24 3 5.326372 118
55 24 3 5.0112 118
65 24 3 NA 118
-15 21 4 -1.23915 219
-5 21 4 -0.977491 218.5256
5 21 4 -0.8139537 218
15 21 4 -1.024059 218
-15 22 4 -1.578929 34
-5 22 4 -1.448402 33.82339
5 22 4 -0.5199899 33
15 22 4 0.5240159 33
-15 23 4 -3.059656 279
-5 23 4 -2.549824 279
5 23 4 -2.969942 278.4583
15 23 4 -4.281625 278
-15 24 4 -2.877707 121
-5 24 4 -1.106848 120.7323
5 24 4 0.01866613 120
15 24 4 1.958952 120
-45 21 5 -2.548855 220.8525
-35 21 5 -2.515066 220
-25 21 5 NA 220
-15 21 5 -1.330025 220
-55 22 5 -3.978132 36
-45 22 5 -3.451116 35.98084
-35 22 5 -3.367614 35
-25 22 5 -2.96686 35
-15 22 5 -2.137457 35
-55 23 5 -3.232229 281
-45 23 5 -3.020031 280.9263
-35 23 5 -2.834714 280
-25 23 5 -2.565451 280
-15 23 5 -3.070599 280
-45 24 5 -3.052284 123
-35 24 5 -3.193586 122.4536
-25 24 5 -3.085415 122
-15 24 5 -2.985259 122
-65 21 6 -3.154771 225
-55 21 6 -2.914543 224.8609
-45 21 6 -2.652755 224
-65 22 6 -4.368532 40.63423
-55 22 6 -4.041267 40.48457
-45 22 6 NA 40
-65 23 6 -3.257828 283.4625
-55 23 6 -2.990589 283.4305
-45 23 6 -2.811796 283
-65 24 6 -3.500266 126
-55 24 6 -3.350259 125.5208
-45 24 6 -3.640215 125
-55 21 7 -2.875597 227
-45 21 7 -2.935212 227
-35 21 7 -2.697321 227
-25 21 7 -1.768583 227
-15 21 7 -1.366657 227
-5 21 7 NA 227
-55 22 7 -3.730218 43
-45 22 7 -3.54162 43
-35 22 7 -3.205402 43
-25 22 7 -3.954846 43
-15 22 7 -3.749005 43
-5 22 7 0.3817134 43
-65 23 7 -3.158237 286
-55 23 7 -3.189917 286
-65 24 7 -3.706715 128
-55 24 7 -3.275614 128
-5 21 8 -0.9923433 229
5 21 8 -2.297325 229
15 21 8 -3.909816 229
25 21 8 -3.650388 229
35 21 8 -3.769287 229
-5 22 8 1.030784 45
5 22 8 2.569472 45
15 22 8 1.125814 45
25 22 8 1.366306 45
35 22 8 2.170727 45
-55 23 8 NA 289
-45 23 8 -2.802147 289
-35 23 8 -2.911421 289
-25 23 8 -2.6393 289
-15 23 8 -2.479998 289
-5 23 8 -0.4984586 289
-55 24 8 -3.369142 131
-45 24 8 -3.236172 131
-35 24 8 -2.826207 131
-25 24 8 -2.667825 131
-15 24 8 -2.397405 131
-5 24 8 -1.734563 131
35 21 9 NA 232
45 21 9 -5.499256 232
55 21 9 NA 232
65 21 9 -7.601593 232
75 21 9 -8.769305 232
35 22 9 2.196158 48
45 22 9 2.104346 48
55 22 9 3.506972 48
65 22 9 4.386577 48
75 22 9 4.007374 48
