lat prs camp flt x yday
5 350 21 1 -0.2866244 210
15 350 21 1 -0.5611289 210
25 350 21 1 -0.2642732 210
35 350 21 1 -0.4799572 210
5 450 21 1 -0.4298688 210
15 450 21 1 -0.4185814 210
25 450 21 1 0.05426164 210
5 550 21 1 -0.5607966 210
15 550 21 1 -0.4626991 210
25 550 21 1 0.1339179 210
5 650 21 1 -0.6756884 210
15 650 21 1 -0.5107372 210
25 650 21 1 -0.1744039 210
5 750 21 1 -0.8359866 210
15 750 21 1 -0.4818346 210
5 850 21 1 -1.123611 210
15 850 21 1 -0.5588531 210
25 850 21 1 -0.4797409 210
5 950 21 1 -1.317253 210
15 950 21 1 -0.5946193 210
25 950 21 1 -0.7969653 210
5 350 22 1 -1.718656 25
15 350 22 1 -1.336743 25.64151
25 350 22 1 -0.1709326 25.73333
35 350 22 1 0.2083565 25.14894
5 450 22 1 -1.645188 25
15 450 22 1 -1.324618 25.5
25 450 22 1 -0.4505657 26
35 450 22 1 0.9550227 26
5 550 22 1 -1.479789 25
15 550 22 1 -1.188812 25.51852
25 550 22 1 0.3360924 26
35 550 22 1 2.124646 26
5 650 22 1 -0.9003625 25
15 650 22 1 -0.5320029 25.5
25 650 22 1 1.491381 26
35 650 22 1 2.946284 26
5 750 22 1 -0.7786566 25
15 750 22 1 0.4763716 25.71429
25 750 22 1 2.531066 26
35 750 22 1 3.546616 26
5 850 22 1 -0.2540962 25
15 850 22 1 1.944765 26
25 850 22 1 3.580983 26
35 850 22 1 4.405772 26
5 950 22 1 -0.118367 25
15 950 22 1 2.376185 26
25 950 22 1 4.617882 26
-5 350 23 1 -3.8939 270
5 350 23 1 -3.771228 270
15 350 23 1 -4.260682 270
25 350 23 1 -4.329723 270
35 350 23 1 -5.288934 270.2581
-5 450 23 1 -3.829214 270
5 450 23 1 -3.788846 270
15 450 23 1 -4.76286 270
25 450 23 1 -5.225127 270
35 450 23 1 -5.498436 270.4923
-5 550 23 1 -3.548964 270
5 550 23 1 -3.530679 270
15 550 23 1 -4.861759 270
25 550 23 1 -5.514777 270
35 550 23 1 -5.509351 270.4688
5 650 23 1 -2.859211 270
15 650 23 1 -4.415937 270
25 650 23 1 -5.661366 270
35 650 23 1 -5.404265 270.4324
5 750 23 1 -2.528161 270
15 750 23 1 -3.909526 270
25 750 23 1 -5.610792 270
35 750 23 1 -2.816447 270.6154
5 850 23 1 -2.238816 270
15 850 23 1 -3.89376 270
25 850 23 1 -4.306397 270
35 850 23 1 -1.402479 270.66
5 950 23 1 -1.97767 270
15 950 23 1 -4.251443 270
25 950 23 1 -2.986096 270
35 950 23 1 0.1995757 270.9
5 350 24 1 0.9991298 113
15 350 24 1 1.905615 113
25 350 24 1 1.154503 113
35 350 24 1 1.941233 113
5 450 24 1 0.801444 113
15 450 24 1 1.939646 113
25 450 24 1 2.041426 113
35 450 24 1 2.486213 113
5 550 24 1 0.7606893 113
15 550 24 1 2.295234 113
25 550 24 1 2.18405 113
35 550 24 1 3.289538 113.3462
5 650 24 1 0.8033205 113
15 650 24 1 2.370627 113
25 650 24 1 2.47443 113
35 650 24 1 3.564751 113.4667
5 750 24 1 1.25767 113
15 750 24 1 2.50875 113
25 750 24 1 2.836993 113
5 850 24 1 0.9841296 113
15 850 24 1 2.548141 113
25 850 24 1 2.950036 113
5 950 24 1 0.7941305 113
15 950 24 1 4.141125 113
25 950 24 1 5.941396 113
35 350 21 2 -0.5156746 213
45 350 21 2 -1.073412 213
65 350 21 2 -6.210835 213.1282
75 350 21 2 -8.405292 213
65 450 21 2 -7.11185 213.7614
75 450 21 2 -7.885403 213
65 550 21 2 -7.926927 213
75 550 21 2 -7.996737 213
65 650 21 2 -9.020031 213
75 650 21 2 -8.75439 213
75 750 21 2 -8.828251 213
75 850 21 2 -8.71899 213
75 950 21 2 -8.729759 213
35 350 22 2 0.1600812 28
45 350 22 2 1.068239 28
55 350 22 2 1.804894 28
65 350 22 2 2.066783 29
75 350 22 2 2.199433 29
35 450 22 2 0.3492659 28
45 450 22 2 2.205888 28
55 450 22 2 2.907523 28
65 450 22 2 3.730894 29
75 450 22 2 3.975664 29
35 550 22 2 0.3085123 28
45 550 22 2 2.721513 28
55 550 22 2 3.520201 28
65 550 22 2 4.356134 29
75 550 22 2 4.149279 29
35 650 22 2 0.6163172 28
45 650 22 2 2.747012 28
55 650 22 2 4.117681 28
65 650 22 2 4.555149 29
75 650 22 2 4.484023 29
35 750 22 2 1.087765 28
45 750 22 2 3.220638 28
55 750 22 2 4.552665 28
65 750 22 2 4.899218 29
75 750 22 2 4.941141 29
35 850 22 2 1.895749 28
45 850 22 2 3.979578 28
55 850 22 2 4.745177 28
65 850 22 2 5.392779 29
75 850 22 2 5.437777 29
35 950 22 2 2.395746 28
45 950 22 2 4.409427 28
55 950 22 2 4.887309 28
65 950 22 2 5.625519 29
75 950 22 2 5.787156 29
35 350 23 2 -5.191176 273
45 350 23 2 -5.032993 273
55 350 23 2 -5.10235 273
65 350 23 2 -5.209926 274
75 350 23 2 -5.202477 273.5581
35 450 23 2 -5.246612 273
45 450 23 2 -5.007122 273
55 450 23 2 -5.064622 273
65 450 23 2 -5.188882 274
75 450 23 2 -4.983121 273.5455
35 550 23 2 -5.05907 273
45 550 23 2 -4.822578 273
55 550 23 2 -5.156745 273
65 550 23 2 -5.262675 274
75 550 23 2 -4.82914 273.8421
35 650 23 2 -5.249191 273
45 650 23 2 -4.690984 273
55 650 23 2 -5.405177 273
65 650 23 2 -5.167493 274
75 650 23 2 -5.048161 274
35 750 23 2 -5.976094 273
45 750 23 2 -5.160372 273
55 750 23 2 -5.520393 273
65 750 23 2 -5.103705 274
75 750 23 2 -5.350946 274
35 850 23 2 -5.89838 273
45 850 23 2 -5.902601 273
55 850 23 2 -5.406423 273
75 850 23 2 -5.735779 274
35 950 23 2 -5.695003 273
45 950 23 2 -5.952277 273
55 950 23 2 -3.046195 273
75 950 23 2 -5.905732 274
35 350 24 2 3.441344 116
45 350 24 2 3.708895 116
55 350 24 2 4.400431 116
65 350 24 2 5.047868 117
75 350 24 2 4.458305 116.36
35 450 24 2 3.82267 116
45 450 24 2 4.176401 116
55 450 24 2 4.966539 116
65 450 24 2 5.539506 117
75 450 24 2 5.732544 116.4762
35 550 24 2 4.065063 116
45 550 24 2 4.556777 116
55 550 24 2 5.227058 116
65 550 24 2 6.098878 117
75 550 24 2 6.495745 116.5179
35 650 24 2 4.139625 116
45 650 24 2 4.979221 116
55 650 24 2 5.657673 116
65 650 24 2 6.951169 117
75 650 24 2 7.343402 116.4921
35 750 24 2 4.802458 116
45 750 24 2 5.56698 116
55 750 24 2 6.283795 116
65 750 24 2 7.254749 117
75 750 24 2 7.801417 116.5172
35 850 24 2 5.396898 116
45 850 24 2 6.280378 116
55 850 24 2 6.577975 116
65 850 24 2 7.734877 117
75 850 24 2 8.104731 116.4468
35 950 24 2 6.170315 116
45 950 24 2 6.756169 116
55 950 24 2 7.102321 116
65 950 24 2 7.981169 117
75 950 24 2 8.341494 116.6042
25 350 21 3 -1.424357 216
35 350 21 3 -1.760723 215.2836
45 350 21 3 -4.44823 215
55 350 21 3 -6.077722 215
65 350 21 3 -7.606874 215
25 450 21 3 -0.8854534 216
35 450 21 3 -1.174876 215.3061
45 450 21 3 -3.62344 215
55 450 21 3 -4.815216 215
65 450 21 3 -8.57488 215
25 550 21 3 -0.8790423 216
35 550 21 3 -1.030668 215.4583
45 550 21 3 -2.836255 215
55 550 21 3 -4.334162 215
65 550 21 3 -8.311323 215
25 650 21 3 -0.7100567 216
35 650 21 3 -1.930905 215.2836
45 650 21 3 -2.327732 215
55 650 21 3 -3.808468 215
65 650 21 3 -8.373326 215
25 750 21 3 -0.642942 216
35 750 21 3 -2.807679 215.5333
45 750 21 3 -2.148093 215
55 750 21 3 -3.182586 215
65 750 21 3 -8.644659 215
35 850 21 3 -3.960563 215.4884
45 850 21 3 -2.02508 215
55 850 21 3 -2.710477 215
65 850 21 3 -9.501538 215
35 950 21 3 -4.261705 215.4865
45 950 21 3 -2.016977 215
55 950 21 3 -3.635875 215
25 350 22 3 0.4605177 32
35 350 22 3 1.388885 32
45 350 22 3 1.787761 31
55 350 22 3 2.085279 31
65 350 22 3 2.944141 31
25 450 22 3 0.3530637 32
35 450 22 3 1.989697 32
45 450 22 3 2.888389 31
55 450 22 3 3.082066 31
65 450 22 3 3.318989 31
25 550 22 3 0.9920283 32
35 550 22 3 2.657068 32
45 550 22 3 3.687761 31
55 550 22 3 3.884352 31
65 550 22 3 3.741289 31
25 650 22 3 1.416731 32
35 650 22 3 3.470883 32
45 650 22 3 4.284002 31
55 650 22 3 4.456199 31
65 650 22 3 4.007246 31
15 750 22 3 1.224955 32
25 750 22 3 2.043341 32
35 750 22 3 4.005529 32
45 750 22 3 4.620226 31
55 750 22 3 4.710668 31
65 750 22 3 4.464248 31
15 850 22 3 2.996053 32
25 850 22 3 3.046006 32
35 850 22 3 4.322008 32
45 850 22 3 4.991789 31
55 850 22 3 5.150686 31
65 850 22 3 4.794791 31
15 950 22 3 3.561509 32
25 950 22 3 3.929449 32
35 950 22 3 4.377358 32
45 950 22 3 5.167364 31
55 950 22 3 6.221068 31
25 350 23 3 -5.070713 277
35 350 23 3 -5.173799 276
45 350 23 3 -4.027754 276
55 350 23 3 -4.137952 276
65 350 23 3 -4.959458 276
25 450 23 3 -5.165649 277
35 450 23 3 -5.169891 276
45 450 23 3 -4.710941 276
55 450 23 3 -3.74354 276
65 450 23 3 -4.926331 276
25 550 23 3 -5.238523 276.3438
35 550 23 3 -5.286804 276
45 550 23 3 -5.070383 276
55 550 23 3 -3.650634 276
25 650 23 3 -5.029783 276.45
35 650 23 3 -5.181914 276
45 650 23 3 -4.908453 276
55 650 23 3 -2.884021 276
25 750 23 3 -4.589632 276.4571
35 750 23 3 -4.388455 276
45 750 23 3 -4.308986 276
55 750 23 3 -1.523744 276
25 850 23 3 -4.229047 276.4138
35 850 23 3 -2.742727 276
45 850 23 3 -1.909913 276
55 850 23 3 0.9772088 276
25 950 23 3 -4.430329 276
35 950 23 3 -2.078677 276
45 950 23 3 2.854035 276
55 950 23 3 2.852511 276
25 350 24 3 3.33526 119
35 350 24 3 4.404014 118
45 350 24 3 4.554943 118
55 350 24 3 2.864353 118
