lat prs annmn cos sin
1 1 -3.145741 -0.2476978 -0.3384054
2 1 -2.961108 -0.2851814 -0.2969921
3 1 -2.909655 -0.3582872 -0.301685
4 1 -2.609622 -0.8074862 -0.1783925
5 1 -2.49736 -0.9542881 0.03278509
6 1 -2.193647 -0.8778717 0.3311161
7 1 -1.782143 -0.6264589 1.193637
8 1 -1.51075 -0.9263927 2.032287
9 1 -1.582757 -1.465081 3.226624
10 1 -1.068915 -1.292159 3.459607
11 1 -0.6444097 -1.360733 3.706006
12 1 -0.1981112 -0.6941961 4.201272
13 1 -0.240148 0.4124517 4.672903
14 1 -0.4414663 0.4733368 5.097045
15 1 -1.150926 1.27134 5.164228
1 2 -3.309219 -0.2313368 -0.3764852
2 2 -3.142799 -0.240502 -0.3449904
3 2 -2.958524 -0.1900306 -0.3330266
4 2 -2.70347 -0.5213388 -0.2506663
5 2 -2.832857 -1.387872 -0.3395276
6 2 -2.455566 -1.162431 0.04538474
7 2 -1.262542 0.3650302 0.8195932
8 2 -1.649766 -1.124234 2.519355
9 2 -1.437109 -1.616529 3.450279
10 2 -0.8788886 -1.58907 3.739384
11 2 -0.4419209 -1.169556 4.069464
12 2 0.0383168 -0.2204679 4.585984
13 2 0.1370062 0.7840821 4.782782
14 2 -0.0484773 1.110958 5.679542
15 2 -0.4414084 1.743756 5.848565
1 3 -3.457548 -0.3546007 -0.3950341
2 3 -3.272102 -0.2764062 -0.3596397
3 3 -3.02812 -0.1412448 -0.3628354
4 3 -2.828374 -0.2396111 -0.2917985
5 3 -2.880414 -1.206605 -0.4525756
6 3 -2.569172 -0.8922892 -0.229282
7 3 -1.027142 0.8457612 0.5333568
8 3 -1.550972 -1.121642 2.703674
9 3 -1.429973 -1.621286 3.696503
10 3 -0.6196363 -1.245573 3.804661
11 3 -0.2020353 -0.939111 4.32575
12 3 0.2730387 0.06956097 4.787217
13 3 0.7546835 0.5035271 4.638562
14 3 0.2376816 1.459973 6.036978
15 3 -0.2275364 1.799356 6.200303
1 4 -3.585106 -0.5295349 -0.4187315
2 4 -3.371136 -0.3688692 -0.3900642
3 4 -3.104565 -0.1252735 -0.3401279
4 4 -2.960748 -0.04568991 -0.2733264
5 4 -2.657948 -0.6155499 -0.4346345
6 4 -2.325307 -0.2563146 -0.3264962
7 4 -0.4071338 1.59613 -0.08664218
8 4 -1.246569 -0.8136286 2.64972
9 4 -1.319794 -1.581394 3.888414
10 4 -0.3449537 -0.9767924 4.051474
11 4 -0.04968315 -0.338599 4.694936
12 4 0.5498647 0.2336196 4.951879
13 4 1.267679 0.4835699 4.655748
14 4 0.3849745 1.614697 6.449881
15 4 -0.1786066 2.011586 6.776811
1 5 -3.738456 -0.6430104 -0.4781983
2 5 -3.47625 -0.4788821 -0.3925202
3 5 -3.21138 -0.1756872 -0.3335958
4 5 -3.081034 -0.01749525 -0.1737111
5 5 -2.619659 -0.2477462 -0.5669307
6 5 -2.252897 0.03110277 -0.5011535
7 5 -0.1407065 1.648748 0.007758707
8 5 -1.119532 -1.002284 3.122924
9 5 -0.9127543 -1.374576 4.219299
10 5 -0.1202748 -0.3691748 4.315828
11 5 0.5201083 -0.1043037 4.648661
12 5 0.930779 0.3536028 5.119399
13 5 1.877174 0.3294233 4.588323
14 5 0.8369902 1.394097 6.377616
15 5 -0.01374731 2.141802 7.11186
1 6 -3.885867 -0.6449108 -0.4950015
2 6 -3.596489 -0.650895 -0.3121378
3 6 -3.301256 -0.136625 -0.3256039
4 6 -3.221096 -0.07341412 -0.1072586
5 6 -2.695265 0.01419113 -0.679642
6 6 -2.468727 0.06797249 -0.3672118
7 6 -0.7885558 0.5772879 0.1855293
8 6 -0.9673312 -1.025128 3.279754
9 6 -0.2787467 -0.7307206 4.452454
10 6 0.5361963 0.1419818 4.232988
11 6 0.8058459 0.7089587 4.431241
12 6 1.362896 0.5241739 5.301301
13 6 2.543536 0.376277 4.243965
14 6 0.9042152 2.173914 6.378176
15 6 0.06869603 2.517641 7.456922
1 7 -4.148167 -0.6971874 -0.453614
2 7 -3.826561 -0.7752459 0.05558512
3 7 -3.428455 -0.4038987 -0.3417037
4 7 -3.449716 -0.2754848 -0.08332968
5 7 -2.898041 -0.002707381 -0.7349816
6 7 -2.650455 -0.1018802 -0.3708736
7 7 -1.463134 -0.1767893 -0.04604346
8 7 -0.9053447 -1.218357 3.313293
9 7 0.5206116 -0.2383059 4.248416
10 7 1.131037 0.498975 4.805878
11 7 1.151747 1.330111 4.252143
12 7 2.139023 0.8650966 4.649892
13 7 3.357588 0.8848872 3.619352
14 7 2.726565 0.1073562 4.93774
15 7 -0.01435016 2.82833 7.900189
