lat camp flt x yday
5 21 1 -0.460482 210
15 21 1 -0.8816297 210
25 21 1 -0.9083174 210
35 21 1 NA 210
5 22 1 -0.7855939 25
15 22 1 0.6305839 25.69633
25 22 1 1.682212 25.9619
35 22 1 2.835886 25.85816
-5 23 1 NA 270
5 23 1 -2.593929 270
15 23 1 -4.045202 270
25 23 1 -4.239168 270
35 23 1 -4.339547 270.5467
5 24 1 0.7328705 113
15 24 1 1.840428 113
25 24 1 2.054859 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -5.820767 213
35 22 2 2.276712 28
45 22 2 2.807666 28
55 22 2 4.324464 28
65 22 2 3.921938 29
75 22 2 4.106561 29
35 23 2 -4.041825 273
45 23 2 -3.80228 273
55 23 2 -4.528926 273
65 23 2 -3.757451 274
75 23 2 -4.108046 273.8494
35 24 2 4.38291 116
45 24 2 4.681213 116
55 24 2 5.976926 116
65 24 2 6.267976 117
75 24 2 6.098737 116.4878
25 21 3 -0.9973206 216
35 21 3 -2.154537 215.4057
45 21 3 -2.595118 215
55 21 3 -2.857868 215
65 21 3 -6.525567 215
15 22 3 NA 32
25 22 3 2.223318 32
35 22 3 3.495915 32
45 22 3 3.933283 31
55 22 3 4.354247 31
65 22 3 3.946768 31
25 23 3 -3.929811 276.5235
35 23 3 -3.410363 276
45 23 3 -3.216369 276
55 23 3 -3.330163 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.261059 118.7636
35 24 3 5.079064 118
45 24 3 4.480669 118
55 24 3 4.4605 118
65 24 3 NA 118
-15 21 4 -1.080623 219
-5 21 4 -0.9801999 218.5256
5 21 4 -0.8199907 218
15 21 4 -1.084065 218
-15 22 4 -1.351776 34
-5 22 4 -1.210099 33.82339
5 22 4 0.02196109 33
15 22 4 0.8180025 33
-15 23 4 -2.713057 279
-5 23 4 -2.651599 279
5 23 4 -3.046478 278.4583
15 23 4 -3.691387 278
-15 24 4 -1.833868 121
-5 24 4 -1.324949 120.7323
5 24 4 -0.5150355 120
15 24 4 1.21486 120
-45 21 5 -2.457954 220.8525
-35 21 5 -2.577472 220
-25 21 5 NA 220
-15 21 5 -1.155211 220
-55 22 5 -4.15619 36
-45 22 5 -3.121253 35.98084
-35 22 5 -3.451365 35
-25 22 5 -2.512715 35
-15 22 5 -1.984441 35
-55 23 5 -2.883997 281
-45 23 5 -2.790872 280.9263
-35 23 5 -2.692323 280
-25 23 5 -2.517653 280
-15 23 5 -2.572501 280
-45 24 5 -3.074752 123
-35 24 5 -3.059814 122.4536
-25 24 5 -2.990685 122
-15 24 5 -2.770661 122
-65 21 6 -2.885143 225
-55 21 6 -2.77233 224.8609
-45 21 6 -2.62647 224
-65 22 6 -4.364478 40.63423
-55 22 6 -4.120188 40.48457
-45 22 6 NA 40
-65 23 6 -3.183859 283.4625
-55 23 6 -2.955864 283.4305
-45 23 6 -2.759203 283
-65 24 6 -3.525842 126
-55 24 6 -3.469191 125.5208
-45 24 6 -3.476626 125
-55 21 7 -2.748932 227
-45 21 7 -2.778049 227
-35 21 7 -2.02172 227
-25 21 7 -1.74485 227
-15 21 7 -0.6873355 227
-5 21 7 NA 227
-55 22 7 -3.695179 43
-45 22 7 -3.689446 43
-35 22 7 -3.132681 43
-25 22 7 -3.324944 43
-15 22 7 -2.94788 43
-5 22 7 -1.098245 43
-65 23 7 -3.305683 286
-55 23 7 -3.176768 286
-65 24 7 -3.716522 128
-55 24 7 -3.498752 128
-5 21 8 -0.1250236 229
5 21 8 -0.4221267 229
15 21 8 -2.577523 229
25 21 8 -2.966042 229
35 21 8 -2.655985 229
-5 22 8 1.232713 45
5 22 8 1.782487 45
15 22 8 1.090984 45
25 22 8 1.662835 45
35 22 8 1.500875 45
-55 23 8 NA 289
-45 23 8 -3.087461 289
-35 23 8 -2.924998 289
-25 23 8 -2.724507 289
-15 23 8 -2.480432 289
-5 23 8 -1.844687 289
-55 24 8 -3.49502 131
-45 24 8 -3.322111 131
-35 24 8 -2.671372 131
-25 24 8 -2.330081 131
-15 24 8 -2.331651 131
-5 24 8 -1.767671 131
35 21 9 NA 232
45 21 9 -3.605354 232
55 21 9 NA 232
65 21 9 -8.677683 232
75 21 9 -7.964356 232
35 22 9 2.060996 48
45 22 9 1.743263 48
55 22 9 1.730386 48
65 22 9 3.319407 48
75 22 9 3.956715 48
-5 23 9 -2.444632 291
5 23 9 -4.646239 291
15 23 9 -4.42803 291
-5 24 9 -2.026977 133
5 24 9 -0.4609256 133
15 24 9 1.95224 133
25 24 9 2.46915 133
35 24 9 3.612875 133
65 22 10 4.749786 49
75 22 10 4.270431 49
5 23 10 -5.00264 292
15 23 10 -4.140866 292
25 23 10 -3.213956 292
35 23 10 -2.361709 292
35 24 10 3.95025 136
45 24 10 4.130519 136
55 24 10 4.123977 136
65 24 10 4.847752 136
35 22 11 3.194226 51
45 22 11 3.984151 51
55 22 11 4.519344 51
65 22 11 4.545409 51
35 23 11 -3.030153 295
45 23 11 -2.250397 295
55 23 11 -1.84775 295
65 23 11 -1.545773 295
45 24 11 4.158668 137
65 24 11 5.256335 137
45 23 12 -2.442093 297
55 23 12 0.1999249 297
65 23 12 -2.528172 297
75 23 12 -2.318195 297
45 24 12 3.678973 138
55 24 12 NA 138
65 24 12 5.498952 138.286
75 24 12 5.127312 138
35 23 13 -2.610871 299.0926
45 23 13 -2.621669 299
55 23 13 -2.530073 299
65 23 13 -2.646039 299
35 24 13 4.098331 140
45 24 13 4.341942 140
55 24 13 5.396969 140
65 24 13 5.19135 140
