lat prs annmn cos sin
1 1 -3.303971 -0.4333762 -0.3893651
2 1 -3.101131 -0.2993091 -0.3831086
3 1 -2.917456 -0.1049555 -0.331649
4 1 -2.517637 -0.4130545 -0.2228646
5 1 -2.103619 -0.709166 -0.08324106
6 1 -1.67214 -0.4801721 0.05328516
7 1 -1.529578 -0.3303664 0.8371369
8 1 -1.290024 -0.3660107 1.534745
9 1 -1.071104 -0.6077647 2.456065
10 1 -0.3825358 -0.5663794 3.05446
11 1 0.06748226 -0.852253 3.318268
12 1 0.4861422 -0.4182561 3.575309
13 1 0.2463951 0.7737254 4.252367
14 1 0.1079945 1.047535 4.593638
15 1 -0.5142014 1.207647 4.712829
1 2 -3.437167 -0.5689649 -0.4248449
2 2 -3.244434 -0.3761516 -0.4005141
3 2 -2.943377 -0.2265655 -0.29725
4 2 -2.749 -0.4206127 -0.3618337
5 2 -2.318492 -1.017649 -0.3247344
6 2 -1.940186 -0.6102809 -0.1941513
7 2 -1.615625 -0.2164573 0.4745543
8 2 -1.306029 -0.540057 1.695447
9 2 -1.041269 -0.9638948 2.619151
10 2 -0.2886637 -0.8775001 3.065521
11 2 0.3325747 -0.7143484 3.551952
12 2 0.4940346 0.08674155 3.829297
13 2 0.5732658 0.8636625 4.426179
14 2 0.3767167 1.124818 5.151392
15 2 0.03419057 1.546723 5.291028
1 3 -3.542881 -0.6080318 -0.4532591
2 3 -3.328106 -0.4211392 -0.4176844
3 3 -2.992739 -0.2284528 -0.296166
4 3 -2.815713 -0.3734985 -0.3280231
5 3 -2.514685 -0.8032791 -0.2177975
6 3 -2.018865 -0.5875482 -0.1042465
7 3 -1.354682 0.1929644 0.2891862
8 3 -1.180408 -0.577135 1.800147
9 3 -1.001008 -0.9876662 2.708553
10 3 -0.1747504 -0.5086594 3.130153
11 3 0.4196814 -0.5121604 3.775005
12 3 0.5610924 0.2099636 4.08255
13 3 1.085508 0.3562176 4.248406
14 3 0.4502714 1.256377 5.733015
15 3 0.1270739 1.774142 5.487349
1 4 -3.635357 -0.5998647 -0.4729114
2 4 -3.424507 -0.5052805 -0.471349
3 4 -3.085684 -0.2293735 -0.3451493
4 4 -2.82265 -0.4470588 -0.2369863
5 4 -2.514337 -0.5547339 -0.2585527
6 4 -2.082005 -0.4214038 -0.05692428
7 4 -0.9367488 0.8201201 0.3145588
8 4 -1.008061 -0.4413026 1.825914
9 4 -0.8429416 -0.5942155 2.759999
10 4 -0.06861229 -0.1742209 3.190692
11 4 0.4511328 -0.230435 4.019204
12 4 0.716441 0.04826176 4.269436
13 4 1.325301 0.4121878 4.306199
14 4 0.5515209 1.225487 6.006723
15 4 0.1505035 1.759026 5.893544
1 5 -3.702729 -0.5965463 -0.4874404
2 5 -3.497358 -0.5060469 -0.5035457
3 5 -3.215119 -0.2965432 -0.4642401
4 5 -2.852832 -0.4319264 -0.1477081
5 5 -2.589843 -0.2841123 -0.388779
6 5 -2.178485 -0.3572567 -0.1247381
7 5 -0.6581593 0.8498877 0.30717
8 5 -0.9244976 -0.7664541 2.173262
9 5 -0.5410818 -0.2729809 3.16745
10 5 0.01503085 0.2504896 3.564254
11 5 0.6855501 -0.104184 4.497706
12 5 0.9382991 0.05850943 4.414404
13 5 1.58859 0.3255037 4.350772
14 5 0.8036459 0.9150702 5.92534
15 5 0.1177509 1.655342 6.248448
1 6 -3.75306 -0.6314384 -0.4840056
2 6 -3.529516 -0.5202532 -0.4823405
3 6 -3.351712 -0.2556624 -0.4924834
4 6 -3.026328 -0.4451973 -0.1409807
5 6 -2.673808 -0.213787 -0.3913038
6 6 -2.153172 -0.4035755 -0.1993817
7 6 -1.117299 -0.03733782 0.5002526
8 6 -0.830136 -0.943354 2.280967
9 6 -0.296598 -0.06077596 3.519488
10 6 0.1221352 0.1583393 4.211285
11 6 0.6479299 0.3405257 4.689233
12 6 1.136863 0.2149246 4.752646
13 6 1.77526 0.4191916 4.345273
14 6 0.7472857 1.499346 6.232888
15 6 0.3788466 1.383947 6.246437
1 7 -3.813422 -0.653485 -0.5310002
2 7 -3.579723 -0.4210754 -0.4031937
3 7 -3.264875 -0.4822007 -0.1994473
4 7 -3.292888 -0.5732623 -0.1806384
5 7 -2.784174 -0.4288407 -0.4371148
6 7 -2.32399 -0.5229112 -0.2115298
7 7 -1.599909 -0.2806851 0.3865175
8 7 -0.832129 -0.9458092 2.069717
9 7 0.05661802 -0.2210359 3.958667
10 7 0.1345089 0.4619666 4.804348
11 7 0.8310598 0.9076923 4.483438
12 7 1.084993 0.3895718 4.695199
13 7 1.828902 0.4789746 4.33613
14 7 2.571103 -0.2623514 4.653269
15 7 0.6449333 1.46532 6.520078
