lat prs annmn cos sin
1 1 -3.277587 -0.4576753 -0.4657237
2 1 -3.053025 -0.2908634 -0.4379654
3 1 -2.882691 -0.07777019 -0.3733506
4 1 -2.669889 -0.6905491 -0.3632129
5 1 -2.223987 -0.9532951 -0.2203989
6 1 -1.747494 -0.6165543 -0.1017088
7 1 -1.619113 -0.6777534 0.612275
8 1 -1.289699 -0.6623007 1.334809
9 1 -1.105395 -0.8589671 2.184725
10 1 -0.3110841 -0.5754848 2.958305
11 1 0.08839689 -0.9235942 3.330624
12 1 0.454763 -0.2518531 3.712893
13 1 0.1338323 1.128248 4.517056
14 1 -0.2232886 1.69131 5.192131
15 1 -0.8853653 1.8931 5.175672
1 2 -3.413633 -0.5829695 -0.5354504
2 2 -3.193344 -0.3782651 -0.4707558
3 2 -2.869686 -0.1872452 -0.3478439
4 2 -2.815696 -0.5319523 -0.4621125
5 2 -2.342623 -1.064946 -0.4105438
6 2 -1.953697 -0.697893 -0.3186047
7 2 -1.764645 -0.653079 0.3351654
8 2 -1.293719 -0.7694384 1.468146
9 2 -0.9232665 -1.070773 2.42254
10 2 -0.1857763 -0.8963006 2.943439
11 2 0.3379159 -0.7023997 3.589988
12 2 0.4799665 0.1949743 3.945709
13 2 0.4589947 1.152129 4.628003
14 2 0.05798913 1.731396 5.715247
15 2 -0.3119851 2.202376 5.743214
1 3 -3.519559 -0.6280369 -0.5771025
2 3 -3.287988 -0.4243612 -0.5281582
3 3 -2.920941 -0.1982865 -0.3722026
4 3 -2.837996 -0.41468 -0.4234926
5 3 -2.501799 -0.807777 -0.2900873
6 3 -2.014552 -0.6801017 -0.1794375
7 3 -1.486887 -0.1795664 0.09654977
8 3 -1.114229 -0.687239 1.589355
9 3 -0.8154002 -1.028104 2.526619
10 3 -0.1445935 -0.5268688 3.089317
11 3 0.4083736 -0.4883656 3.835937
12 3 0.5522721 0.1771133 4.180857
13 3 0.866106 0.6896322 4.453548
14 3 -0.1171987 2.177809 6.479592
15 3 -0.2438516 2.454925 5.94244
1 4 -3.613243 -0.6283168 -0.5901028
2 4 -3.402 -0.5427463 -0.6180223
3 4 -3.030053 -0.2022659 -0.4205615
4 4 -2.790659 -0.5181926 -0.2845705
5 4 -2.506227 -0.541056 -0.3494578
6 4 -2.10659 -0.5054467 -0.1313128
7 4 -1.050181 0.5998944 0.1699924
8 4 -0.9575168 -0.3809671 1.620803
9 4 -0.689982 -0.7156072 2.575323
10 4 -0.02928953 -0.203072 3.170912
11 4 0.4546081 -0.2161828 4.045001
12 4 0.7000091 -0.0822875 4.405789
13 4 1.028543 0.7102951 4.529594
14 4 -0.03219756 2.20704 6.67588
15 4 -0.3298993 2.611977 6.418138
1 5 -3.682823 -0.6191226 -0.5912652
2 5 -3.517089 -0.5923717 -0.6548912
3 5 -3.206067 -0.3372849 -0.5693008
4 5 -2.769994 -0.487333 -0.1363386
5 5 -2.577198 -0.2769718 -0.4657772
6 5 -2.239383 -0.4005025 -0.1531227
7 5 -0.728476 0.8100917 0.2649204
8 5 -0.7824863 -0.4998838 1.807009
9 5 -0.4216723 -0.443601 2.955146
10 5 0.03997567 0.2737407 3.578581
11 5 0.6902657 -0.1511994 4.466325
12 5 0.8778069 -0.03037502 4.598089
13 5 1.252807 0.6134141 4.654112
14 5 0.560458 1.291366 6.230537
15 5 -0.3627831 2.512712 6.701766
1 6 -3.744609 -0.6335017 -0.5542755
2 6 -3.624345 -0.7371337 -0.6414468
3 6 -3.285581 -0.2721578 -0.4908206
4 6 -2.932265 -0.39666 -0.1101508
5 6 -2.601165 -0.1425801 -0.4374153
6 6 -2.20648 -0.4526964 -0.2519393
7 6 -1.280577 -0.181567 0.3985586
8 6 -0.6547609 -0.7299764 1.810893
9 6 -0.1846454 -0.2441488 3.487033
10 6 0.1793008 0.1161491 4.272931
11 6 0.5773919 0.431307 4.681172
12 6 0.8927229 0.3476558 4.941972
13 6 1.403814 0.6014834 4.639403
14 6 0.2030995 2.256128 6.726188
15 6 -0.3956087 2.44184 6.929986
1 7 -3.804704 -0.6133892 -0.593344
2 7 -3.719336 -0.741325 -0.7364829
3 7 -3.545735 -1.263513 -0.5021535
4 7 -3.131718 -0.3266278 -0.1512587
5 7 -2.640648 -0.2225273 -0.4654142
6 7 -2.368726 -0.6142174 -0.2905315
7 7 -1.807056 -0.3799163 0.2833522
8 7 -0.7743967 -0.8669091 1.668493
9 7 0.3457019 -0.1411226 3.873129
10 7 0.1850513 0.394104 4.879943
11 7 0.6176715 1.032112 4.359073
12 7 0.6288654 0.471306 4.68568
13 7 1.469493 0.2477329 4.435914
14 7 2.407186 0.6674356 5.157378
15 7 -0.0494481 3.149126 7.273584
