lat camp flt x yday
5 21 1 -0.698062 210
15 21 1 -0.5728322 210
25 21 1 -0.1962133 210
35 21 1 NA 210
5 22 1 -0.6518865 25
15 22 1 0.318312 25.69633
25 22 1 1.696341 25.9619
35 22 1 2.77239 25.85816
-5 23 1 NA 270
5 23 1 -3.222858 270
15 23 1 -3.548339 270
25 23 1 -3.391569 270
35 23 1 -3.091317 270.5467
5 24 1 1.022796 113
15 24 1 2.536138 113
25 24 1 2.853862 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.847916 213
35 22 2 1.858133 28
45 22 2 2.819603 28
55 22 2 4.16293 28
65 22 2 4.893343 29
75 22 2 4.550258 29
35 23 2 -3.767709 273
45 23 2 -3.605646 273
55 23 2 -4.03043 273
65 23 2 -3.529393 274
75 23 2 -3.614625 273.8494
35 24 2 4.361973 116
45 24 2 4.861486 116
55 24 2 6.096511 116
65 24 2 6.714799 117
75 24 2 6.758931 116.4878
25 21 3 -1.406999 216
35 21 3 -2.671318 215.4057
45 21 3 -3.684445 215
55 21 3 -4.136471 215
65 21 3 -7.189609 215
15 22 3 NA 32
25 22 3 1.784367 32
35 22 3 3.138009 32
45 22 3 3.785267 31
55 22 3 4.144538 31
65 22 3 4.529579 31
25 23 3 -3.632804 276.5235
35 23 3 -3.306488 276
45 23 3 -3.101887 276
55 23 3 -2.723224 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.431705 118.7636
35 24 3 5.087669 118
45 24 3 4.524568 118
55 24 3 4.532836 118
65 24 3 NA 118
-15 21 4 -1.377704 219
-5 21 4 -0.9332721 218.5256
5 21 4 -0.627637 218
15 21 4 -0.9346244 218
-15 22 4 -1.647445 34
-5 22 4 -1.244537 33.82339
5 22 4 -0.04713729 33
15 22 4 0.7619291 33
-15 23 4 -2.733143 279
-5 23 4 -2.745972 279
5 23 4 -3.04447 278.4583
15 23 4 -3.57891 278
-15 24 4 -2.159793 121
-5 24 4 -1.569342 120.7323
5 24 4 -0.4339559 120
15 24 4 1.910619 120
-45 21 5 -2.535604 220.8525
-35 21 5 -2.67432 220
-25 21 5 NA 220
-15 21 5 -1.37966 220
-55 22 5 -4.379311 36
-45 22 5 -2.97459 35.98084
-35 22 5 -3.556896 35
-25 22 5 -2.888555 35
-15 22 5 -2.146358 35
-55 23 5 -2.907798 281
-45 23 5 -3.023309 280.9263
-35 23 5 -2.759669 280
-25 23 5 -2.512242 280
-15 23 5 -2.449423 280
-45 24 5 -3.075491 123
-35 24 5 -2.984915 122.4536
-25 24 5 -3.012235 122
-15 24 5 -2.648049 122
-65 21 6 -3.045874 225
-55 21 6 -2.951726 224.8609
-45 21 6 -2.925468 224
-65 22 6 -4.737025 40.63423
-55 22 6 -4.314323 40.48457
