lat prs annmn cos sin
1 1 -3.47444 -0.3360207 -0.4933447
2 1 -3.067532 -0.1744122 -0.4059059
3 1 -2.889062 -0.122338 -0.3744861
4 1 -2.276056 -0.455253 -0.001241407
5 1 -2.109883 -0.5845411 0.3140284
6 1 -1.837051 -0.5963394 0.361349
7 1 -1.577706 -0.6221279 1.112788
8 1 -1.375668 -0.592963 1.594707
9 1 -1.171973 -0.7874862 1.90049
10 1 -0.8102863 -1.116702 2.409013
11 1 -0.377987 -1.385114 2.777267
12 1 -0.03139913 -0.606091 3.09743
13 1 -0.1401594 0.5066625 3.942148
14 1 -0.2158994 0.8277957 4.417511
15 1 -0.9587042 0.9358333 4.60148
1 2 -3.855061 -0.3404645 -0.618637
2 2 -3.412167 -0.2133131 -0.5398088
3 2 -3.042789 -0.07550736 -0.4065336
4 2 -2.56955 -0.3930073 -0.2076859
5 2 -2.280689 -0.7269365 -0.01245952
6 2 -1.918242 -0.5512814 0.169297
7 2 -1.029384 0.2294174 0.8464743
8 2 -1.441262 -0.5862973 1.757505
9 2 -1.202085 -0.9912035 2.115432
10 2 -0.7465549 -1.23111 2.475677
11 2 -0.1129656 -1.163205 3.031977
12 2 0.146385 0.07915651 3.300254
13 2 0.1259682 0.6047324 4.281444
14 2 0.07250231 1.133185 5.364874
15 2 -0.5131596 1.780879 5.587329
1 3 -4.066296 -0.479704 -0.6853921
2 3 -3.612339 -0.3427436 -0.5894767
3 3 -3.224639 -0.03812221 -0.4109923
4 3 -2.782474 -0.2527052 -0.346754
5 3 -2.327419 -0.3800706 -0.06923306
6 3 -1.93904 -0.38882 0.1404734
7 3 -0.5376818 1.31837 0.7156902
8 3 -1.389041 -0.5710221 1.919019
9 3 -1.221315 -0.9576846 2.273488
10 3 -0.5106662 -0.722224 2.611936
11 3 0.1012024 -0.6709885 3.379424
12 3 0.242708 0.3551717 3.522564
13 3 0.4538149 0.5702502 4.3859
14 3 0.08705893 1.550119 5.984129
15 3 -0.4604397 2.258716 6.126634
1 4 -4.196821 -0.5882752 -0.741698
2 4 -3.864056 -0.4984048 -0.6806971
3 4 -3.494429 -0.04857374 -0.4963795
4 4 -3.078009 0.08545188 -0.4706155
5 4 -2.260742 0.01097445 -0.3041429
6 4 -1.808938 -0.1585477 0.1145931
7 4 0.06303664 2.123255 0.2197757
8 4 -1.007612 -0.4466644 2.469548
9 4 -1.021457 -1.02222 2.719655
10 4 -0.437674 -0.3105077 2.964554
11 4 0.1151779 -0.2828852 3.743813
12 4 0.3881411 0.3776211 3.958456
13 4 0.7661471 0.4207112 4.33835
14 4 -0.05360761 1.920623 6.518196
15 4 -0.6132049 2.480063 6.848014
1 5 -4.2948 -0.6060227 -0.8461889
2 5 -4.088666 -0.4990292 -0.7963973
3 5 -3.670648 0.05402813 -0.5995691
4 5 -3.332377 0.3424883 -0.5736591
5 5 -2.535615 0.4081062 -0.6417087
6 5 -2.059854 -0.03577207 -0.2105143
7 5 0.1278866 1.598292 -0.2096812
8 5 -1.217001 -0.7985757 2.922519
9 5 -0.4482878 -0.8841378 3.204722
10 5 -0.1833182 -0.1008992 3.534243
11 5 0.2816571 -0.0158011 4.479308
12 5 0.59551 0.3813996 4.360553
13 5 1.184121 0.1172826 4.41305
14 5 0.5719234 1.064398 6.247624
15 5 -0.3698331 2.573717 7.025554
1 6 -4.35122 -0.6022538 -0.9557826
2 6 -4.380733 -0.6766707 -1.004125
3 6 -3.827466 0.02001268 -0.6892951
4 6 -3.773833 0.4425047 -0.5158103
5 6 -2.907903 0.5102139 -0.4956158
6 6 -2.59856 -0.04731466 -0.4389682
7 6 -1.068847 0.04579131 -0.05537541
8 6 -1.085309 -0.5553796 2.55718
9 6 -0.1148003 -0.286263 3.462934
10 6 -0.01763687 0.08453434 4.063844
11 6 0.5585165 0.8880002 5.017453
12 6 0.6810177 0.4527662 5.278459
13 6 1.308045 0.612169 4.49037
14 6 0.6325613 1.633366 6.816108
15 6 -0.005716277 2.214802 7.203523
1 7 -4.429843 -0.7564347 -1.067383
2 7 -4.481161 -0.7789465 -1.04973
3 7 -4.079735 -0.3268323 -0.7310254
4 7 -3.990086 0.1718959 -0.3733087
5 7 -3.431782 -0.01265168 -0.5151584
6 7 -2.919991 -0.2902865 -0.556136
7 7 -1.69623 -0.2385684 -0.1447087
8 7 -0.7192177 -0.3392981 2.00318
9 7 0.2810284 -0.5224945 4.715493
10 7 0.3874429 0.5564626 5.462439
11 7 0.8010099 2.238974 5.284413
12 7 0.428254 0.756095 5.660798
13 7 1.297659 1.284443 4.612017
14 7 2.464875 0.1912649 5.476516
15 7 0.1775008 2.268847 7.470729
