lat prs camp flt x yday
5 350 21 1 -0.4503143 210
15 350 21 1 -0.6755218 210
25 350 21 1 -0.4130752 210
35 350 21 1 -0.3302401 210
5 450 21 1 -0.6786204 210
15 450 21 1 -0.5735785 210
25 450 21 1 -0.4006109 210
5 550 21 1 -0.7935154 210
15 550 21 1 -0.6070913 210
25 550 21 1 -0.4161421 210
5 650 21 1 -0.82475 210
15 650 21 1 -0.6653329 210
25 650 21 1 -0.2956559 210
5 750 21 1 -0.8863009 210
15 750 21 1 -0.6276425 210
5 850 21 1 -0.9645638 210
15 850 21 1 -0.607437 210
25 850 21 1 -0.3368716 210
5 950 21 1 -0.9238409 210
15 950 21 1 -0.7154244 210
25 950 21 1 -0.6348299 210
5 350 22 1 -1.41758 25
15 350 22 1 -1.121663 25.64151
25 350 22 1 -0.1543382 25.73333
35 350 22 1 0.451288 25.14894
5 450 22 1 -1.420158 25
15 450 22 1 -1.127761 25.5
25 450 22 1 -0.2317447 26
35 450 22 1 1.056237 26
5 550 22 1 -1.209364 25
15 550 22 1 -1.004194 25.51852
25 550 22 1 0.6593806 26
35 550 22 1 2.21569 26
5 650 22 1 -0.575625 25
15 650 22 1 -0.4094575 25.5
25 650 22 1 1.982452 26
35 650 22 1 3.009565 26
5 750 22 1 -0.3969868 25
15 750 22 1 0.4725644 25.71429
25 750 22 1 2.787084 26
35 750 22 1 3.399982 26
5 850 22 1 -0.03874289 25
15 850 22 1 1.659125 26
25 850 22 1 3.294794 26
35 850 22 1 3.683512 26
5 950 22 1 -0.008899023 25
15 950 22 1 2.077554 26
25 950 22 1 4.04359 26
-5 350 23 1 -1.63291 270
5 350 23 1 -1.899674 270
15 350 23 1 -2.728896 270
25 350 23 1 -2.718957 270
35 350 23 1 -3.157042 270.2581
-5 450 23 1 -1.518362 270
5 450 23 1 -1.877411 270
15 450 23 1 -2.958604 270
25 450 23 1 -3.054903 270
35 450 23 1 -3.350665 270.4923
-5 550 23 1 -1.594235 270
5 550 23 1 -2.451147 270
15 550 23 1 -3.086167 270
25 550 23 1 -3.346423 270
35 550 23 1 -3.854982 270.4688
5 650 23 1 -1.940175 270
15 650 23 1 -3.242687 270
25 650 23 1 -3.440691 270
35 650 23 1 -4.22344 270.4324
5 750 23 1 -1.531012 270
15 750 23 1 -3.642031 270
25 750 23 1 -3.512997 270
35 750 23 1 -4.240639 270.6154
5 850 23 1 -1.38888 270
15 850 23 1 -4.044793 270
25 850 23 1 -4.272807 270
35 850 23 1 -3.324417 270.66
5 950 23 1 -1.619323 270
15 950 23 1 -4.047731 270
25 950 23 1 -4.493007 270
35 950 23 1 -2.613084 270.9
5 350 24 1 0.7491021 113
15 350 24 1 1.525158 113
25 350 24 1 1.014746 113
35 350 24 1 1.679201 113
5 450 24 1 0.6598218 113
15 450 24 1 1.521541 113
25 450 24 1 1.592136 113
35 450 24 1 2.220505 113
5 550 24 1 0.5551995 113
15 550 24 1 1.543246 113
25 550 24 1 1.56831 113
35 550 24 1 3.034703 113.3462
5 650 24 1 1.390727 113
15 650 24 1 1.597479 113
25 650 24 1 1.689783 113
35 650 24 1 3.244571 113.4667
5 750 24 1 1.589782 113
15 750 24 1 1.732252 113
25 750 24 1 1.927345 113
5 850 24 1 1.092313 113
15 850 24 1 1.560041 113
25 850 24 1 2.36458 113
5 950 24 1 0.5092253 113
