lat camp flt x yday
5 21 1 -0.6778745 210
15 21 1 -0.5685938 210
25 21 1 -0.4581422 210
35 21 1 NA 210
5 22 1 -0.7636348 25
15 22 1 0.08906412 25.69633
25 22 1 1.860374 25.9619
35 22 1 2.418035 25.85816
-5 23 1 NA 270
5 23 1 -2.033034 270
15 23 1 -3.422876 270
25 23 1 -3.515633 270
35 23 1 -3.517037 270.5467
5 24 1 1.004413 113
15 24 1 2.017364 113
25 24 1 2.330272 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.169125 213
35 22 2 1.308313 28
45 22 2 2.865457 28
55 22 2 3.791902 28
65 22 2 4.611771 29
75 22 2 4.544809 29
35 23 2 -4.058236 273
45 23 2 -3.884403 273
55 23 2 -4.684464 273
65 23 2 -4.618317 274
75 23 2 -4.968672 273.8494
35 24 2 4.171674 116
45 24 2 4.847724 116
55 24 2 5.862963 116
65 24 2 6.757819 117
75 24 2 7.029254 116.4878
25 21 3 -0.5473335 216
35 21 3 -1.643834 215.4057
45 21 3 -1.99468 215
55 21 3 -2.275571 215
65 21 3 -8.415072 215
15 22 3 NA 32
25 22 3 1.926143 32
35 22 3 3.437582 32
45 22 3 4.265984 31
55 22 3 4.627555 31
65 22 3 4.011484 31
25 23 3 -3.543784 276.5235
35 23 3 -4.076203 276
45 23 3 -3.800982 276
55 23 3 -3.798112 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.517541 118.7636
35 24 3 5.191507 118
45 24 3 4.893303 118
55 24 3 4.130319 118
65 24 3 NA 118
-15 21 4 -1.030693 219
-5 21 4 -0.8763799 218.5256
5 21 4 -0.7309552 218
15 21 4 -0.855865 218
-15 22 4 -0.8752557 34
-5 22 4 -0.6967144 33.82339
5 22 4 0.007858545 33
15 22 4 0.6704368 33
-15 23 4 -2.654656 279
-5 23 4 -2.503583 279
5 23 4 -2.638525 278.4583
15 23 4 -3.247209 278
-15 24 4 -1.812812 121
-5 24 4 -0.6703044 120.7323
5 24 4 0.3417084 120
15 24 4 1.788838 120
-45 21 5 -2.341214 220.8525
-35 21 5 -2.354478 220
-25 21 5 NA 220
-15 21 5 -1.083618 220
-55 22 5 -4.120934 36
-45 22 5 -3.157707 35.98084
-35 22 5 -3.081876 35
-25 22 5 -1.785908 35
-15 22 5 -1.01501 35
-55 23 5 -2.597907 281
-45 23 5 -2.629582 280.9263
-35 23 5 -2.621495 280
-25 23 5 -2.515973 280
-15 23 5 -2.572092 280
-45 24 5 -3.052708 123
-35 24 5 -3.046288 122.4536
-25 24 5 -2.889883 122
-15 24 5 -2.643351 122
-65 21 6 -2.801923 225
-55 21 6 -2.637756 224.8609
-45 21 6 -2.563162 224
-65 22 6 -4.299939 40.63423
-55 22 6 -3.993149 40.48457
-45 22 6 NA 40
-65 23 6 -3.094833 283.4625
-55 23 6 -3.027397 283.4305
-45 23 6 -2.682106 283
-65 24 6 -3.614524 126
-55 24 6 -3.342056 125.5208
-45 24 6 -3.607964 125
-55 21 7 -2.736768 227
-45 21 7 -2.744161 227
-35 21 7 -2.273551 227
-25 21 7 -1.503656 227
-15 21 7 -1.046647 227
-5 21 7 NA 227
-55 22 7 -3.885872 43
-45 22 7 -3.387277 43
-35 22 7 -3.039421 43
-25 22 7 -4.260123 43
-15 22 7 -4.254364 43
-5 22 7 -0.836066 43
-65 23 7 -3.263284 286
-55 23 7 -3.205404 286
-65 24 7 -3.767975 128
-55 24 7 -3.464556 128
-5 21 8 -0.8816506 229
5 21 8 -2.230957 229
15 21 8 -3.481751 229
25 21 8 -3.347298 229
35 21 8 -4.003747 229
-5 22 8 0.8296236 45
5 22 8 2.599931 45
15 22 8 1.169581 45
25 22 8 1.480374 45
35 22 8 2.064435 45
-55 23 8 NA 289
-45 23 8 -2.716581 289
-35 23 8 -2.61072 289
-25 23 8 -2.389279 289
-15 23 8 -1.731411 289
-5 23 8 -0.7957658 289
-55 24 8 -3.535702 131
-45 24 8 -3.362837 131
-35 24 8 -3.150413 131
-25 24 8 -2.571587 131
-15 24 8 -2.355189 131
-5 24 8 -1.844018 131
35 21 9 NA 232
45 21 9 -5.099322 232
55 21 9 NA 232
65 21 9 -8.203624 232
75 21 9 -8.214634 232
35 22 9 2.214235 48
45 22 9 2.026715 48
55 22 9 3.132394 48
65 22 9 4.497212 48
75 22 9 4.047934 48
-5 23 9 -1.003466 291
5 23 9 -3.172303 291
15 23 9 -3.325163 291
-5 24 9 -1.776837 133
5 24 9 0.07803127 133
15 24 9 2.120494 133
25 24 9 2.753139 133
35 24 9 3.197684 133
65 22 10 4.612723 49
75 22 10 4.961449 49
5 23 10 -3.704067 292
15 23 10 -3.294953 292
25 23 10 -2.970293 292
35 23 10 -2.917388 292
35 24 10 3.848591 136
45 24 10 3.703776 136
55 24 10 4.270296 136
65 24 10 4.532419 136
35 22 11 2.757528 51
45 22 11 3.953515 51
55 22 11 4.166454 51
65 22 11 4.303637 51
35 23 11 -2.928836 295
45 23 11 -2.603365 295
55 23 11 -2.608647 295
65 23 11 -2.35166 295
45 24 11 4.411356 137
65 24 11 4.974632 137
45 23 12 -2.047553 297
55 23 12 1.393678 297
65 23 12 -2.789856 297
75 23 12 -2.793267 297
45 24 12 4.435252 138
55 24 12 NA 138
65 24 12 5.559112 138.286
75 24 12 5.3038 138
35 23 13 -2.548021 299.0926
45 23 13 -2.719931 299
55 23 13 -2.701018 299
65 23 13 -2.516212 299
35 24 13 4.414897 140
45 24 13 4.782533 140
55 24 13 5.636518 140
65 24 13 5.62919 140
