lat camp flt x yday
5 21 1 -0.6089643 210
15 21 1 -0.4442411 210
25 21 1 0.01739187 210
35 21 1 NA 210
5 22 1 -0.9054968 25
15 22 1 0.5127699 25.69633
25 22 1 2.233815 25.9619
35 22 1 3.504262 25.85816
-5 23 1 NA 270
5 23 1 -2.358356 270
15 23 1 -3.054445 270
25 23 1 -2.972277 270
35 23 1 -2.814676 270.5467
5 24 1 0.7235889 113
15 24 1 2.309678 113
25 24 1 2.820316 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -6.803407 213
35 22 2 2.37919 28
45 22 2 3.582374 28
55 22 2 4.973088 28
65 22 2 5.603817 29
75 22 2 5.381547 29
35 23 2 -3.27232 273
45 23 2 -3.286879 273
55 23 2 -2.971364 273
65 23 2 -2.670293 274
75 23 2 -2.496563 273.8494
35 24 2 4.886137 116
45 24 2 5.619156 116
55 24 2 7.12571 116
65 24 2 7.340701 117
75 24 2 7.364988 116.4878
25 21 3 -0.9551548 216
35 21 3 -2.103973 215.4057
45 21 3 -2.935236 215
55 21 3 -3.450089 215
65 21 3 -7.035067 215
15 22 3 NA 32
25 22 3 2.847407 32
35 22 3 4.410891 32
45 22 3 4.832641 31
55 22 3 5.301009 31
65 22 3 5.35395 31
25 23 3 -3.076286 276.5235
35 23 3 -2.377703 276
45 23 3 -2.261233 276
55 23 3 -1.841924 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 5.146306 118.7636
35 24 3 6.049716 118
45 24 3 5.455679 118
55 24 3 5.320813 118
65 24 3 NA 118
-15 21 4 -1.430091 219
-5 21 4 -1.0853 218.5256
5 21 4 -0.7738895 218
15 21 4 -0.6719514 218
-15 22 4 -1.878598 34
-5 22 4 -1.507361 33.82339
5 22 4 -0.3386249 33
15 22 4 0.8417261 33
-15 23 4 -2.435955 279
-5 23 4 -2.530715 279
5 23 4 -2.755158 278.4583
15 23 4 -3.177785 278
-15 24 4 -2.09406 121
-5 24 4 -1.379874 120.7323
5 24 4 -0.5248548 120
15 24 4 1.959479 120
-45 21 5 -1.841647 220.8525
-35 21 5 -1.949796 220
-25 21 5 NA 220
-15 21 5 -1.432744 220
-55 22 5 -3.950004 36
-45 22 5 -2.485121 35.98084
-35 22 5 -3.175269 35
-25 22 5 -2.761783 35
-15 22 5 -2.279168 35
-55 23 5 -2.094745 281
-45 23 5 -2.312321 280.9263
-35 23 5 -2.018846 280
-25 23 5 -1.938648 280
-15 23 5 -2.069177 280
-45 24 5 -2.623909 123
-35 24 5 -2.700856 122.4536
-25 24 5 -2.743576 122
-15 24 5 -2.438878 122
-65 21 6 -2.105842 225
-55 21 6 -2.077843 224.8609
-45 21 6 -1.980845 224
-65 22 6 -4.245945 40.63423
-55 22 6 -3.802742 40.48457
-45 22 6 NA 40
-65 23 6 -2.969745 283.4625
-55 23 6 -2.811038 283.4305
-45 23 6 -2.567729 283
-65 24 6 -3.144224 126
-55 24 6 -3.070111 125.5208
-45 24 6 -3.07767 125
-55 21 7 -2.094219 227
-45 21 7 -2.034133 227
-35 21 7 -1.301976 227
-25 21 7 -1.454628 227
-15 21 7 -0.9089536 227
-5 21 7 NA 227
-55 22 7 -3.385943 43
-45 22 7 -3.285512 43
-35 22 7 -2.926459 43
-25 22 7 -3.857781 43
-15 22 7 -3.301029 43
-5 22 7 -1.348137 43
-65 23 7 -2.94605 286
-55 23 7 -2.986559 286
-65 24 7 -3.452398 128
-55 24 7 -3.214338 128
-5 21 8 -1.056446 229
5 21 8 -0.1826711 229
15 21 8 -2.296953 229
25 21 8 -2.572061 229
35 21 8 -2.134197 229
-5 22 8 -0.2694042 45
5 22 8 1.643937 45
15 22 8 1.42435 45
25 22 8 1.895023 45
35 22 8 2.509155 45
-55 23 8 NA 289
-45 23 8 -2.796768 289
-35 23 8 -2.470744 289
-25 23 8 -2.336257 289
-15 23 8 -2.084052 289
-5 23 8 0.02033835 289
-55 24 8 -3.224146 131
-45 24 8 -2.999161 131
-35 24 8 -1.950914 131
-25 24 8 -2.050637 131
-15 24 8 -1.90717 131
-5 24 8 -1.32026 131
35 21 9 NA 232
45 21 9 -3.919724 232
55 21 9 NA 232
65 21 9 -6.860365 232
75 21 9 -7.588619 232
35 22 9 2.755028 48
45 22 9 2.418075 48
55 22 9 3.447301 48
65 22 9 5.246528 48
75 22 9 5.1813 48
-5 23 9 -1.023335 291
5 23 9 -3.00721 291
15 23 9 -3.11355 291
-5 24 9 -1.775245 133
5 24 9 1.194592 133
15 24 9 3.420561 133
25 24 9 3.294636 133
35 24 9 4.55741 133
65 22 10 6.082235 49
75 22 10 5.721137 49
5 23 10 -2.979874 292
15 23 10 -3.037153 292
25 23 10 -2.591489 292
35 23 10 -1.935472 292
35 24 10 4.769732 136
45 24 10 4.942944 136
55 24 10 5.392814 136
65 24 10 6.092876 136
35 22 11 2.774588 51
