lat prs annmn cos sin
1 1 -2.834347 -0.4927623 -0.4070334
2 1 -2.653915 -0.2424621 -0.4705273
3 1 -2.506261 -0.2638066 -0.4928263
4 1 -2.312802 -0.6778458 -0.4133447
5 1 -2.031508 -0.8897817 -0.1606708
6 1 -1.763729 -0.6573465 0.109305
7 1 -1.600522 -0.4879377 0.5903568
8 1 -1.031743 -0.8942254 1.514724
9 1 -0.6845989 -1.028821 2.321513
10 1 -0.2495235 -0.8124568 2.760905
11 1 0.09161472 -1.23318 3.1429
12 1 0.4808321 -0.1841415 3.797303
13 1 0.5539014 1.162688 4.411093
14 1 0.7725651 1.51131 4.994888
15 1 0.2894199 1.482108 4.728118
1 2 -3.083478 -0.7510969 -0.4606821
2 2 -2.743275 -0.358994 -0.5144638
3 2 -2.494629 -0.2591338 -0.49998
4 2 -2.39556 -0.589512 -0.4155682
5 2 -2.275984 -1.205209 -0.5070259
6 2 -2.002692 -0.8644709 -0.141716
7 2 -1.515399 -0.3430633 0.3821925
8 2 -1.027754 -0.7530365 1.545246
9 2 -0.6604481 -1.108918 2.392134
10 2 -0.06678867 -1.178859 3.065164
11 2 0.5694457 -1.055926 3.564712
12 2 0.8235144 0.2007301 4.302244
13 2 1.207475 1.166976 4.652411
14 2 1.488255 1.514981 5.57306
15 2 1.056812 2.046382 5.23122
1 3 -3.228139 -0.8554587 -0.4890578
2 3 -2.834019 -0.422845 -0.5128107
3 3 -2.535207 -0.2646869 -0.4607036
4 3 -2.434361 -0.5539545 -0.3955391
5 3 -2.403411 -1.179564 -0.606718
6 3 -2.017009 -0.6467666 -0.2505719
7 3 -1.198662 0.3727054 -0.1277107
8 3 -0.9297697 -0.7070765 1.463575
9 3 -0.6090519 -0.9519477 2.393353
10 3 0.1751737 -0.7447892 3.240823
11 3 0.8443299 -0.8674323 3.868758
12 3 1.059999 0.3012134 4.565445
13 3 2.028389 0.6502736 4.319242
14 3 1.779606 1.618195 5.865122
15 3 1.220487 2.243943 5.50458
1 4 -3.345454 -0.8957248 -0.5519861
2 4 -3.006395 -0.6368827 -0.5868385
3 4 -2.581509 -0.2170848 -0.3966376
4 4 -2.331107 -0.5023928 -0.4586457
5 4 -2.396795 -0.7760871 -0.6254578
6 4 -2.109698 -0.528592 -0.3605981
7 4 -0.7072721 1.11319 -0.5866194
8 4 -0.7442569 -0.6830263 1.426788
9 4 -0.4557401 -0.78354 2.569656
10 4 0.3964167 -0.4877959 3.420574
11 4 1.14087 -0.329009 4.18322
12 4 1.389303 0.1596395 4.69493
13 4 2.526184 0.5392754 4.215306
14 4 1.906847 1.851079 5.957046
15 4 1.268843 2.390374 6.033938
1 5 -3.435343 -0.9250913 -0.6285306
2 5 -3.127919 -0.6974289 -0.5972815
3 5 -2.676146 -0.2673305 -0.4198746
4 5 -2.262597 -0.4891929 -0.3821062
5 5 -2.424534 -0.448693 -0.5993339
6 5 -2.144079 -0.3970525 -0.3629154
7 5 -0.7064178 1.147067 -0.4059373
8 5 -0.4680901 -0.4855011 1.558655
9 5 -0.02221459 -0.6162569 3.028093
10 5 0.6907158 0.1817698 3.699723
11 5 1.551844 0.02913726 4.47338
12 5 1.79319 0.205319 4.764937
13 5 2.95184 0.4929497 4.177124
14 5 2.269396 1.564795 5.656161
15 5 1.368389 2.587056 6.277747
1 6 -3.487034 -0.9748884 -0.6858302
2 6 -3.265182 -0.79331 -0.59243
3 6 -2.802399 -0.3159997 -0.3707946
4 6 -2.402036 -0.7414526 -0.1703388
5 6 -2.495806 -0.2475657 -0.4360323
6 6 -2.224222 -0.3544339 -0.3365052
7 6 -1.294282 0.06950371 0.002925475
8 6 -0.304954 -0.6023471 1.968501
9 6 0.6130871 -0.2937659 3.527792
10 6 1.332143 0.6117719 4.107448
11 6 1.59244 0.9197967 4.271679
12 6 2.228472 0.5681223 4.970246
13 6 3.337812 0.6268078 4.030833
14 6 2.176117 2.395824 5.848287
15 6 1.440197 2.804796 6.340211
1 7 -3.610761 -1.245146 -0.8237462
2 7 -3.410574 -0.8369734 -0.4313187
3 7 -2.886047 -0.6421156 0.2100954
4 7 -2.578034 -1.044932 -0.1126867
5 7 -2.731338 -0.3102271 -0.3865096
6 7 -2.357913 -0.3358121 -0.3329663
7 7 -1.61355 -0.4180158 -0.03214655
8 7 -0.3800053 -0.5484534 1.739622
9 7 1.219906 -0.3281155 4.086648
10 7 1.8705 0.5125669 4.351129
11 7 1.552103 2.30029 3.875047
12 7 2.583396 0.538091 4.734896
13 7 3.547199 0.7619602 3.901071
14 7 4.107334 1.282336 4.179616
15 7 1.659399 2.975897 6.243119
