lat prs camp flt x yday
5 350 21 1 -0.6230761 210
15 350 21 1 -0.3686732 210
25 350 21 1 0.02846725 210
35 350 21 1 -0.2272772 210
5 450 21 1 -0.5834462 210
15 450 21 1 -0.3899785 210
25 450 21 1 0.06767414 210
5 550 21 1 -0.6247404 210
15 550 21 1 -0.5128241 210
25 550 21 1 0.1276815 210
5 650 21 1 -0.6825692 210
15 650 21 1 -0.5559738 210
25 650 21 1 0.06785605 210
5 750 21 1 -0.6361676 210
15 750 21 1 -0.558955 210
5 850 21 1 -0.5765829 210
15 850 21 1 -0.3883987 210
25 850 21 1 -0.1116447 210
5 950 21 1 -0.5361675 210
15 950 21 1 -0.334884 210
25 950 21 1 -0.07568302 210
5 350 22 1 -1.213919 25
15 350 22 1 -0.4265369 25.64151
25 350 22 1 0.2725896 25.73333
35 350 22 1 0.4435923 25.14894
5 450 22 1 -1.017074 25
15 450 22 1 -0.6148809 25.5
25 450 22 1 -0.07446746 26
35 450 22 1 2.472561 26
5 550 22 1 -0.9311452 25
15 550 22 1 -0.5362273 25.51852
25 550 22 1 0.8298571 26
35 550 22 1 3.337402 26
5 650 22 1 -0.7952208 25
15 650 22 1 -0.1970393 25.5
25 650 22 1 1.802589 26
35 650 22 1 4.11894 26
5 750 22 1 -0.7044914 25
15 750 22 1 0.7397573 25.71429
25 750 22 1 3.033279 26
35 750 22 1 4.788602 26
5 850 22 1 -0.6955651 25
15 850 22 1 2.000535 26
25 850 22 1 4.641864 26
35 850 22 1 5.864477 26
5 950 22 1 -0.981063 25
15 950 22 1 2.623782 26
25 950 22 1 5.130992 26
-5 350 23 1 -2.97371 270
5 350 23 1 -2.834872 270
15 350 23 1 -2.947296 270
25 350 23 1 -2.894765 270
35 350 23 1 -3.322871 270.2581
-5 450 23 1 -2.81729 270
5 450 23 1 -2.855891 270
15 450 23 1 -3.10955 270
25 450 23 1 -3.060994 270
35 450 23 1 -3.387692 270.4923
-5 550 23 1 -2.602371 270
5 550 23 1 -2.818995 270
15 550 23 1 -3.073789 270
25 550 23 1 -3.337777 270
35 550 23 1 -3.414626 270.4688
5 650 23 1 -2.694677 270
15 650 23 1 -3.002874 270
25 650 23 1 -3.381932 270
35 650 23 1 -2.987184 270.4324
5 750 23 1 -2.280572 270
15 750 23 1 -3.039674 270
25 750 23 1 -3.518117 270
35 750 23 1 -2.754504 270.6154
5 850 23 1 -1.688441 270
15 850 23 1 -3.134443 270
25 850 23 1 -2.878717 270
35 850 23 1 -2.158663 270.66
5 950 23 1 -1.335047 270
15 950 23 1 -3.07349 270
25 950 23 1 -1.733633 270
35 950 23 1 -1.677194 270.9
5 350 24 1 1.248401 113
15 350 24 1 1.58977 113
25 350 24 1 1.787303 113
35 350 24 1 2.483109 113
5 450 24 1 0.9136027 113
15 450 24 1 1.803708 113
25 450 24 1 2.320679 113
35 450 24 1 2.960009 113
5 550 24 1 0.6064611 113
15 550 24 1 1.77314 113
25 550 24 1 2.744008 113
35 550 24 1 4.058938 113.3462
5 650 24 1 0.4918228 113
15 650 24 1 1.79513 113
25 650 24 1 2.556353 113
35 650 24 1 4.483738 113.4667
5 750 24 1 0.8004816 113
15 750 24 1 2.338364 113
25 750 24 1 2.218993 113
5 850 24 1 0.7864171 113
15 850 24 1 2.910195 113
25 850 24 1 3.061372 113
5 950 24 1 0.2179358 113
15 950 24 1 3.957436 113
25 950 24 1 5.053504 113
35 350 21 2 -0.3749952 213
45 350 21 2 -0.6809885 213
65 350 21 2 -7.192015 213.1282
75 350 21 2 -6.282542 213
65 450 21 2 -6.09302 213.7614
75 450 21 2 -6.539716 213
65 550 21 2 -6.347064 213
75 550 21 2 -6.795868 213
65 650 21 2 -7.391031 213
75 650 21 2 -6.976416 213
75 750 21 2 -7.049846 213
75 850 21 2 -6.960733 213
75 950 21 2 -7.018732 213
35 350 22 2 0.4943848 28
45 350 22 2 1.628859 28
55 350 22 2 3.16207 28
65 350 22 2 3.313418 29
75 350 22 2 3.27778 29
35 450 22 2 0.7667432 28
45 450 22 2 2.736357 28
55 450 22 2 4.360746 28
65 450 22 2 4.677694 29
75 450 22 2 4.619124 29
35 550 22 2 1.289947 28
45 550 22 2 3.445448 28
55 550 22 2 5.084521 28
65 550 22 2 5.250663 29
75 550 22 2 5.035392 29
35 650 22 2 2.036058 28
45 650 22 2 3.625628 28
55 650 22 2 5.383572 28
65 650 22 2 5.271054 29
75 650 22 2 5.500161 29
35 750 22 2 2.699111 28
45 750 22 2 3.990429 28
55 750 22 2 5.57351 28
65 750 22 2 5.688516 29
75 750 22 2 6.140962 29
35 850 22 2 3.184189 28
45 850 22 2 4.766303 28
55 850 22 2 5.634607 28
65 850 22 2 6.225386 29
75 850 22 2 6.376692 29
35 950 22 2 6.183896 28
45 950 22 2 4.883596 28
55 950 22 2 5.612587 28
65 950 22 2 8.799989 29
75 950 22 2 6.720719 29
35 350 23 2 -3.259998 273
45 350 23 2 -3.268561 273
