lat prs annmn cos sin
1 1 -3.244253 -0.318946 -0.4308273
2 1 -2.839412 -0.1285489 -0.4210599
3 1 -2.628452 -0.07778443 -0.5010419
4 1 -2.181038 -0.5987687 -0.3136347
5 1 -1.8447 -0.6517448 -0.1101426
6 1 -1.55095 -0.4651556 0.1666721
7 1 -1.337956 -0.5063603 0.8908298
8 1 -1.015782 -0.627218 1.529863
9 1 -0.9848363 -0.6745739 2.224855
10 1 -0.4103125 -1.236058 2.958981
11 1 -0.0910945 -1.305154 2.956002
12 1 0.2503958 -0.6324447 3.437905
13 1 0.1957254 0.449514 4.040823
14 1 -0.06765559 0.4984147 4.275264
15 1 -0.5363732 1.346498 4.340889
1 2 -3.548676 -0.385678 -0.4745802
2 2 -3.12825 -0.2150977 -0.3881141
3 2 -2.751441 0.005045523 -0.3998862
4 2 -2.404373 -0.3326802 -0.3457454
5 2 -2.208837 -1.070125 -0.3844391
6 2 -1.819769 -0.7501578 -0.05753406
7 2 -1.161601 -0.1088632 0.4548959
8 2 -1.121415 -0.5968258 1.6783
9 2 -0.8685547 -1.030859 2.48094
10 2 -0.356404 -1.290128 2.855971
11 2 0.1350578 -1.185041 3.286925
12 2 0.4078093 -0.144542 3.799884
13 2 0.6266156 0.7775665 4.368321
14 2 0.4655181 1.159801 5.029774
15 2 -0.006137477 1.937107 5.309244
1 3 -3.715207 -0.549485 -0.5071143
2 3 -3.315305 -0.3404269 -0.4716075
3 3 -2.880286 -0.07041125 -0.3840516
4 3 -2.551293 -0.1992942 -0.3394483
5 3 -2.166575 -0.6110765 -0.3597788
6 3 -1.766527 -0.4530778 0.01581825
7 3 -0.8090249 0.4466554 0.3366382
8 3 -1.100666 -0.5666099 1.844169
9 3 -0.8764257 -1.037059 2.643595
10 3 -0.1884381 -0.8606184 2.963914
11 3 0.4074541 -0.8993556 3.633241
12 3 0.6529808 0.1046431 4.15714
13 3 1.050569 0.712671 4.424626
14 3 0.7033813 1.538076 5.561936
15 3 0.151804 2.194954 5.75026
1 4 -3.83222 -0.6408988 -0.5256382
2 4 -3.481274 -0.4003178 -0.5299411
3 4 -3.056549 -0.08586795 -0.4027375
4 4 -2.645841 -0.03450823 -0.4834021
5 4 -2.039724 -0.009398192 -0.3777837
6 4 -1.760234 -0.1720977 -0.06957708
7 4 -0.3712854 1.197575 0.06387962
8 4 -0.8437494 -0.4695306 1.936908
9 4 -0.7703083 -0.9150584 2.762454
10 4 0.04477904 -0.5469683 3.261769
11 4 0.5804156 -0.3618256 3.968002
12 4 0.8676253 0.2065092 4.380129
13 4 1.392517 0.666895 4.363616
14 4 0.7935926 1.962557 5.874957
15 4 0.2211872 2.360203 6.338977
1 5 -3.908295 -0.6710642 -0.5856895
2 5 -3.635242 -0.4597011 -0.5759045
3 5 -3.214083 -0.01917452 -0.425313
4 5 -2.782732 0.1046211 -0.3595645
5 5 -2.236495 0.1424751 -0.5803801
6 5 -1.856003 -0.1031652 -0.2338041
7 5 -0.1211413 1.132656 0.132331
8 5 -0.4150364 -0.5640811 2.494919
9 5 -0.3550697 -0.7638922 3.153214
10 5 0.2179759 -0.1043509 3.711037
11 5 0.7955461 0.05092142 4.264383
12 5 1.08698 0.4549481 4.609892
13 5 1.856055 0.4580725 4.268832
14 5 1.194768 1.343979 5.762872
15 5 0.287562 2.534987 6.661306
1 6 -3.962766 -0.6535406 -0.6640881
2 6 -3.772431 -0.5088177 -0.5725442
3 6 -3.409588 -0.0937326 -0.4071485
4 6 -3.040018 -0.03532893 -0.2143832
5 6 -2.564417 0.2446212 -0.35084
6 6 -2.198446 -0.02380899 -0.2890045
7 6 -0.875893 0.005666166 0.4170261
8 6 -0.3389344 -0.4760457 2.355328
9 6 -0.030828 -0.4418897 3.52747
10 6 0.4934347 0.1881625 4.109089
11 6 0.9420397 0.5886653 4.345945
12 6 1.343056 0.6207309 5.048236
13 6 2.540845 0.5483766 4.055588
14 6 1.17283 1.933295 6.051102
15 6 0.4400439 3.019316 6.870953
1 7 -4.034008 -0.7829751 -0.7354578
2 7 -3.882247 -0.5958754 -0.4701487
3 7 -3.834844 -0.641524 -0.3082439
4 7 -3.460522 -0.6092257 -0.06425005
5 7 -3.080946 0.1445084 -0.1923577
6 7 -2.46955 -0.2631941 -0.3556829
7 7 -1.565164 -0.444177 0.1642317
8 7 -0.2658554 -0.7923677 2.297753
9 7 0.624343 -0.1870994 4.24284
10 7 0.8913358 0.5552348 5.005758
11 7 1.067427 1.013319 4.488775
12 7 1.605612 0.5093985 4.968173
13 7 2.765556 1.234275 4.25545
14 7 2.638426 0.3833667 4.982075
15 7 0.7421324 3.181277 7.093917
