lat camp flt x yday
5 21 1 -0.5316259 210
15 21 1 -0.4565866 210
25 21 1 -0.1152637 210
35 21 1 NA 210
5 22 1 -1.059625 25
15 22 1 0.5298974 25.69633
25 22 1 1.834103 25.9619
35 22 1 3.517706 25.85816
-5 23 1 NA 270
5 23 1 -2.161865 270
15 23 1 -3.680671 270
25 23 1 -3.678358 270
35 23 1 -3.383732 270.5467
5 24 1 0.5915978 113
15 24 1 2.214952 113
25 24 1 2.410739 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.385577 213
35 22 2 2.115688 28
45 22 2 3.375895 28
55 22 2 4.729661 28
65 22 2 4.587627 29
75 22 2 4.89208 29
35 23 2 -3.458482 273
45 23 2 -3.438909 273
55 23 2 -3.620216 273
65 23 2 -3.344224 274
75 23 2 -3.225805 273.8494
35 24 2 4.707133 116
45 24 2 5.044665 116
55 24 2 6.422128 116
65 24 2 7.047875 117
75 24 2 7.054771 116.4878
25 21 3 -0.8619165 216
35 21 3 -1.982179 215.4057
45 21 3 -2.747053 215
55 21 3 -4.560622 215
65 21 3 -8.141164 215
15 22 3 NA 32
25 22 3 2.340426 32
35 22 3 3.824522 32
45 22 3 4.299457 31
55 22 3 4.75711 31
65 22 3 4.324723 31
25 23 3 -3.508294 276.5235
35 23 3 -2.976658 276
45 23 3 -2.550818 276
55 23 3 -2.546932 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.445068 118.7636
35 24 3 5.381354 118
45 24 3 4.562433 118
55 24 3 4.692126 118
65 24 3 NA 118
-15 21 4 -1.170056 219
-5 21 4 -0.8652093 218.5256
5 21 4 -0.6125728 218
15 21 4 -0.8736572 218
-15 22 4 -1.449264 34
-5 22 4 -1.291044 33.82339
5 22 4 -0.4162352 33
15 22 4 0.6405025 33
-15 23 4 -2.608994 279
-5 23 4 -2.807128 279
5 23 4 -3.010458 278.4583
15 23 4 -3.488577 278
-15 24 4 -1.925496 121
-5 24 4 -1.371357 120.7323
5 24 4 -0.6862102 120
15 24 4 1.240178 120
-45 21 5 -2.46026 220.8525
-35 21 5 -2.462683 220
-25 21 5 NA 220
-15 21 5 -1.279401 220
-55 22 5 -4.449566 36
-45 22 5 -2.892308 35.98084
-35 22 5 -3.35784 35
-25 22 5 -2.475108 35
-15 22 5 -1.923349 35
-55 23 5 -2.525258 281
-45 23 5 -2.829294 280.9263
-35 23 5 -2.527746 280
-25 23 5 -2.259205 280
-15 23 5 -2.37906 280
-45 24 5 -3.074814 123
-35 24 5 -3.019364 122.4536
-25 24 5 -2.966092 122
-15 24 5 -2.80398 122
-65 21 6 -2.932799 225
-55 21 6 -2.770756 224.8609
-45 21 6 -2.750752 224
-65 22 6 -5.276295 40.63423
-55 22 6 -4.645309 40.48457
-45 22 6 NA 40
-65 23 6 -3.363328 283.4625
-55 23 6 -3.021691 283.4305
-45 23 6 -2.87795 283
-65 24 6 -3.678437 126
-55 24 6 -3.405396 125.5208
-45 24 6 -3.473458 125
-55 21 7 -2.680931 227
-45 21 7 -2.586443 227
-35 21 7 -1.906504 227
-25 21 7 -1.500771 227
-15 21 7 -0.9552758 227
-5 21 7 NA 227
-55 22 7 -3.828425 43
-45 22 7 -3.600737 43
-35 22 7 -3.060063 43
-25 22 7 -3.599187 43
-15 22 7 -3.207453 43
-5 22 7 -1.544846 43
-65 23 7 -3.359374 286
-55 23 7 -3.375529 286
-65 24 7 -3.88023 128
-55 24 7 -3.561664 128
-5 21 8 -0.7060721 229
5 21 8 -1.01532 229
15 21 8 -2.465145 229
25 21 8 -3.24525 229
35 21 8 -2.748663 229
