lat prs annmn cos sin
1 1 -3.372908 -0.2978134 -0.2966142
2 1 -3.199821 -0.04106863 -0.3033366
3 1 -3.069366 -0.03584837 -0.3566263
4 1 -2.591571 -0.2599969 -0.3016157
5 1 -2.401126 -0.9514286 -0.2757398
6 1 -2.10924 -0.7404836 0.1054844
7 1 -1.935811 -0.4259194 0.7497029
8 1 -1.366396 -0.6062424 1.833603
9 1 -1.168576 -0.7040906 2.681921
10 1 -0.8539244 -0.6072834 3.089918
11 1 -0.5331765 -1.010651 3.008917
12 1 -0.2534104 -0.06042329 3.5839
13 1 -0.450399 1.355046 4.368263
14 1 -0.5909788 2.140811 5.207198
15 1 -1.113941 2.048844 4.741408
1 2 -3.618038 -0.5192401 -0.3604974
2 2 -3.316635 -0.1441819 -0.3676507
3 2 -3.10295 -0.01116806 -0.3765175
4 2 -2.775955 -0.1392287 -0.3864025
5 2 -2.748882 -1.265311 -0.6595565
6 2 -2.29224 -0.8966736 -0.1688314
7 2 -1.930475 -0.4072444 0.4156295
8 2 -1.361681 -0.4633528 1.80477
9 2 -1.127507 -0.8084877 2.710889
10 2 -0.6964112 -0.8682776 3.201272
11 2 -0.1872907 -0.8543503 3.343116
12 2 -0.06800325 0.3594004 3.9853
13 2 0.08485908 1.228932 4.526302
14 2 -0.06057015 2.119979 5.799324
15 2 -0.5474307 2.637796 5.443979
1 3 -3.742061 -0.5798084 -0.4110497
2 3 -3.420267 -0.2271953 -0.3781775
3 3 -3.156583 0.00403889 -0.3756839
4 3 -3.005803 -0.09912986 -0.4528957
5 3 -2.877218 -1.055838 -0.6684051
6 3 -2.279595 -0.5878981 -0.2814324
7 3 -1.633715 0.1806717 -0.02236895
8 3 -1.267393 -0.3063075 1.836421
9 3 -1.116989 -0.7157344 2.757371
10 3 -0.5382713 -0.5705261 3.267794
11 3 -0.0120582 -0.6839937 3.592685
12 3 0.09205531 0.5171023 4.215453
13 3 0.9343239 0.4638514 4.11549
14 3 0.2357179 2.124452 6.089592
15 3 -0.4111233 2.769941 5.892705
1 4 -3.837282 -0.5726745 -0.5050565
2 4 -3.571083 -0.388497 -0.4480783
3 4 -3.213285 0.03750538 -0.3692796
4 4 -3.103481 0.139919 -0.5429981
5 4 -2.834704 -0.631861 -0.608305
6 4 -2.371962 -0.3294029 -0.369261
7 4 -1.185817 0.8901608 -0.4593851
8 4 -1.028073 -0.1362552 1.970026
9 4 -0.9865707 -0.6033236 2.982437
10 4 -0.3619245 -0.4729881 3.458856
11 4 0.1179245 -0.1833932 3.93013
12 4 0.3272279 0.4579891 4.319037
13 4 1.365734 0.2927825 4.082608
14 4 0.3195943 2.307468 6.432961
15 4 -0.3430642 2.825938 6.518259
1 5 -3.90268 -0.5608283 -0.5998648
2 5 -3.679247 -0.4066407 -0.4827325
3 5 -3.31058 0.03357716 -0.3690582
4 5 -3.182209 0.3521339 -0.5936867
5 5 -2.885398 -0.1810683 -0.5258689
6 5 -2.418048 -0.1615485 -0.3759928
7 5 -0.8537752 1.234413 -0.3230703
8 5 -0.733824 -0.1249725 2.296759
9 5 -0.599764 -0.6688837 3.494646
10 5 -0.2013998 0.06061431 3.753816
11 5 0.3769333 0.137593 4.259164
12 5 0.6182308 0.4896491 4.487121
13 5 1.686065 0.2443727 4.237208
14 5 0.8621944 1.739787 6.207012
15 5 -0.2654825 2.976941 6.951817
1 6 -3.928746 -0.569335 -0.6590854
2 6 -3.786265 -0.4545405 -0.5171028
3 6 -3.426414 -0.02070075 -0.3675199
4 6 -3.339189 0.2094028 -0.3884115
5 6 -2.922078 0.07493573 -0.3853448
6 6 -2.487987 -0.1185477 -0.369417
7 6 -1.396193 0.3802872 0.09221757
8 6 -0.5645887 -0.6152567 2.497573
9 6 -0.01831408 -0.5742955 3.856181
10 6 0.1297742 0.4517468 4.208174
11 6 0.3249376 0.9169784 4.427698
12 6 0.8599947 0.7257409 5.085428
13 6 1.945007 0.3526377 4.501447
14 6 0.8145811 2.64163 6.739356
15 6 -0.2371059 3.009849 7.260226
1 7 -4.02479 -0.7942601 -0.7752806
2 7 -3.824373 -0.4261066 -0.5041956
3 7 -3.384929 -0.2435963 -0.1249831
4 7 -3.549701 0.05949179 -0.1664307
5 7 -3.163269 0.06101359 -0.3023659
6 7 -2.581627 -0.09711398 -0.3553909
7 7 -1.835945 -0.1851448 -0.06711734
8 7 -0.6346883 -0.5520384 2.081374
9 7 0.299964 -0.474236 4.165647
10 7 0.4800348 0.46931 4.593184
11 7 0.2255672 2.134986 4.314337
12 7 1.020698 0.7536622 5.035809
13 7 2.067347 0.6008118 4.597963
14 7 3.017765 1.787286 5.541407
15 7 -0.1056473 2.872186 7.662695
