lat camp flt x yday
-65 24 7 -4.017401 128
-55 24 7 -3.777486 128
-5 21 8 -1.46849 229
5 21 8 -2.496873 229
15 21 8 -4.629102 229
25 21 8 -4.550081 229
35 21 8 -3.641868 229
-5 22 8 -0.09982619 45
5 22 8 1.593005 45
15 22 8 0.8528433 45
25 22 8 1.103944 45
35 22 8 1.499573 45
-55 23 8 NA 289
-45 23 8 -2.964891 289
-35 23 8 -2.878746 289
-25 23 8 -2.655696 289
-15 23 8 -2.351259 289
-5 23 8 -0.5358794 289
-55 24 8 -3.786159 131
-45 24 8 -3.84431 131
-35 24 8 -3.951296 131
-25 24 8 -2.706506 131
-15 24 8 -2.550072 131
-5 24 8 -1.545022 131
35 21 9 NA 232
45 21 9 -5.482379 232
55 21 9 NA 232
65 21 9 -9.358968 232
75 21 9 -10.06212 232
35 22 9 1.617143 48
45 22 9 1.397328 48
55 22 9 2.107637 48
65 22 9 3.977145 48
75 22 9 3.933333 48
-5 23 9 -1.410548 291
5 23 9 -3.510191 291
15 23 9 -3.750975 291
-5 24 9 -2.090996 133
5 24 9 0.9429304 133
15 24 9 3.107859 133
25 24 9 2.785863 133
35 24 9 3.340996 133
65 22 10 5.446919 49
75 22 10 4.679773 49
5 23 10 -3.79887 292
15 23 10 -3.69398 292
25 23 10 -3.261194 292
35 23 10 -2.930797 292
35 24 10 3.921359 136
45 24 10 3.931581 136
55 24 10 4.273953 136
65 24 10 4.566504 136
35 22 11 2.015836 51
45 22 11 3.93475 51
55 22 11 4.521402 51
65 22 11 4.906138 51
35 23 11 -3.030975 295
45 23 11 -2.428734 295
55 23 11 -2.014102 295
65 23 11 -1.531398 295
45 24 11 3.877198 137
65 24 11 4.918871 137
45 23 12 -2.692545 297
55 23 12 0.2179691 297
65 23 12 -2.287955 297
75 23 12 -2.242909 297
45 24 12 3.143066 138
55 24 12 NA 138
65 24 12 5.438658 138.286
75 24 12 5.061148 138
35 23 13 -2.887017 299.0926
45 23 13 -2.82914 299
55 23 13 -2.54061 299
65 23 13 -2.188687 299
35 24 13 2.703104 140
45 24 13 4.184307 140
55 24 13 5.966119 140
65 24 13 5.900593 140
