lat camp flt x yday
5 21 1 -0.4277064 210
15 21 1 -0.175443 210
25 21 1 -0.01583231 210
35 21 1 NA 210
5 22 1 -0.8874245 25
15 22 1 0.4723243 25.69633
25 22 1 1.972851 25.9619
35 22 1 3.487606 25.85816
-5 23 1 NA 270
5 23 1 -2.351807 270
15 23 1 -3.43409 270
25 23 1 -3.567144 270
35 23 1 -3.701202 270.5467
5 24 1 0.7659389 113
15 24 1 2.1293 113
25 24 1 2.673925 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -7.699322 213
35 22 2 2.335918 28
45 22 2 3.358139 28
55 22 2 4.700671 28
65 22 2 4.796127 29
75 22 2 5.216391 29
35 23 2 -3.399674 273
45 23 2 -3.385046 273
55 23 2 -3.371189 273
65 23 2 -3.28817 274
75 23 2 -3.270365 273.8494
35 24 2 4.986038 116
45 24 2 5.347413 116
55 24 2 6.306143 116
65 24 2 6.951488 117
75 24 2 7.09157 116.4878
25 21 3 -0.8671309 216
35 21 3 -2.156541 215.4057
45 21 3 -2.422137 215
55 21 3 -3.919981 215
65 21 3 -7.488014 215
15 22 3 NA 32
25 22 3 2.537137 32
35 22 3 3.871425 32
45 22 3 4.357338 31
55 22 3 4.806638 31
65 22 3 4.69421 31
25 23 3 -3.412134 276.5235
35 23 3 -3.016204 276
45 23 3 -2.908286 276
55 23 3 -2.77921 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.512926 118.7636
35 24 3 5.409957 118
45 24 3 4.788808 118
55 24 3 4.69384 118
65 24 3 NA 118
-15 21 4 -1.340522 219
-5 21 4 -1.177011 218.5256
5 21 4 -0.9288954 218
15 21 4 -0.8097241 218
-15 22 4 -1.753725 34
-5 22 4 -1.56891 33.82339
5 22 4 -0.3513753 33
15 22 4 0.8362874 33
-15 23 4 -2.441478 279
-5 23 4 -2.610447 279
5 23 4 -2.813974 278.4583
15 23 4 -3.365879 278
-15 24 4 -1.997257 121
-5 24 4 -1.440004 120.7323
5 24 4 -0.6144611 120
15 24 4 1.538293 120
-45 21 5 -2.038578 220.8525
-35 21 5 -2.112503 220
-25 21 5 NA 220
-15 21 5 -1.44888 220
-55 22 5 -4.04472 36
-45 22 5 -2.971931 35.98084
-35 22 5 -3.240709 35
-25 22 5 -2.503848 35
-15 22 5 -2.013126 35
-55 23 5 -2.302053 281
-45 23 5 -2.343025 280.9263
-35 23 5 -2.221727 280
-25 23 5 -2.187972 280
-15 23 5 -2.251111 280
-45 24 5 -2.829531 123
-35 24 5 -2.937065 122.4536
-25 24 5 -2.868132 122
-15 24 5 -2.67229 122
-65 21 6 -2.248047 225
-55 21 6 -2.193938 224.8609
-45 21 6 -2.11993 224
-65 22 6 -4.144912 40.63423
-55 22 6 -3.959088 40.48457
-45 22 6 NA 40
-65 23 6 -2.669354 283.4625
-55 23 6 -2.443869 283.4305
-45 23 6 -2.456741 283
-65 24 6 -3.344585 126
-55 24 6 -3.211614 125.5208
-45 24 6 -3.339837 125
-55 21 7 -2.198642 227
-45 21 7 -2.152365 227
-35 21 7 -1.203493 227
-25 21 7 -1.41865 227
-15 21 7 -0.8916951 227
-5 21 7 NA 227
-55 22 7 -3.564258 43
-45 22 7 -3.513223 43
-35 22 7 -2.827227 43
-25 22 7 -3.57821 43
-15 22 7 -3.26614 43
-5 22 7 -1.198504 43
-65 23 7 -2.765983 286
-55 23 7 -2.729769 286
-65 24 7 -3.525695 128
-55 24 7 -3.234807 128
-5 21 8 -0.7738294 229
5 21 8 -1.13306 229
15 21 8 -2.629083 229
25 21 8 -3.189821 229
35 21 8 -2.632503 229
-5 22 8 -0.09993944 45
5 22 8 0.9263935 45
15 22 8 1.116393 45
25 22 8 2.133157 45
35 22 8 2.572615 45
-55 23 8 NA 289
-45 23 8 -2.529127 289
-35 23 8 -2.491714 289
-25 23 8 -1.998633 289
-15 23 8 -1.765778 289
-5 23 8 -1.417109 289
-55 24 8 -3.289566 131
-45 24 8 -3.086709 131
-35 24 8 -2.627632 131
-25 24 8 -2.554133 131
-15 24 8 -2.409356 131
-5 24 8 -1.425522 131
35 21 9 NA 232
45 21 9 -3.943484 232
55 21 9 NA 232
65 21 9 -7.614195 232
75 21 9 -7.813217 232
35 22 9 3.072411 48
45 22 9 2.49643 48
55 22 9 3.144098 48
65 22 9 4.593015 48
75 22 9 4.508048 48
-5 23 9 -2.001432 291
5 23 9 -3.032915 291
15 23 9 -3.054444 291
-5 24 9 -1.607574 133
5 24 9 0.673426 133
15 24 9 2.496489 133
25 24 9 3.021892 133
35 24 9 4.035091 133
65 22 10 5.450374 49
75 22 10 5.365486 49
5 23 10 -3.003776 292
15 23 10 -3.062121 292
25 23 10 -2.731764 292
35 23 10 -1.841475 292
35 24 10 4.29571 136
45 24 10 4.082621 136
55 24 10 4.4703 136
65 24 10 5.203533 136
35 22 11 2.989057 51
45 22 11 4.488944 51
55 22 11 4.949122 51
65 22 11 4.966912 51
35 23 11 -2.252953 295
45 23 11 -1.51731 295
55 23 11 -0.9717374 295
65 23 11 -0.7853473 295
45 24 11 5.114124 137
65 24 11 5.459524 137
45 23 12 -2.034454 297
55 23 12 0.03636922 297
65 23 12 -0.7633063 297
75 23 12 -0.6531891 297
45 24 12 3.740903 138
55 24 12 NA 138
65 24 12 5.637119 138.286
75 24 12 5.522536 138
35 23 13 -2.377256 299.0926
45 23 13 -2.343451 299
55 23 13 -1.599716 299
65 23 13 -0.826369 299
35 24 13 4.134596 140
45 24 13 4.111826 140
55 24 13 4.832475 140
65 24 13 4.841643 140
