lat prs annmn cos sin
1 1 -2.986128 -0.4280334 -0.5820818
2 1 -2.762576 -0.2356108 -0.5669538
3 1 -2.604344 -0.1193351 -0.5312676
4 1 -2.259585 -0.3590007 -0.4381226
5 1 -2.114774 -0.5340826 -0.3954745
6 1 -1.829616 -0.4375414 -0.1373553
7 1 -1.627888 -0.6295978 0.6790957
8 1 -1.214914 -0.7833091 1.459514
9 1 -0.7712731 -0.841319 2.25905
10 1 -0.1420058 -0.6326108 2.9151
11 1 0.3743424 -0.8707838 3.435228
12 1 0.5193266 -0.02459944 3.729649
13 1 0.4601415 0.9400555 4.242399
14 1 0.4918098 1.288203 4.741291
15 1 -0.1261143 1.423829 4.806898
1 2 -3.089541 -0.5572127 -0.6467201
2 2 -2.883778 -0.3590404 -0.6333387
3 2 -2.60598 -0.1625565 -0.5351763
4 2 -2.389008 -0.3919668 -0.5109925
5 2 -2.313134 -0.7859286 -0.6411889
6 2 -1.992521 -0.5723223 -0.353975
7 2 -1.50764 -0.4072558 0.5462542
8 2 -1.119988 -0.7099179 1.577064
9 2 -0.7130671 -1.014359 2.362838
10 2 -0.05181502 -0.9283005 3.087208
11 2 0.6544261 -0.6880139 3.696917
12 2 0.7628914 0.1826593 4.013865
13 2 0.972829 1.163656 4.32805
14 2 0.9423239 1.644954 5.194957
15 2 0.448017 2.051699 5.456596
1 3 -3.177094 -0.6244356 -0.6707971
2 3 -2.962726 -0.4267589 -0.6436406
3 3 -2.648929 -0.1997252 -0.5294209
4 3 -2.461652 -0.4066167 -0.5196542
5 3 -2.374949 -0.6543735 -0.5880153
6 3 -2.046207 -0.5337818 -0.3815694
7 3 -1.362881 -0.04152844 0.2139997
8 3 -0.9812646 -0.6581677 1.595732
9 3 -0.6282646 -0.9031704 2.414438
10 3 0.09768245 -0.6795426 3.182519
11 3 0.7966776 -0.4820026 3.860346
12 3 0.9001303 0.2627718 4.195766
13 3 1.439847 0.887891 4.178454
14 3 1.051266 1.934617 5.543813
15 3 0.6022578 2.264441 5.60739
1 4 -3.26254 -0.6487142 -0.686436
2 4 -3.048497 -0.5461384 -0.6766965
3 4 -2.718855 -0.2406495 -0.5381616
4 4 -2.510273 -0.4265478 -0.4984023
5 4 -2.396241 -0.4670577 -0.5944368
6 4 -2.036062 -0.3515981 -0.4018038
7 4 -1.057673 0.5187454 0.04263409
8 4 -0.8805692 -0.4955984 1.511957
9 4 -0.4591357 -0.706355 2.500464
10 4 0.2741827 -0.4681551 3.360239
11 4 0.8841364 -0.08548856 4.050454
12 4 1.057653 0.316359 4.370828
13 4 1.657205 0.9397223 4.239967
14 4 1.187302 2.219192 5.722719
15 4 0.7318695 2.469453 5.885251
1 5 -3.330793 -0.6660504 -0.7049123
2 5 -3.123518 -0.636932 -0.6869375
3 5 -2.829605 -0.3195314 -0.5621537
4 5 -2.576772 -0.4405116 -0.4652125
5 5 -2.425875 -0.2439542 -0.6327667
6 5 -2.108137 -0.1972865 -0.3422365
7 5 -1.034545 0.7122671 0.138912
8 5 -0.7192598 -0.4850421 1.541824
9 5 -0.1729488 -0.3547329 2.769356
10 5 0.4570904 0.1949847 3.667741
11 5 1.164175 0.1192091 4.328864
12 5 1.31919 0.4695746 4.504373
13 5 1.877339 1.01147 4.326946
14 5 1.497949 1.924377 5.605315
15 5 0.7832517 2.657786 6.120134
1 6 -3.377967 -0.7404832 -0.7139571
2 6 -3.232982 -0.7813426 -0.6418307
3 6 -2.958954 -0.4052399 -0.4933694
4 6 -2.673235 -0.5320252 -0.4245889
5 6 -2.462728 -0.113381 -0.5606413
6 6 -2.196148 -0.1779828 -0.3135801
7 6 -1.371088 -0.06865709 0.2290187
8 6 -0.6278958 -0.5356245 1.55582
9 6 0.1314821 -0.08749147 3.219022
10 6 0.7624033 0.4537076 4.074213
11 6 1.224174 0.7242688 4.424356
12 6 1.579197 0.682611 4.699669
13 6 2.168167 1.180277 4.247434
14 6 1.440286 2.436418 5.827921
15 6 0.8931513 2.971408 6.275649
1 7 -3.449417 -0.8644603 -0.7846053
2 7 -3.300869 -0.8210878 -0.6081744
3 7 -3.125947 -0.8152777 -0.3592613
4 7 -2.789195 -0.724215 -0.3699449
5 7 -2.587231 -0.2159849 -0.5523736
6 7 -2.343457 -0.314275 -0.3477498
7 7 -1.712243 -0.330175 0.1681356
8 7 -0.6014161 -0.4838748 1.580992
9 7 0.5009267 0.006330148 3.653704
10 7 0.8793473 0.7848139 4.764323
11 7 1.234317 1.420667 4.457851
12 7 1.870254 0.6843489 4.673635
13 7 2.355797 1.451612 4.277245
14 7 3.570852 0.3170119 4.100197
15 7 1.465521 3.672517 6.459053
