lat camp flt x yday
5 21 1 -0.5406116 210
15 21 1 -0.2041322 210
25 21 1 -0.1465168 210
35 21 1 NA 210
5 22 1 -0.9194342 25
15 22 1 0.4049814 25.69633
25 22 1 1.834201 25.9619
35 22 1 3.453828 25.85816
-5 23 1 NA 270
5 23 1 -2.287101 270
15 23 1 -3.717816 270
25 23 1 -3.708079 270
35 23 1 -3.859917 270.5467
5 24 1 0.6383549 113
15 24 1 2.071726 113
25 24 1 2.578832 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -8.082195 213
35 22 2 2.237178 28
45 22 2 3.187403 28
55 22 2 4.53546 28
65 22 2 4.589103 29
75 22 2 4.837216 29
35 23 2 -3.841233 273
45 23 2 -3.64664 273
55 23 2 -4.154277 273
65 23 2 -4.118587 274
75 23 2 -4.499558 273.8494
35 24 2 4.609486 116
45 24 2 4.969619 116
55 24 2 6.096552 116
65 24 2 6.894 117
75 24 2 6.968364 116.4878
25 21 3 -0.8112293 216
35 21 3 -2.025545 215.4057
45 21 3 -2.362762 215
55 21 3 -3.796915 215
65 21 3 -7.821652 215
15 22 3 NA 32
25 22 3 2.266593 32
35 22 3 3.564949 32
45 22 3 4.088752 31
55 22 3 4.486905 31
65 22 3 4.455251 31
25 23 3 -3.718605 276.5235
35 23 3 -3.875296 276
45 23 3 -3.698859 276
55 23 3 -3.625529 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.372821 118.7636
35 24 3 5.210691 118
45 24 3 4.663209 118
55 24 3 4.623478 118
65 24 3 NA 118
-15 21 4 -1.214767 219
-5 21 4 -1.041092 218.5256
5 21 4 -0.8432232 218
15 21 4 -0.7808183 218
-15 22 4 -1.579987 34
-5 22 4 -1.41454 33.82339
5 22 4 -0.3646229 33
15 22 4 0.7470332 33
-15 23 4 -2.596557 279
-5 23 4 -2.711357 279
5 23 4 -2.840394 278.4583
15 23 4 -3.464312 278
-15 24 4 -2.006245 121
-5 24 4 -1.440407 120.7323
5 24 4 -0.6561775 120
15 24 4 1.468899 120
-45 21 5 -2.500487 220.8525
-35 21 5 -2.462354 220
-25 21 5 NA 220
-15 21 5 -1.306672 220
-55 22 5 -4.075689 36
-45 22 5 -3.122381 35.98084
-35 22 5 -3.308182 35
-25 22 5 -2.506773 35
-15 22 5 -1.929576 35
-55 23 5 -2.534433 281
-45 23 5 -2.499885 280.9263
-35 23 5 -2.304304 280
-25 23 5 -2.265535 280
-15 23 5 -2.361541 280
-45 24 5 -3.056899 123
-35 24 5 -3.044463 122.4536
-25 24 5 -2.900766 122
-15 24 5 -2.719573 122
-65 21 6 -2.780336 225
-55 21 6 -2.650103 224.8609
-45 21 6 -2.514783 224
-65 22 6 -4.143965 40.63423
-55 22 6 -3.951248 40.48457
-45 22 6 NA 40
-65 23 6 -2.946471 283.4625
-55 23 6 -2.61513 283.4305
-45 23 6 -2.668945 283
-65 24 6 -3.536113 126
-55 24 6 -3.359304 125.5208
-45 24 6 -3.531544 125
-55 21 7 -2.677092 227
-45 21 7 -2.629077 227
-35 21 7 -1.927732 227
-25 21 7 -1.552812 227
-15 21 7 -0.975504 227
-5 21 7 NA 227
-55 22 7 -3.573725 43
-45 22 7 -3.584155 43
-35 22 7 -2.937417 43
-25 22 7 -3.730034 43
-15 22 7 -3.366411 43
-5 22 7 -1.008685 43
-65 23 7 -3.086907 286
-55 23 7 -3.011328 286
-65 24 7 -3.772647 128
-55 24 7 -3.438955 128
-5 21 8 -0.7876277 229
