lat camp flt x yday
5 21 1 -0.5394651 210
15 21 1 -0.8109597 210
25 21 1 -0.9083305 210
35 21 1 NA 210
5 22 1 -0.8210659 25
15 22 1 0.585134 25.69633
25 22 1 1.60314 25.9619
35 22 1 2.763202 25.85816
-5 23 1 NA 270
5 23 1 -2.800849 270
15 23 1 -4.101294 270
25 23 1 -4.311838 270
35 23 1 -4.21032 270.5467
5 24 1 0.9112083 113
15 24 1 2.033444 113
25 24 1 2.260963 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -9.311924 213
35 22 2 2.065239 28
45 22 2 2.814369 28
55 22 2 4.433279 28
65 22 2 3.847867 29
75 22 2 3.998773 29
35 23 2 -4.114805 273
45 23 2 -3.859081 273
55 23 2 -4.653403 273
65 23 2 -3.950101 274
75 23 2 -4.330876 273.8494
35 24 2 4.80837 116
45 24 2 5.088721 116
55 24 2 6.33272 116
65 24 2 6.899709 117
75 24 2 6.34837 116.4878
25 21 3 -1.19885 216
35 21 3 -2.82917 215.4057
45 21 3 -3.507955 215
55 21 3 -4.875324 215
65 21 3 -9.789623 215
15 22 3 NA 32
25 22 3 2.292545 32
35 22 3 3.5997 32
45 22 3 4.074427 31
55 22 3 4.529207 31
65 22 3 4.094748 31
25 23 3 -4.001831 276.5235
35 23 3 -3.548596 276
45 23 3 -3.399318 276
55 23 3 -3.302809 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 4.507271 118.7636
35 24 3 5.436581 118
45 24 3 4.687078 118
55 24 3 4.822398 118
65 24 3 NA 118
-15 21 4 -0.9549648 219
-5 21 4 -0.842493 218.5256
5 21 4 -0.7711668 218
15 21 4 -1.376073 218
-15 22 4 -1.407043 34
-5 22 4 -1.260943 33.82339
5 22 4 0.03558077 33
15 22 4 0.7750973 33
-15 23 4 -2.686963 279
-5 23 4 -2.658912 279
5 23 4 -3.10757 278.4583
15 23 4 -3.734441 278
-15 24 4 -1.684611 121
-5 24 4 -1.112106 120.7323
5 24 4 -0.3388159 120
15 24 4 1.43588 120
-45 21 5 -2.463162 220.8525
-35 21 5 -2.585195 220
-25 21 5 NA 220
-15 21 5 -1.042649 220
-55 22 5 -4.414914 36
-45 22 5 -3.482451 35.98084
-35 22 5 -3.624968 35
-25 22 5 -2.516409 35
-15 22 5 -1.988606 35
-55 23 5 -2.969883 281
-45 23 5 -2.975068 280.9263
-35 23 5 -2.935522 280
-25 23 5 -2.655729 280
-15 23 5 -2.628542 280
-45 24 5 -2.883115 123
-35 24 5 -2.873537 122.4536
-25 24 5 -2.951977 122
-15 24 5 -2.638859 122
-65 21 6 -2.911307 225
-55 21 6 -2.758398 224.8609
-45 21 6 -2.676245 224
-65 22 6 -4.757881 40.63423
-55 22 6 -4.41145 40.48457
-45 22 6 NA 40
-65 23 6 -3.241318 283.4625
-55 23 6 -3.162556 283.4305
-45 23 6 -3.076127 283
-65 24 6 -3.548094 126
-55 24 6 -3.395411 125.5208
-45 24 6 -3.658671 125
-55 21 7 -2.782653 227
-45 21 7 -2.791819 227
-35 21 7 -2.094997 227
-25 21 7 -1.49788 227
-15 21 7 -0.4722977 227
-5 21 7 NA 227
-55 22 7 -4.031911 43
-45 22 7 -3.857114 43
-35 22 7 -3.150886 43
-25 22 7 -2.717007 43
