lat camp flt x yday
5 21 1 -0.3671843 210
15 21 1 -0.6846899 210
25 21 1 -0.4886491 210
35 21 1 NA 210
5 22 1 -0.5452715 25
15 22 1 0.2216715 25.69633
25 22 1 1.604439 25.9619
35 22 1 2.152122 25.85816
-5 23 1 NA 270
5 23 1 -2.956786 270
15 23 1 -4.025349 270
25 23 1 -3.85991 270
35 23 1 -3.46667 270.5467
5 24 1 0.9651061 113
15 24 1 2.011057 113
25 24 1 2.229576 113
35 24 1 NA 113.2032
35 21 2 NA 213
45 21 2 NA 213
65 21 2 NA 213.2224
75 21 2 -9.034094 213
35 22 2 0.9463715 28
45 22 2 2.709315 28
55 22 2 3.702664 28
65 22 2 4.23266 29
75 22 2 4.386195 29
35 23 2 -4.286542 273
45 23 2 -4.021378 273
55 23 2 -4.906003 273
65 23 2 -4.716851 274
75 23 2 -4.923299 273.8494
35 24 2 3.795688 116
45 24 2 4.370116 116
55 24 2 5.04014 116
65 24 2 5.91846 117
75 24 2 6.150934 116.4878
25 21 3 -0.948379 216
35 21 3 -2.446735 215.4057
45 21 3 -2.907031 215
55 21 3 -4.414849 215
65 21 3 -8.761675 215
15 22 3 NA 32
25 22 3 1.601126 32
35 22 3 2.968489 32
45 22 3 3.62943 31
55 22 3 3.847788 31
65 22 3 3.520745 31
25 23 3 -4.063389 276.5235
35 23 3 -4.245049 276
45 23 3 -3.935367 276
55 23 3 -3.398918 276
65 23 3 NA 276
15 24 3 NA 119
25 24 3 3.891526 118.7636
35 24 3 4.608434 118
45 24 3 4.305583 118
55 24 3 3.769538 118
65 24 3 NA 118
-15 21 4 -0.9713849 219
-5 21 4 -0.6631357 218.5256
5 21 4 -0.4526196 218
15 21 4 -0.9750379 218
-15 22 4 -0.7121615 34
-5 22 4 -0.5431202 33.82339
5 22 4 0.1007655 33
15 22 4 0.6325064 33
-15 23 4 -2.903541 279
-5 23 4 -2.803333 279
5 23 4 -3.040195 278.4583
15 23 4 -3.922903 278
-15 24 4 -3.037171 121
-5 24 4 -0.9642644 120.7323
5 24 4 0.03860321 120
15 24 4 1.715224 120
-45 21 5 -2.656257 220.8525
-35 21 5 -2.531647 220
-25 21 5 NA 220
-15 21 5 -1.006404 220
-55 22 5 -4.064931 36
-45 22 5 -3.379716 35.98084
-35 22 5 -3.231084 35
-25 22 5 -2.898118 35
-15 22 5 -1.727866 35
-55 23 5 -3.059815 281
-45 23 5 -3.110334 280.9263
-35 23 5 -3.064008 280
-25 23 5 -2.983915 280
-15 23 5 -2.922848 280
-45 24 5 -3.454768 123
-35 24 5 -3.359795 122.4536
-25 24 5 -3.300203 122
-15 24 5 -3.250147 122
-65 21 6 -3.140255 225
-55 21 6 -3.081854 224.8609
-45 21 6 -2.991794 224
-65 22 6 -4.388298 40.63423
-55 22 6 -4.115149 40.48457
-45 22 6 NA 40
-65 23 6 -3.38623 283.4625
-55 23 6 -3.354794 283.4305
-45 23 6 -3.055767 283
-65 24 6 -3.846278 126
-55 24 6 -3.62371 125.5208
-45 24 6 -3.916257 125
-55 21 7 -2.844277 227
-45 21 7 -2.891831 227
-35 21 7 -2.982114 227
-25 21 7 -1.867555 227
-15 21 7 -1.520652 227
-5 21 7 NA 227
-55 22 7 -3.797381 43
-45 22 7 -3.58281 43
-35 22 7 -2.911989 43
-25 22 7 -3.827352 43
-15 22 7 -3.619075 43
-5 22 7 0.6975166 43
-65 23 7 -3.458436 286
-55 23 7 -3.427299 286
-65 24 7 -3.950121 128
-55 24 7 -3.583948 128
-5 21 8 -1.662728 229
5 21 8 -3.073267 229
15 21 8 -4.585396 229
25 21 8 -4.054801 229
35 21 8 -4.061814 229
-5 22 8 1.383876 45
5 22 8 2.680252 45
15 22 8 1.199181 45
25 22 8 1.320696 45
35 22 8 1.958865 45
-55 23 8 NA 289
-45 23 8 -3.422648 289
-35 23 8 -3.205436 289
-25 23 8 -3.095986 289
-15 23 8 -2.957439 289
-5 23 8 -1.274709 289
-55 24 8 -3.721747 131
-45 24 8 -3.631461 131
-35 24 8 -3.739077 131
-25 24 8 -2.906035 131
-15 24 8 -2.55684 131
-5 24 8 -1.62961 131
35 21 9 NA 232
45 21 9 -6.180005 232
55 21 9 NA 232
65 21 9 -7.469031 232
75 21 9 -8.654564 232
35 22 9 2.05453 48
45 22 9 1.890513 48
55 22 9 2.970153 48
65 22 9 3.832113 48
75 22 9 3.680009 48
-5 23 9 -1.89199 291
5 23 9 -5.327807 291
15 23 9 -5.31319 291
-5 24 9 -1.511285 133
5 24 9 0.9381178 133
15 24 9 2.699228 133
25 24 9 2.611347 133
35 24 9 3.195231 133
65 22 10 3.862959 49
75 22 10 4.556201 49
5 23 10 -6.056569 292
15 23 10 -4.80371 292
25 23 10 -3.830196 292
35 23 10 -3.548467 292
35 24 10 3.775342 136
45 24 10 3.803632 136
55 24 10 4.050088 136
65 24 10 4.620829 136
35 22 11 2.175649 51
45 22 11 3.822867 51
55 22 11 4.166857 51
65 22 11 3.758352 51
35 23 11 -3.575289 295
45 23 11 -3.022603 295
55 23 11 -2.499232 295
65 23 11 -2.518621 295
45 24 11 4.007202 137
65 24 11 4.802313 137
45 23 12 -3.286219 297
55 23 12 -1.192729 297
65 23 12 -2.940265 297
75 23 12 -3.019996 297
45 24 12 3.928094 138
55 24 12 NA 138
65 24 12 4.96447 138.286
75 24 12 4.700381 138
35 23 13 -3.226739 299.0926
45 23 13 -3.204794 299
55 23 13 -2.9128 299
65 23 13 -2.49841 299
35 24 13 3.517071 140
45 24 13 4.5635 140
55 24 13 5.352927 140
65 24 13 4.935221 140
